Date,MR_CAC,MR_FFIC,MR_FISI,MR_MOFG,Mom_CAC,Mom_FFIC,Mom_FISI,Mom_MOFG,VB_CAC,VB_FFIC,VB_FISI,VB_MOFG,XSR_CAC,XSR_FFIC,XSR_FISI,XSR_MOFG,Val_CAC,Val_FFIC,Val_FISI,Val_MOFG
2018-10-11,-1.0,1.0,1.0,-1.0,0.5,-0.5,0.0,1.0,-0.012357995331761068,1.0,0.03638541428294995,0.3828039651945223,0.5,1.0,0.0,-0.5,0.5,1.0,0.0,-0.5
2018-10-12,-1.0,1.0,1.0,-1.0,0.5,-0.5,0.0,1.0,-0.014343156547055768,1.0,0.27708528174555164,0.20159222740488583,-0.5,1.0,0.5,0.0,0.0,1.0,0.5,-0.5
2018-10-15,-1.0,1.0,1.0,-1.0,0.5,-0.5,0.0,1.0,-0.020528512173754256,1.0,0.3818038853305123,0.2159699695225295,1.0,-0.5,0.0,0.5,0.0,1.0,0.5,-0.5
2018-10-16,-1.0,1.0,1.0,-1.0,0.5,0.0,-0.5,1.0,-0.04828225312221707,1.0,0.6826359206317046,0.4809187557406545,1.0,0.0,0.5,-0.5,0.0,1.0,0.5,-0.5
2018-10-17,-1.0,1.0,1.0,-1.0,0.5,0.0,-0.5,1.0,-0.06379517391571342,1.0,0.6584026758640873,0.548847557129996,0.0,-0.5,0.5,1.0,0.0,0.5,1.0,-0.5
2018-10-18,-0.9303289901761779,0.9303289901761779,0.9303289901761779,-0.9303289901761779,0.5,0.0,-0.5,1.0,-0.12603784859059128,1.0,0.6818438704742831,0.6390087061907963,-0.5,1.0,0.0,0.5,0.0,0.5,1.0,-0.5
2018-10-19,-0.7935377412707799,0.7935377412707799,0.7935377412707799,-0.7935377412707799,0.5,0.0,-0.5,1.0,-0.1058701899884463,1.0,0.6903325446394031,0.6091283409818818,0.0,-0.5,1.0,0.5,0.0,0.75,0.75,-0.5
2018-10-22,-0.6719904164786157,0.6719904164786157,0.6719904164786157,-0.6719904164786157,0.5,0.0,-0.5,1.0,-0.2552411711637195,1.0,0.6729838190816029,0.8762118049887656,-0.5,0.5,0.0,1.0,0.0,0.75,0.75,-0.5
2018-10-23,-0.5505670941543596,0.5505670941543596,0.5505670941543596,-0.5505670941543596,0.5,0.0,-0.5,1.0,-0.03339357873250938,1.0,0.7654618481989196,0.8242114469392607,1.0,-0.5,0.0,0.5,1.0,0.5,0.0,-0.5
2018-10-24,-0.06480458579860722,0.06480458579860722,0.06480458579860722,-0.06480458579860722,0.5,0.0,-0.5,1.0,0.2074478116089626,1.0,1.0,1.0,-0.5,0.5,0.0,1.0,0.25,0.25,0.25,0.25
2018-10-25,-0.6126829365380922,0.6126829365380922,0.6126829365380922,-0.6126829365380922,0.5,-0.5,0.0,1.0,0.451696194314202,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.5,1.0,0.0,-0.5
2018-10-26,0.7248755889361703,-0.7248755889361703,-0.7248755889361703,0.7248755889361703,-0.5,0.5,0.0,1.0,0.4061839640244936,1.0,1.0,1.0,0.5,-0.5,0.0,1.0,0.5,0.0,-0.5,1.0
2018-10-29,0.4087646084234395,-0.4087646084234395,-0.4087646084234395,0.4087646084234395,0.5,0.0,-0.5,1.0,0.7658086588695687,1.0,1.0,1.0,0.0,0.5,1.0,-0.5,-0.5,0.5,0.0,1.0
2018-10-30,0.9567653629084283,-0.9567653629084283,-0.9567653629084283,0.9567653629084283,1.0,0.0,-0.5,0.5,0.7820972954558553,1.0,1.0,1.0,-0.5,0.0,0.5,1.0,-0.5,0.5,0.0,1.0
2018-10-31,1.0,-1.0,-1.0,1.0,0.0,1.0,-0.5,0.5,0.8554091341404265,0.9312118866771,1.0,1.0,1.0,-0.5,0.0,0.5,0.5,0.0,-0.5,1.0
2018-11-01,0.6600437166126648,-0.6600437166126648,-0.6600437166126648,0.6600437166126648,0.5,0.0,-0.5,1.0,0.8710674639537305,0.9274877752950685,1.0,1.0,0.0,0.5,1.0,-0.5,0.5,0.0,-0.5,1.0
2018-11-02,0.7378129198112019,-0.7378129198112019,-0.7378129198112019,0.7378129198112019,0.0,0.5,-0.5,1.0,0.8660017452605706,0.8885270790216637,1.0,1.0,0.5,0.0,-0.5,1.0,0.5,0.0,-0.5,1.0
2018-11-05,0.4902175752717893,-0.4902175752717893,-0.4902175752717893,0.4902175752717893,0.0,-0.5,0.5,1.0,0.8281397332316159,0.837100022898861,1.0,0.9998001394983672,0.5,1.0,0.0,-0.5,0.5,0.0,-0.5,1.0
2018-11-06,0.3575364131591652,-0.3575364131591652,-0.3575364131591652,0.3575364131591652,0.5,-0.5,0.0,1.0,0.8318766554394401,0.8462938259162871,1.0,0.9676233646215442,1.0,0.0,0.5,-0.5,0.0,0.5,-0.5,1.0
2018-11-07,0.48298968687085536,-0.48298968687085536,-0.48298968687085536,0.48298968687085536,0.0,-0.5,0.5,1.0,0.8487334583668675,0.8585737275228731,0.9882221579836937,0.9175756047579311,0.5,0.0,-0.5,1.0,0.5,0.0,-0.5,1.0
2018-11-08,0.5729444455321261,-0.5729444455321261,-0.5729444455321261,0.5729444455321261,-0.5,0.0,0.5,1.0,0.7740123273423923,0.6422992392712553,0.8449293174380753,0.8726048511168989,0.0,-0.5,0.5,1.0,0.5,0.0,-0.5,1.0
2018-11-09,0.1620845114839658,-0.1620845114839658,-0.1620845114839658,0.1620845114839658,-0.5,0.0,0.5,1.0,0.7711803523619033,0.452925099621538,0.6947534267402187,0.859064292812678,0.0,0.5,1.0,-0.5,0.5,1.0,-0.5,0.0
2018-11-12,0.2418255939162121,-0.2418255939162121,-0.2418255939162121,0.2418255939162121,0.0,-0.5,0.5,1.0,0.7701454202389124,0.42935880213297345,0.6917691214132244,0.8323554554154863,0.0,0.5,-0.5,1.0,0.0,1.0,-0.5,0.5
2018-11-13,0.399565534370177,-0.399565534370177,-0.399565534370177,0.399565534370177,-0.5,0.0,0.5,1.0,0.7859433246621396,0.35996322081175824,0.6499632580126826,0.7799933289906343,0.0,-0.5,0.5,1.0,0.0,0.5,-0.5,1.0
2018-11-14,0.5167637586468199,-0.5167637586468199,-0.5167637586468199,0.5167637586468199,0.0,-0.5,0.5,1.0,0.7887789594574831,0.45156906053265783,0.7053722347984438,0.7511163503933774,-0.5,0.5,0.0,1.0,0.0,0.5,-0.5,1.0
2018-11-15,0.7123734839243662,-0.7123734839243662,-0.7123734839243662,0.7123734839243662,0.5,0.0,-0.5,1.0,0.8412721800941575,0.31928560158692854,0.6185818181768905,0.7165875728738944,-0.5,0.0,0.5,1.0,-0.5,0.5,0.0,1.0
2018-11-16,0.7566652290048217,-0.7566652290048217,-0.7566652290048217,0.7566652290048217,0.5,0.0,-0.5,1.0,0.8081436275325778,0.28850037512783333,0.4856784252070066,0.6854238789139792,1.0,0.0,-0.5,0.5,-0.5,0.5,0.0,1.0
2018-11-19,0.8736744418157667,-0.8736744418157667,-0.8736744418157667,0.8736744418157667,1.0,-0.5,0.0,0.5,0.7706403287335469,0.23700475836674603,0.3852374154393979,0.6469345931577668,-0.5,0.0,0.5,1.0,-0.5,0.5,0.0,1.0
2018-11-20,0.9200217973884922,-0.9200217973884922,-0.9200217973884922,0.9200217973884922,1.0,0.0,-0.5,0.5,0.7125115306300432,0.3025191069818006,0.4003771805045975,0.6247443819524199,1.0,0.0,-0.5,0.5,0.0,0.5,-0.5,1.0
2018-11-21,1.0,-1.0,-1.0,1.0,1.0,0.0,-0.5,0.5,0.5446687362204244,-0.4280093742094953,-0.5195234553871841,0.3405240807384877,0.0,-0.5,0.5,1.0,0.0,0.5,-0.5,1.0
2018-11-23,0.7541247326601199,-0.7541247326601199,-0.7541247326601199,0.7541247326601199,1.0,0.0,-0.5,0.5,0.5008948971867895,-0.5632470858915227,-0.9888399580206562,0.11256715209572848,0.5,0.0,1.0,-0.5,0.0,0.5,-0.5,1.0
2018-11-26,0.9190607104910304,-0.9190607104910304,-0.9190607104910304,0.9190607104910304,1.0,0.5,-0.5,0.0,0.45171835919622444,-0.571157776774527,-0.9710118367446112,-0.38935674755483746,0.5,-0.5,0.0,1.0,0.5,0.0,-0.5,1.0
2018-11-27,1.0,-1.0,-1.0,1.0,0.0,0.5,1.0,-0.5,0.16512089942582117,-0.7727883924081004,-1.0,-0.5669239193148614,0.5,0.0,-0.5,1.0,0.5,0.0,-0.5,1.0
2018-11-28,0.8848925806757469,-0.8848925806757469,-0.8848925806757469,0.8848925806757469,-0.5,0.5,1.0,0.0,-0.030930224470743017,-0.786069062183071,-1.0,-0.5663754331129153,1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,1.0
2018-11-29,0.811419696947774,-0.811419696947774,-0.811419696947774,0.811419696947774,0.0,-0.5,1.0,0.5,-0.4081887521009732,-0.7491309508298215,-0.9868777363565036,-0.5658718240804609,-0.5,1.0,0.5,0.0,0.5,0.0,-0.5,1.0
2018-11-30,0.915265157236912,-0.915265157236912,-0.915265157236912,0.915265157236912,0.0,0.5,1.0,-0.5,-0.43717552293043915,-0.7239458871722096,-0.9203662973223897,-0.6533550167603147,0.5,0.0,-0.5,1.0,0.5,0.0,-0.5,1.0
2018-12-03,0.7712271698090539,-0.7712271698090539,-0.7712271698090539,0.7712271698090539,-0.5,0.5,1.0,0.0,-0.44029847379128484,-0.7049682887289106,-0.8964487300218499,-0.6399049934305996,0.0,0.5,1.0,-0.5,0.5,0.0,-0.5,1.0
2018-12-04,0.8668868029645844,-0.8668868029645844,-0.8668868029645844,0.8668868029645844,0.0,1.0,-0.5,0.5,0.10303856200018549,-0.3061060283484628,0.16424068163140912,-0.39638368821841446,-0.5,0.0,1.0,0.5,0.75,0.0,-0.5,0.75
2018-12-06,0.891079816596898,-0.891079816596898,-0.891079816596898,0.891079816596898,1.0,0.5,-0.5,0.0,0.057173634494018424,-0.39089245303963427,0.1373406817423891,-0.46989175179285164,-0.5,0.0,1.0,0.5,0.5,-0.5,0.0,1.0
2018-12-07,0.8780043451173615,-0.8780043451173615,-0.8780043451173615,0.8780043451173615,0.0,1.0,-0.5,0.5,0.23307020985484203,-0.4006958400192898,0.11295635515383858,-0.4698740830295888,1.0,-0.5,0.5,0.0,0.75,-0.5,0.0,0.75
2018-12-10,0.9863227264323281,-0.9863227264323281,-0.9863227264323281,0.9863227264323281,0.0,1.0,-0.5,0.5,0.21151780821824956,-0.4172069142002316,0.09595446999723295,-0.46013598570331643,0.5,-0.5,0.0,1.0,0.75,-0.5,0.0,0.75
2018-12-11,1.0,-1.0,-1.0,1.0,0.5,1.0,-0.5,0.0,0.2385130100657426,-0.4093109078749089,0.059339775314862876,-0.5155054636138283,-0.5,0.0,0.5,1.0,0.5,-0.5,0.0,1.0
2018-12-12,1.0,-1.0,-1.0,1.0,0.5,1.0,0.0,-0.5,0.2842653341544002,-0.38833992576410825,0.04138889226048332,-0.5179683538868493,-0.5,0.0,0.5,1.0,0.5,-0.5,0.0,1.0
2018-12-13,1.0,-1.0,-1.0,1.0,1.0,0.5,0.0,-0.5,0.26433112662181585,-0.3426978432008948,0.1194773262647239,-0.5184426049785119,-0.5,0.5,1.0,0.0,0.0,-0.5,0.5,1.0
2018-12-14,1.0,-1.0,-1.0,1.0,0.5,1.0,0.0,-0.5,0.2526890689116095,-0.42482878216859987,0.09330373624124867,-0.546823197405149,0.0,-0.5,0.5,1.0,0.0,-0.5,0.75,0.75
2018-12-17,1.0,-1.0,-1.0,1.0,0.5,1.0,0.0,-0.5,0.05856500363256732,-0.48867262296755587,0.04967251480735536,-0.5509132936285573,1.0,0.0,-0.5,0.5,0.75,-0.5,0.0,0.75
2018-12-18,0.9728922793192746,-0.9728922793192746,-0.9728922793192746,0.9728922793192746,0.5,1.0,-0.5,0.0,0.07047168153686899,-0.48941169044593336,0.029356909544165016,-0.5481296346938105,-0.5,0.5,1.0,0.0,0.0,-0.5,0.75,0.75
2018-12-19,0.7706081132127797,-0.7706081132127797,-0.7706081132127797,0.7706081132127797,0.5,1.0,-0.5,0.0,0.1303098603425119,-0.34567407373861125,0.09620217651422804,-0.5517328089949435,0.5,1.0,0.0,-0.5,0.5,-0.5,0.5,0.5
2018-12-20,0.7292233576176992,-0.7292233576176992,-0.7292233576176992,0.7292233576176992,0.5,1.0,-0.5,0.0,0.0632227074460929,-0.3614719017798145,0.15427616462736193,-0.5365843941417473,1.0,0.5,-0.5,0.0,1.0,0.0,-0.5,0.5
2018-12-21,0.7415667771642959,-0.7415667771642959,-0.7415667771642959,0.7415667771642959,0.5,1.0,-0.5,0.0,0.030843976781312257,-0.3603896903846033,0.1714268357447211,-0.5301168960834184,1.0,-0.5,0.5,0.0,1.0,-0.5,0.0,0.5
2018-12-24,0.8664778796140528,-0.8664778796140528,-0.8664778796140528,0.8664778796140528,0.5,1.0,-0.5,0.0,-0.03049828176865734,-0.3810470351800178,0.18064960228301488,-0.5564437484156013,0.0,-0.5,0.5,1.0,0.5,-0.5,0.5,0.5
2018-12-26,0.9127424779836507,-0.9127424779836507,-0.9127424779836507,0.9127424779836507,0.5,1.0,0.0,-0.5,0.14394783114724136,-0.20637951024018777,0.31768852828701843,-0.5002150003066888,0.5,-0.5,0.0,1.0,0.5,-0.5,0.0,1.0
2018-12-27,0.7783171660530024,-0.7783171660530024,-0.7783171660530024,0.7783171660530024,0.0,1.0,0.5,-0.5,0.12467749249781451,-0.17529670976976092,0.3263917995375267,-0.4971244519461506,0.0,0.5,1.0,-0.5,0.5,-0.5,0.0,1.0
2018-12-28,0.7617412965953918,-0.7617412965953918,-0.7617412965953918,0.7617412965953918,0.5,1.0,0.0,-0.5,0.21975719879770259,-0.2041437069661653,0.24043526565105686,-0.555589595258536,-0.5,0.0,0.5,1.0,0.0,-0.5,0.5,1.0
2018-12-31,0.7572604245724258,-0.7572604245724258,-0.7572604245724258,0.7572604245724258,0.5,1.0,0.0,-0.5,0.2244814723532409,-0.1470774707610062,0.27802484077882095,-0.533223248424889,0.0,-0.5,0.5,1.0,0.0,-0.5,0.5,1.0
2019-01-02,0.742853169250511,-0.742853169250511,-0.742853169250511,0.742853169250511,0.5,1.0,0.0,-0.5,0.23969638322039793,-0.12555566690624434,0.26980989339985767,-0.5001217617584435,1.0,-0.5,0.0,0.5,0.0,-0.5,0.5,1.0
2019-01-03,0.6888780456189257,-0.6888780456189257,-0.6888780456189257,0.6888780456189257,0.0,1.0,0.5,-0.5,0.22247637681083834,-0.12493860014943278,0.27008240356419166,-0.501434794007333,1.0,0.5,0.0,-0.5,0.5,-0.5,0.0,1.0
2019-01-04,0.6904405710948548,-0.6904405710948548,-0.6904405710948548,0.6904405710948548,0.5,1.0,0.0,-0.5,-0.05293712244107258,-0.5788569990534772,-0.39695652849471574,-0.7270121325830747,-0.5,0.0,0.5,1.0,-0.5,0.0,0.5,1.0
2019-01-07,0.6909561198424402,-0.6909561198424402,-0.6909561198424402,0.6909561198424402,0.5,1.0,0.0,-0.5,-0.0644316163676611,-0.5624773834312234,-0.4107757817048829,-0.7063407663282221,0.0,0.5,-0.5,1.0,-0.5,0.0,0.5,1.0
2019-01-08,0.7234295711866838,-0.7234295711866838,-0.7234295711866838,0.7234295711866838,0.0,1.0,0.5,-0.5,-0.49115221235072587,-0.5303761469592904,-0.3933242138399009,-0.6806895038161435,0.5,0.0,-0.5,1.0,-0.5,0.0,0.5,1.0
2019-01-09,0.6348075077955907,-0.6348075077955907,-0.6348075077955907,0.6348075077955907,0.5,1.0,0.0,-0.5,-0.5483434071902404,-0.45459150771350804,-0.37631890397099166,-0.6857529682787733,-0.5,0.5,1.0,0.0,-0.5,0.0,0.5,1.0
2019-01-10,0.6052625005306068,-0.6052625005306068,-0.6052625005306068,0.6052625005306068,0.0,1.0,0.5,-0.5,-0.5250152118707129,-0.37381569961889827,-0.3363997497472883,-0.6633738140696328,1.0,0.5,0.0,-0.5,-0.5,0.0,0.5,1.0
2019-01-11,0.5575736856490131,-0.5575736856490131,-0.5575736856490131,0.5575736856490131,0.0,1.0,0.5,-0.5,-0.5776081556815844,-0.35823594894211114,-0.3562049287764025,-0.6466148324556382,1.0,0.5,0.0,-0.5,-0.5,0.5,0.0,1.0
2019-01-14,0.5463915859609098,-0.5463915859609098,-0.5463915859609098,0.5463915859609098,0.0,1.0,0.5,-0.5,-0.6079693931228083,-0.4073773872543319,-0.5495010275496728,-0.6500434925951161,0.5,1.0,-0.5,0.0,-0.5,0.5,0.0,1.0
2019-01-15,0.5607934382168069,-0.5607934382168069,-0.5607934382168069,0.5607934382168069,0.0,1.0,0.5,-0.5,-0.6365584647042756,-0.4036299010291227,-0.5736199134886582,-0.6556893020941562,0.5,-0.5,0.0,1.0,-0.5,0.5,0.0,1.0
2019-01-16,0.4997826396694864,-0.4997826396694864,-0.4997826396694864,0.4997826396694864,0.0,1.0,0.5,-0.5,-0.6471677588670153,-0.35836207060017533,-0.48602495935946877,-0.6324677264485825,0.0,1.0,-0.5,0.5,-0.5,0.5,0.0,1.0
2019-01-17,0.39131221942406674,-0.39131221942406674,-0.39131221942406674,0.39131221942406674,0.0,1.0,0.5,-0.5,-0.6309392350665471,-0.3430293927684618,-0.46499260644690055,-0.5894376026072414,0.0,0.5,1.0,-0.5,-0.5,0.5,0.0,1.0
2019-01-18,0.37671655326154685,-0.37671655326154685,-0.37671655326154685,0.37671655326154685,0.0,1.0,0.5,-0.5,-0.9841325895955189,-0.6315570949328764,-0.7472879771116001,-0.5721543946188604,-0.5,1.0,0.0,0.5,-0.5,0.5,0.0,1.0
2019-01-22,0.42337776072888933,-0.42337776072888933,-0.42337776072888933,0.42337776072888933,0.5,1.0,0.0,-0.5,-0.9342682423509224,-0.5512834076156085,-0.7085758001715572,-0.5204257292312059,-0.5,0.5,0.0,1.0,-0.5,0.5,0.0,1.0
2019-01-23,0.3466887949846246,-0.3466887949846246,-0.3466887949846246,0.3466887949846246,0.0,1.0,0.5,-0.5,-0.8662550249806643,-0.36748897186456875,-0.5706025956031648,-0.444826689343717,1.0,0.5,0.0,-0.5,-0.5,0.5,0.0,1.0
2019-01-24,0.4335902483245738,-0.4335902483245738,-0.4335902483245738,0.4335902483245738,0.5,1.0,0.0,-0.5,-1.0,-0.4343890085811357,-0.7145127458219924,-0.5798852447859658,0.0,-0.5,0.5,1.0,-0.5,0.5,0.0,1.0
2019-01-25,0.3215040403272345,-0.3215040403272345,-0.3215040403272345,0.3215040403272345,0.5,1.0,0.0,-0.5,-1.0,-0.7707222903947176,-0.9888110392220185,-0.4561053781343873,1.0,0.0,0.5,-0.5,-0.5,0.5,0.0,1.0
2019-01-28,0.37753897980180645,-0.37753897980180645,-0.37753897980180645,0.37753897980180645,0.5,1.0,0.0,-0.5,-0.875576727717737,-0.7455035380800598,-1.0,-0.34832850148420397,1.0,0.0,-0.5,0.5,-0.5,0.5,0.0,1.0
2019-01-29,-0.07110566907117007,0.07110566907117007,0.07110566907117007,-0.07110566907117007,0.5,1.0,0.0,-0.5,-0.8475436633228306,-0.7745886776818549,-0.973548679651685,-0.11748034056513355,0.0,1.0,0.5,-0.5,-0.5,1.0,0.5,0.0
2019-01-30,-0.243354276997861,0.243354276997861,0.243354276997861,-0.243354276997861,1.0,0.5,-0.5,0.0,-0.738348256090494,-0.7753940565843941,-0.9369591427445156,-0.09526963233111264,0.25,1.0,0.25,-0.5,-0.5,1.0,0.5,0.0
2019-01-31,-0.2753291695305323,0.2753291695305323,0.2753291695305323,-0.2753291695305323,1.0,0.5,0.0,-0.5,-0.7109328851972908,-0.8634561814394672,-0.8808870401780413,-0.0547931822765063,-0.5,0.0,1.0,0.5,-0.5,0.5,1.0,0.0
2019-02-01,-0.4851492760133109,0.4851492760133109,0.4851492760133109,-0.4851492760133109,1.0,0.5,-0.5,0.0,-0.7549617744798963,-0.8410862588787187,-0.7869704326241472,-0.007900172129612052,0.5,1.0,0.0,-0.5,-0.5,1.0,0.5,0.0
2019-02-04,-0.49092932024869473,0.49092932024869473,0.49092932024869473,-0.49092932024869473,1.0,0.5,-0.5,0.0,-1.0,-1.0,-0.8632892185406429,-0.01142271107551714,-0.5,0.5,0.0,1.0,-0.5,1.0,0.5,0.0
2019-02-05,-0.6064812978311012,0.6064812978311012,0.6064812978311012,-0.6064812978311012,1.0,0.5,-0.5,0.0,-1.0,-1.0,-0.8110943206308788,0.02101467059339475,0.5,0.0,1.0,-0.5,-0.5,1.0,0.5,0.0
2019-02-06,-0.5975544616170666,0.5975544616170666,0.5975544616170666,-0.5975544616170666,1.0,0.5,-0.5,0.0,-1.0,-1.0,-0.8582039867062141,0.044447173082748766,-0.5,0.0,1.0,0.5,-0.5,1.0,0.5,0.0
2019-02-07,-0.6315343191308923,0.6315343191308923,0.6315343191308923,-0.6315343191308923,1.0,0.5,-0.5,0.0,-1.0,-1.0,-0.8219887595134563,0.06224141890988008,0.5,1.0,-0.5,0.0,-0.5,1.0,0.5,0.0
2019-02-08,-0.5571746911712153,0.5571746911712153,0.5571746911712153,-0.5571746911712153,1.0,0.5,0.0,-0.5,-1.0,-1.0,-0.8058753329114773,0.12603572597921694,0.0,0.5,-0.5,1.0,-0.5,1.0,0.5,0.0
2019-02-11,-0.5308588657281975,0.5308588657281975,0.5308588657281975,-0.5308588657281975,1.0,0.5,0.0,-0.5,-1.0,-1.0,-0.756113690807201,0.14982474148660796,-0.5,0.5,0.0,1.0,-0.5,1.0,0.5,0.0
2019-02-12,-0.6460139562097803,0.6460139562097803,0.6460139562097803,-0.6460139562097803,1.0,0.5,0.0,-0.5,-1.0,-1.0,-0.7150177781275965,0.14840627972226356,0.5,1.0,-0.5,0.0,-0.5,1.0,0.5,0.0
2019-02-13,-0.8130261690542583,0.8130261690542583,0.8130261690542583,-0.8130261690542583,1.0,0.5,0.0,-0.5,-1.0,-1.0,-0.6855106351175957,0.2110514284788076,0.0,1.0,0.5,-0.5,-0.5,1.0,0.5,0.0
2019-02-14,-0.6737835097772454,0.6737835097772454,0.6737835097772454,-0.6737835097772454,1.0,0.5,0.0,-0.5,-0.9380340287948282,-1.0,-0.7826475849791957,0.3309970966289263,0.5,0.0,-0.5,1.0,-0.5,1.0,0.5,0.0
2019-02-15,-0.7062414491609054,0.7062414491609054,0.7062414491609054,-0.7062414491609054,1.0,0.5,0.0,-0.5,-0.8952632880207256,-0.8052793677480913,-0.6021761056036566,0.3701155812738188,1.0,0.0,-0.5,0.5,-0.5,1.0,0.0,0.5
2019-02-19,-0.7523423903171622,0.7523423903171622,0.7523423903171622,-0.7523423903171622,1.0,0.5,0.0,-0.5,-0.8377663700440803,-0.7791240827614542,-0.5633399793296834,0.4412964407060127,-0.5,1.0,0.0,0.5,-0.5,1.0,0.0,0.5
2019-02-20,-0.7222995366599113,0.7222995366599113,0.7222995366599113,-0.7222995366599113,1.0,0.5,-0.5,0.0,-0.7936394488303321,-0.9073046578824473,-0.6314883546446722,0.38482822239819825,0.5,-0.5,1.0,0.0,-0.5,1.0,0.0,0.5
2019-02-21,-1.0,1.0,1.0,-1.0,0.5,0.0,-0.5,1.0,-0.7918764744329475,-0.8521085292837065,-0.6226947703722449,0.6930697179385285,0.5,1.0,0.0,-0.5,-0.5,1.0,0.5,0.0
2019-02-22,-1.0,1.0,1.0,-1.0,0.5,-0.5,0.0,1.0,-0.7848366316443354,-0.8101196616916613,-0.640055348899281,0.684791753686486,0.0,1.0,0.5,-0.5,-0.5,1.0,0.5,0.0
2019-02-25,-1.0,1.0,1.0,-1.0,1.0,-0.5,0.0,0.5,-0.7429583198361472,-0.7162933528327557,-0.589491423805679,0.7637499757001311,-0.5,1.0,0.0,0.5,-0.5,1.0,0.5,0.0
2019-02-26,-1.0,1.0,1.0,-1.0,0.5,-0.5,0.0,1.0,-0.768477228863894,-0.6730705855806639,-0.5661450625884404,0.6846843950713477,1.0,0.5,0.0,-0.5,-0.5,1.0,0.5,0.0
2019-02-27,-1.0,1.0,1.0,-1.0,1.0,-0.5,0.0,0.5,-0.7683667226360015,-0.6273809966381715,-0.5439595632887555,0.2195069817443268,1.0,0.0,-0.5,0.5,-0.5,1.0,0.5,0.0
2019-02-28,-0.8939858916249893,0.8939858916249893,0.8939858916249893,-0.8939858916249893,1.0,-0.5,0.0,0.5,-0.7439944867206144,-0.6077716498432278,-0.5251129149768629,0.29524670439786027,-0.5,0.0,0.5,1.0,-0.5,1.0,0.5,0.0
2019-03-01,-0.9399228812515952,0.9399228812515952,0.9399228812515952,-0.9399228812515952,0.5,-0.5,0.0,1.0,-0.7340789209028201,-0.5844738576675736,-0.6121922418135893,0.286279315324376,0.0,0.5,1.0,-0.5,-0.5,1.0,0.5,0.0
2019-03-04,-0.951116767757372,0.951116767757372,0.951116767757372,-0.951116767757372,1.0,-0.5,0.0,0.5,-0.7053850176502136,-0.4820955870392416,-0.6216217350010435,0.14594285029989235,-0.5,1.0,0.5,0.0,-0.5,1.0,0.5,0.0
2019-03-05,-0.9102729973473968,0.9102729973473968,0.9102729973473968,-0.9102729973473968,0.5,-0.5,0.0,1.0,-0.5777277781048449,-0.24904805326930593,-0.42723486234993413,0.562568184573958,1.0,0.5,-0.5,0.0,-0.5,1.0,0.5,0.0
2019-03-06,-0.8577160951988879,0.8577160951988879,0.8577160951988879,-0.8577160951988879,0.5,-0.5,0.0,1.0,-0.46262594499678755,0.04577208245267783,-0.40139913934040966,0.693623366947885,0.0,1.0,-0.5,0.5,-0.5,1.0,0.5,0.0
2019-03-07,-0.6717905852983711,0.6717905852983711,0.6717905852983711,-0.6717905852983711,1.0,-0.5,0.0,0.5,-0.20093327497515323,0.06476498328797076,-0.25187533731833067,0.8839126411386211,0.5,-0.5,0.0,1.0,-0.5,1.0,0.5,0.0
2019-03-08,-0.6534142717856146,0.6534142717856146,0.6534142717856146,-0.6534142717856146,1.0,-0.5,0.0,0.5,-0.16332445673022775,0.08279368881796068,-0.2197846219971234,0.9046425889407234,0.0,-0.5,1.0,0.5,-0.5,1.0,0.5,0.0
2019-03-11,-0.6497969560589619,0.6497969560589619,0.6497969560589619,-0.6497969560589619,1.0,-0.5,0.0,0.5,-0.1058295641880723,0.19521751109467614,-0.18376482514948106,0.8416519645203997,0.5,-0.5,1.0,0.0,-0.5,1.0,0.5,0.0
2019-03-12,-0.6447077963085669,0.6447077963085669,0.6447077963085669,-0.6447077963085669,1.0,-0.5,0.0,0.5,-0.12833169806042544,0.2225312230371412,-0.12486571358071509,0.8230879153801729,0.0,0.5,1.0,-0.5,-0.5,1.0,0.5,0.0
2019-03-13,-0.6520325300333759,0.6520325300333759,0.6520325300333759,-0.6520325300333759,0.5,-0.5,0.0,1.0,-0.09714779324254859,0.29957778011542197,-0.0947092473278599,0.8247683750072099,0.5,0.0,1.0,-0.5,-0.5,1.0,0.5,0.0
2019-03-14,-0.5829996027533446,0.5829996027533446,0.5829996027533446,-0.5829996027533446,0.5,-0.5,0.0,1.0,-0.12040679885207864,0.31825076748876613,-0.07432520917934783,0.7950571807544725,0.5,-0.5,0.0,1.0,-0.5,1.0,0.5,0.0
2019-03-15,-0.5879590891063663,0.5879590891063663,0.5879590891063663,-0.5879590891063663,0.5,-0.5,0.0,1.0,-0.09653252850656183,0.3153055657555062,-0.06182207731396508,0.6887419525165215,1.0,0.5,0.0,-0.5,-0.5,1.0,0.5,0.0
2019-03-18,-0.5493289823582173,0.5493289823582173,0.5493289823582173,-0.5493289823582173,0.5,-0.5,0.0,1.0,-0.16700348571311588,0.08551609072729649,-0.41490383795655,0.5536172662397539,-0.5,0.0,0.5,1.0,-0.5,1.0,0.5,0.0
2019-03-19,-0.40114176481695485,0.40114176481695485,0.40114176481695485,-0.40114176481695485,1.0,-0.5,0.0,0.5,0.004837566170163254,0.32928887926967076,-0.1296549841717891,0.7156283304821435,0.5,-0.5,0.0,1.0,-0.5,1.0,0.5,0.0
