Date,Weight_AXSM,Weight_EXEL,Pos_AXSM,Pos_EXEL,Close_AXSM,Close_EXEL
2020-11-06,-0.5000000000000001,0.49999999999999994,-1.0,1.0,67.45999908447266,20.709999084472656
2020-11-09,-0.5,0.5,-1.0,1.0,68.81999969482422,21.0
2020-11-10,-0.49999999999999994,0.5000000000000001,-1.0,1.0,70.0,21.229999542236328
2020-11-11,-0.5,0.5,-1.0,1.0,72.81500244140625,20.700000762939453
2020-11-12,0.5,-0.5,1.0,-1.0,72.33000183105469,20.239999771118164
2020-11-13,0.5000000000000006,-0.49999999999999944,1.0,-1.0,74.18000030517578,20.15999984741211
2020-11-16,0.49999999999999944,-0.5000000000000007,1.0,-1.0,74.29000091552734,19.64999961853028
2020-11-17,0.5000000000000007,-0.49999999999999933,1.0,-1.0,75.91999816894531,19.270000457763672
2020-11-18,0.49999999999999994,-0.5000000000000001,1.0,-1.0,72.47000122070312,19.26000022888184
2020-11-19,0.5,-0.5,1.0,-1.0,73.2699966430664,19.0
2020-11-20,0.5,-0.5,1.0,-1.0,72.44000244140625,18.90999984741211
2020-11-23,0.5000000000000006,-0.4999999999999994,1.0,-1.0,70.91999816894531,18.38999938964844
2020-11-24,0.5,-0.5,1.0,-1.0,72.29000091552734,18.420000076293945
2020-11-25,0.49999999999999994,-0.5000000000000001,1.0,-1.0,73.41999816894531,18.729999542236328
2020-11-27,0.5,-0.5,1.0,-1.0,75.18000030517578,19.40999984741211
2020-11-30,0.4999999999999999,-0.5000000000000001,1.0,-1.0,72.48999786376953,19.15999984741211
2020-12-01,0.49999999999999994,-0.5000000000000001,1.0,-1.0,71.44999694824219,19.15999984741211
2020-12-02,0.5,-0.5,1.0,-1.0,73.95999908447266,19.32999992370605
2020-12-03,0.5,-0.5,1.0,-1.0,77.1500015258789,18.84000015258789
2020-12-04,-0.5,0.5,-1.0,1.0,80.05999755859375,18.979999542236328
2020-12-07,-0.5000000000000011,0.49999999999999883,-1.0,1.0,80.94999694824219,18.850000381469727
2020-12-08,0.5,-0.5,1.0,-1.0,82.75,19.1200008392334
2020-12-09,0.5,-0.49999999999999994,1.0,-1.0,78.4000015258789,18.770000457763672
2020-12-10,0.5,-0.5,1.0,-1.0,81.44999694824219,19.350000381469727
2020-12-11,0.5,-0.5,1.0,-1.0,79.31999969482422,19.8700008392334
2020-12-14,0.5,-0.5,1.0,-1.0,79.94999694824219,20.559999465942383
2020-12-15,0.5,-0.5,1.0,-1.0,80.05000305175781,20.81999969482422
2020-12-16,0.5,-0.5,1.0,-1.0,80.41000366210938,20.190000534057617
2020-12-17,0.49999999999999994,-0.5,1.0,-1.0,76.91000366210938,20.170000076293945
2020-12-18,0.5,-0.5,1.0,-1.0,78.2699966430664,19.950000762939453
2020-12-21,0.5,-0.5,1.0,-1.0,82.47000122070312,20.06999969482422
2020-12-22,0.5,-0.5,1.0,-1.0,86.5199966430664,20.09000015258789
2020-12-23,0.5,-0.5,1.0,-1.0,84.48999786376953,20.559999465942383
2020-12-24,0.5,-0.5,1.0,-1.0,84.91000366210938,20.709999084472656
2020-12-28,0.5,-0.5,1.0,-1.0,83.9000015258789,20.40999984741211
2020-12-29,0.5,-0.5,1.0,-1.0,82.29000091552734,20.11000061035156
2020-12-30,0.5,-0.5,1.0,-1.0,83.26000213623047,20.209999084472656
2020-12-31,0.5,-0.5,1.0,-1.0,81.47000122070312,20.06999969482422
2021-01-04,0.5,-0.5,1.0,-1.0,81.44000244140625,20.530000686645508
2021-01-05,0.49999999999999994,-0.5000000000000001,1.0,-1.0,78.58000183105469,21.3700008392334
2021-01-06,0.5,-0.5,1.0,-1.0,75.58999633789062,21.86000061035156
2021-01-07,-0.49999999999999983,0.5000000000000002,-1.0,1.0,77.80999755859375,22.489999771118164
2021-01-08,0.5,-0.5,1.0,-1.0,77.70999908447266,22.81999969482422
2021-01-11,0.5,-0.5,1.0,-1.0,77.94000244140625,24.14999961853028
2021-01-12,-0.5,0.5,-1.0,1.0,80.44000244140625,25.21999931335449
2021-01-13,0.4999999999999996,-0.5000000000000004,1.0,-1.0,79.5,24.3700008392334
2021-01-14,0.5,-0.5,1.0,-1.0,79.88999938964844,23.780000686645508
2021-01-15,0.5,-0.5,1.0,-1.0,76.75,23.729999542236328
2021-01-19,0.49999999999999895,-0.500000000000001,1.0,-1.0,76.95999908447266,23.59000015258789
2021-01-20,-0.5,0.5,-1.0,1.0,75.91999816894531,22.21999931335449
2021-01-21,-0.5,0.5,-1.0,1.0,75.9000015258789,21.31999969482422
2021-01-22,0.5000000000000002,-0.4999999999999998,1.0,-1.0,74.6500015258789,22.13999938964844
2021-01-25,0.4999999999999998,-0.5000000000000002,1.0,-1.0,75.55999755859375,22.81999969482422
2021-01-26,0.5,-0.5,1.0,-1.0,72.98999786376953,22.459999084472656
2021-01-27,-0.5,0.5,-1.0,1.0,69.16999816894531,22.31999969482422
2021-01-28,-0.5000000000000001,0.4999999999999999,-1.0,1.0,69.83999633789062,22.299999237060547
2021-01-29,-0.5000000000000001,0.4999999999999999,-1.0,1.0,68.08999633789062,22.209999084472656
2021-02-01,-0.49999999999999994,0.5000000000000001,-1.0,1.0,70.88999938964844,22.21999931335449
2021-02-02,-0.49999999999999994,0.5000000000000001,-1.0,1.0,73.7300033569336,22.559999465942383
2021-02-03,0.49999999999999967,-0.5000000000000003,1.0,-1.0,75.52999877929688,22.8799991607666
2021-02-04,-0.5,0.5,-1.0,1.0,75.87999725341797,22.90999984741211
2021-02-05,-0.4999999999999999,0.5000000000000001,-1.0,1.0,75.25,23.170000076293945
2021-02-08,-0.5,0.5,-1.0,1.0,75.2699966430664,23.809999465942383
2021-02-09,-0.5,0.5,-1.0,1.0,75.05000305175781,22.950000762939453
2021-02-10,-0.49999999999999983,0.5000000000000002,-1.0,1.0,75.0,23.030000686645508
2021-02-11,-0.5000000000000001,0.5,-1.0,1.0,73.69999694824219,22.06999969482422
2021-02-12,-0.5,0.5,-1.0,1.0,74.62999725341797,21.90999984741211
2021-02-16,-0.5000000000000001,0.49999999999999994,-1.0,1.0,74.70999908447266,21.940000534057617
2021-02-17,-0.5000000000000003,0.49999999999999967,-1.0,1.0,72.0199966430664,22.86000061035156
2021-02-18,-0.49999999999999983,0.5000000000000001,-1.0,1.0,71.18000030517578,22.26000022888184
2021-02-19,-0.5000000000000001,0.4999999999999999,-1.0,1.0,72.2699966430664,22.209999084472656
2021-02-22,0.49999999999999967,-0.5000000000000003,1.0,-1.0,69.43000030517578,22.01000022888184
2021-02-23,0.5000000000000003,-0.4999999999999998,1.0,-1.0,69.93000030517578,22.21999931335449
2021-02-24,-0.5,0.5,-1.0,1.0,71.9800033569336,22.65999984741211
2021-02-25,0.5,-0.5,1.0,-1.0,68.37999725341797,21.959999084472656
2021-02-26,0.5,-0.5,1.0,-1.0,67.36000061035156,21.65999984741211
2021-03-01,0.5000000000000007,-0.49999999999999944,1.0,-1.0,69.19999694824219,22.299999237060547
2021-03-02,-0.4999999999999999,0.5000000000000002,-1.0,1.0,69.76000213623047,22.01000022888184
2021-03-03,-0.5000000000000001,0.4999999999999999,-1.0,1.0,70.18000030517578,21.32999992370605
2021-03-04,0.4999999999999988,-0.5000000000000013,1.0,-1.0,66.20999908447266,21.309999465942383
2021-03-05,-0.5000000000000016,0.4999999999999985,-1.0,1.0,65.0199966430664,22.32999992370605
2021-03-08,0.4999999999999965,-0.5000000000000036,1.0,-1.0,62.81999969482422,22.100000381469727
2021-03-09,-0.5,0.5,-1.0,1.0,64.9000015258789,22.200000762939453
2021-03-10,0.5000000000000002,-0.4999999999999998,1.0,-1.0,64.05000305175781,22.209999084472656
2021-03-11,-0.49999999999999883,0.5000000000000012,-1.0,1.0,67.4800033569336,22.81999969482422
2021-03-12,0.5,-0.5,1.0,-1.0,66.48999786376953,23.280000686645508
2021-03-15,0.4999999999999999,-0.5000000000000002,1.0,-1.0,65.22000122070312,24.170000076293945
2021-03-16,-0.5000000000000007,0.4999999999999994,-1.0,1.0,65.75,23.56999969482422
2021-03-17,0.5,-0.5,1.0,-1.0,68.08000183105469,23.14999961853028
2021-03-18,0.5,-0.5,1.0,-1.0,63.02000045776367,22.86000061035156
2021-03-19,0.5000000000000008,-0.4999999999999992,1.0,-1.0,64.5999984741211,23.39999961853028
2021-03-22,0.4999999999999999,-0.5000000000000001,1.0,-1.0,63.52999877929688,23.6200008392334
2021-03-23,0.5,-0.5,1.0,-1.0,61.0,22.71999931335449
2021-03-24,0.5000000000000002,-0.4999999999999999,1.0,-1.0,58.43999862670898,21.8700008392334
2021-03-25,0.5000000000000056,-0.4999999999999944,1.0,-1.0,59.31999969482422,22.049999237060547
2021-03-26,0.5,-0.5,1.0,-1.0,59.2400016784668,22.690000534057617
2021-03-29,0.4999999999999999,-0.5000000000000002,1.0,-1.0,57.27999877929688,22.07999992370605
2021-03-30,0.5,-0.5,1.0,-1.0,55.90999984741211,21.96999931335449
2021-03-31,0.5,-0.5,1.0,-1.0,56.619998931884766,22.59000015258789
2021-04-01,0.5000000000000002,-0.49999999999999983,1.0,-1.0,57.5,23.1200008392334
2021-04-05,0.5,-0.5,1.0,-1.0,57.0,23.479999542236328
2021-04-06,0.5,-0.5,1.0,-1.0,56.22999954223633,23.32999992370605
2021-04-07,0.49999999999999983,-0.5000000000000002,1.0,-1.0,54.2400016784668,23.420000076293945
2021-04-08,0.49999999999999983,-0.5000000000000002,1.0,-1.0,54.09000015258789,23.36000061035156
2021-04-09,0.5,-0.5,1.0,-1.0,52.9900016784668,23.1200008392334
2021-04-12,0.5,-0.5,1.0,-1.0,51.88999938964844,23.030000686645508
2021-04-13,0.5,-0.5,1.0,-1.0,51.709999084472656,23.420000076293945
2021-04-14,-0.5,0.5,-1.0,1.0,53.54999923706055,24.049999237060547
2021-04-15,0.49999999999999983,-0.5000000000000002,1.0,-1.0,52.59999847412109,23.950000762939453
2021-04-16,-0.5000000000000001,0.49999999999999983,-1.0,1.0,53.43999862670898,23.59000015258789
2021-04-19,-0.5000000000000019,0.49999999999999806,-1.0,1.0,51.93000030517578,23.739999771118164
2021-04-20,-0.5,0.5,-1.0,1.0,50.630001068115234,24.51000022888184
2021-04-21,-0.4999999999999998,0.5000000000000002,-1.0,1.0,54.59999847412109,24.670000076293945
2021-04-22,0.5000000000000001,-0.4999999999999999,1.0,-1.0,52.869998931884766,24.65999984741211
2021-04-23,0.5000000000000001,-0.49999999999999994,1.0,-1.0,52.88999938964844,24.729999542236328
2021-04-26,0.49999999999999983,-0.5000000000000002,1.0,-1.0,58.709999084472656,24.86000061035156
2021-04-27,0.4999999999999998,-0.5000000000000002,1.0,-1.0,60.38999938964844,24.6299991607666
2021-04-28,0.5000000000000001,-0.49999999999999994,1.0,-1.0,59.7400016784668,24.75
2021-04-29,0.5,-0.5,1.0,-1.0,61.77999877929688,24.690000534057617
2021-04-30,0.5,-0.5,1.0,-1.0,60.459999084472656,24.6200008392334
2021-05-03,0.5000000000000002,-0.49999999999999983,1.0,-1.0,61.54999923706055,24.76000022888184
2021-05-04,0.49999999999999994,-0.5000000000000001,1.0,-1.0,58.08000183105469,23.809999465942383
2021-05-05,0.5,-0.5,1.0,-1.0,58.150001525878906,23.96999931335449
2021-05-06,0.5,-0.5,1.0,-1.0,56.36000061035156,23.21999931335449
2021-05-07,0.5,-0.5,1.0,-1.0,56.959999084472656,25.11000061035156
2021-05-10,0.4999999999999992,-0.5000000000000008,1.0,-1.0,54.38999938964844,24.950000762939453
2021-05-11,-0.5000000000000002,0.49999999999999983,-1.0,1.0,57.02999877929688,24.690000534057617
2021-05-12,0.5,-0.5,1.0,-1.0,57.0099983215332,25.15999984741211
2021-05-13,-0.5000000000000001,0.4999999999999999,-1.0,1.0,60.02999877929688,25.450000762939453
2021-05-14,0.500000000000001,-0.4999999999999991,1.0,-1.0,58.41999816894531,25.559999465942383
2021-05-17,-0.49999999999999994,0.5000000000000001,-1.0,1.0,58.959999084472656,25.239999771118164
2021-05-18,-0.5,0.5,-1.0,1.0,58.040000915527344,24.34000015258789
2021-05-19,-0.5,0.5,-1.0,1.0,55.54999923706055,23.600000381469727
2021-05-20,-0.5,0.5,-1.0,1.0,55.54999923706055,24.32999992370605
2021-05-21,-0.5,0.5,-1.0,1.0,55.369998931884766,24.459999084472656
2021-05-24,-0.5000000000000001,0.49999999999999994,-1.0,1.0,55.02999877929688,23.68000030517578
2021-05-25,-0.5,0.49999999999999994,-1.0,1.0,54.68000030517578,22.36000061035156
2021-05-26,-0.5000000000000001,0.4999999999999999,-1.0,1.0,56.22999954223633,22.39999961853028
2021-05-27,-0.5,0.5,-1.0,1.0,60.5,22.479999542236328
2021-05-28,-0.5,0.5000000000000001,-1.0,1.0,60.709999084472656,22.549999237060547
2021-06-01,-0.5,0.5,-1.0,1.0,61.70000076293945,22.88999938964844
2021-06-02,-0.5,0.5,-1.0,1.0,60.560001373291016,22.32999992370605
2021-06-03,-0.5,0.5,-1.0,1.0,61.70000076293945,22.190000534057617
2021-06-04,-0.5000000000000001,0.49999999999999994,-1.0,1.0,61.31999969482422,22.3700008392334
2021-06-07,0.5,-0.5,1.0,-1.0,65.23999786376953,22.059999465942383
2021-06-08,0.5,-0.5,1.0,-1.0,65.4000015258789,22.209999084472656
2021-06-09,0.5,-0.5,1.0,-1.0,63.5,22.780000686645508
2021-06-10,0.5,-0.5,1.0,-1.0,67.56999969482422,22.950000762939453
2021-06-11,-0.5,0.5000000000000001,-1.0,1.0,66.38999938964844,22.979999542236328
2021-06-14,0.5,-0.5,1.0,-1.0,67.5199966430664,22.76000022888184
2021-06-15,0.5,-0.5,1.0,-1.0,67.20999908447266,22.63999938964844
2021-06-16,0.5,-0.5,1.0,-1.0,65.62000274658203,22.43000030517578
2021-06-17,-0.5,0.5,-1.0,1.0,66.54000091552734,22.1299991607666
2021-06-18,0.5,-0.5,1.0,-1.0,67.3499984741211,22.40999984741211
2021-06-21,-0.5,0.5,-1.0,1.0,70.75,22.739999771118164
2021-06-22,-0.5,0.5,-1.0,1.0,71.16000366210938,22.82999992370605
2021-06-23,0.4999999999999998,-0.5000000000000002,1.0,-1.0,69.68000030517578,22.21999931335449
2021-06-24,0.5,-0.49999999999999994,1.0,-1.0,70.51000213623047,22.86000061035156
2021-06-25,-0.5,0.5,-1.0,1.0,73.5,23.420000076293945
2021-06-28,-0.5000000000000001,0.49999999999999994,-1.0,1.0,72.45999908447266,18.020000457763672
2021-06-29,-0.5000000000000002,0.49999999999999983,-1.0,1.0,69.66000366210938,17.950000762939453
2021-06-30,-0.5000000000000002,0.4999999999999997,-1.0,1.0,67.45999908447266,18.21999931335449
2021-07-01,-0.5,0.5,-1.0,1.0,68.26000213623047,18.63999938964844
2021-07-02,-0.4999999999999993,0.5000000000000008,-1.0,1.0,66.04000091552734,18.26000022888184
2021-07-06,-0.49999999999999983,0.5000000000000002,-1.0,1.0,65.41999816894531,18.38999938964844
2021-07-07,-0.5000000000000004,0.4999999999999996,-1.0,1.0,63.470001220703125,17.969999313354492
2021-07-08,-0.49999999999999994,0.5,-1.0,1.0,64.80999755859375,17.829999923706055
2021-07-09,-0.5,0.5,-1.0,1.0,65.31999969482422,18.010000228881836
2021-07-12,-0.5,0.5,-1.0,1.0,65.23999786376953,18.020000457763672
2021-07-13,-0.5,0.5,-1.0,1.0,63.41999816894531,17.709999084472656
2021-07-14,0.4999999999999988,-0.5000000000000012,1.0,-1.0,56.81999969482422,17.489999771118164
2021-07-15,-0.5000000000000002,0.4999999999999999,-1.0,1.0,56.77000045776367,17.40999984741211
2021-07-16,0.49999999999999944,-0.5000000000000006,1.0,-1.0,54.220001220703125,16.799999237060547
2021-07-19,-0.49999999999999983,0.5000000000000002,-1.0,1.0,56.09000015258789,16.299999237060547
2021-07-20,0.4999999999999991,-0.5000000000000009,1.0,-1.0,55.36000061035156,16.8799991607666
2021-07-21,-0.5000000000000002,0.4999999999999998,-1.0,1.0,57.11000061035156,17.030000686645508
2021-07-22,0.4999999999999997,-0.5000000000000002,1.0,-1.0,55.880001068115234,16.940000534057617
2021-07-23,0.4999999999999998,-0.5000000000000003,1.0,-1.0,53.68000030517578,16.729999542236328
2021-07-26,0.5,-0.5,1.0,-1.0,51.790000915527344,16.510000228881836
2021-07-27,0.5000000000000002,-0.4999999999999998,1.0,-1.0,52.65999984741211,16.649999618530273
2021-07-28,0.5,-0.5,1.0,-1.0,52.810001373291016,17.139999389648438
2021-07-29,0.49999999999999994,-0.5000000000000001,1.0,-1.0,50.56999969482422,16.860000610351562
2021-07-30,0.49999999999999994,-0.5,1.0,-1.0,48.59000015258789,16.850000381469727
2021-08-02,0.5,-0.5,1.0,-1.0,50.31999969482422,17.229999542236328
2021-08-03,0.5000000000000001,-0.49999999999999994,1.0,-1.0,49.18000030517578,16.969999313354492
2021-08-04,0.5000000000000001,-0.4999999999999999,1.0,-1.0,49.34999847412109,16.790000915527344
2021-08-05,0.5000000000000001,-0.5,1.0,-1.0,50.65999984741211,17.0
2021-08-06,0.5000000000000001,-0.49999999999999994,1.0,-1.0,51.15999984741211,17.25
2021-08-09,0.5,-0.5,1.0,-1.0,27.3700008392334,17.549999237060547
2021-08-10,0.5,-0.5,1.0,-1.0,23.780000686645508,17.209999084472656
2021-08-11,0.5,-0.5,1.0,-1.0,23.93000030517578,17.450000762939453
2021-08-12,0.4999999999999999,-0.5000000000000001,1.0,-1.0,24.309999465942383,17.969999313354492
2021-08-13,0.5,-0.5,1.0,-1.0,22.86000061035156,18.280000686645508
2021-08-16,0.5,-0.5,1.0,-1.0,21.21999931335449,18.489999771118164
2021-08-17,0.5,-0.5,1.0,-1.0,21.020000457763672,19.0
2021-08-18,0.5,-0.5,1.0,-1.0,20.299999237060547,18.26000022888184
2021-08-19,0.5,-0.5,1.0,-1.0,19.90999984741211,17.790000915527344
2021-08-20,0.5,-0.5,1.0,-1.0,21.559999465942383,18.440000534057617
2021-08-23,0.5000000000000003,-0.4999999999999996,1.0,-1.0,24.790000915527344,18.790000915527344
2021-08-24,0.49999999999999994,-0.5000000000000001,1.0,-1.0,24.88999938964844,18.93000030517578
2021-08-25,0.5000000000000004,-0.4999999999999996,1.0,-1.0,25.32999992370605,18.90999984741211
2021-08-26,0.4999999999999999,-0.5000000000000001,1.0,-1.0,23.26000022888184,19.040000915527344
2021-08-27,0.5,-0.5,1.0,-1.0,24.0,19.43000030517578
2021-08-30,0.5000000000000007,-0.4999999999999994,1.0,-1.0,24.3799991607666,19.26000022888184
2021-08-31,0.5000000000000007,-0.4999999999999994,1.0,-1.0,25.68000030517578,19.170000076293945
2021-09-01,0.5,-0.5,1.0,-1.0,27.709999084472656,19.540000915527344
2021-09-02,0.5,-0.5,1.0,-1.0,26.920000076293945,20.270000457763672
2021-09-03,0.5,-0.5,1.0,-1.0,26.690000534057617,19.770000457763672
2021-09-07,-0.5,0.5000000000000001,-1.0,1.0,26.549999237060547,19.520000457763672
2021-09-08,-0.5,0.5,-1.0,1.0,26.13999938964844,19.8799991607666
2021-09-09,-0.5000000000000001,0.49999999999999994,-1.0,1.0,26.809999465942383,19.540000915527344
2021-09-10,-0.5,0.5000000000000001,-1.0,1.0,27.38999938964844,19.959999084472656
2021-09-13,-0.5000000000000004,0.4999999999999996,-1.0,1.0,27.479999542236328,20.21999931335449
2021-09-14,-0.5,0.5,-1.0,1.0,26.170000076293945,20.1299991607666
2021-09-15,-0.5000000000000001,0.5,-1.0,1.0,27.71999931335449,20.46999931335449
2021-09-16,-0.5,0.5000000000000001,-1.0,1.0,28.530000686645508,20.540000915527344
2021-09-17,-0.5,0.5,-1.0,1.0,29.71999931335449,20.71999931335449
2021-09-20,-0.5000000000000001,0.4999999999999999,-1.0,1.0,29.229999542236328,19.81999969482422
2021-09-21,-0.49999999999999994,0.5000000000000001,-1.0,1.0,31.209999084472656,20.32999992370605
2021-09-22,-0.5,0.5,-1.0,1.0,30.88999938964844,20.200000762939453
2021-09-23,-0.5,0.5,-1.0,1.0,32.959999084472656,20.5
2021-09-24,-0.5000000000000001,0.49999999999999994,-1.0,1.0,33.400001525878906,20.350000381469727
2021-09-27,-0.5,0.5,-1.0,1.0,34.650001525878906,20.700000762939453
2021-09-28,-0.5,0.5,-1.0,1.0,33.22999954223633,20.600000381469727
2021-09-29,-0.49999999999999994,0.5,-1.0,1.0,34.16999816894531,20.6299991607666
2021-09-30,-0.4999999999999999,0.5000000000000001,-1.0,1.0,32.959999084472656,21.13999938964844
2021-10-01,-0.5000000000000001,0.49999999999999994,-1.0,1.0,34.279998779296875,21.540000915527344
2021-10-04,-0.4999999999999999,0.5000000000000002,-1.0,1.0,32.630001068115234,21.040000915527344
2021-10-05,-0.5,0.5,-1.0,1.0,31.32999992370605,20.90999984741211
2021-10-06,-0.5000000000000002,0.4999999999999999,-1.0,1.0,30.850000381469727,20.89999961853028
2021-10-07,-0.5,0.5,-1.0,1.0,31.739999771118164,21.559999465942383
2021-10-08,-0.49999999999999994,0.5000000000000001,-1.0,1.0,32.20000076293945,21.6200008392334
2021-10-11,-0.5,0.5,-1.0,1.0,32.619998931884766,21.670000076293945
2021-10-12,-0.5,0.5,-1.0,1.0,37.790000915527344,21.39999961853028
2021-10-13,-0.5,0.5,-1.0,1.0,42.16999816894531,21.450000762939453
2021-10-14,-0.5,0.5,-1.0,1.0,40.619998931884766,21.84000015258789
2021-10-15,-0.5,0.5,-1.0,1.0,40.09999847412109,21.81999969482422
2021-10-18,-0.5,0.5,-1.0,1.0,41.119998931884766,21.309999465942383
2021-10-19,-0.4999999999999999,0.5000000000000001,-1.0,1.0,40.18000030517578,21.5
2021-10-20,-0.5,0.5,-1.0,1.0,41.90999984741211,21.63999938964844
2021-10-21,-0.5,0.5,-1.0,1.0,40.81999969482422,21.32999992370605
2021-10-22,-0.5000000000000001,0.4999999999999999,-1.0,1.0,40.09999847412109,21.39999961853028
2021-10-25,-0.5,0.5,-1.0,1.0,39.290000915527344,21.6299991607666
2021-10-26,-0.5,0.5,-1.0,1.0,39.68999862670898,21.65999984741211
2021-10-27,-0.5,0.5,-1.0,1.0,39.2400016784668,21.299999237060547
2021-10-28,-0.4999999999999999,0.5000000000000001,-1.0,1.0,39.63999938964844,21.76000022888184
2021-10-29,-0.49999999999999983,0.5000000000000001,-1.0,1.0,38.5,21.51000022888184
2021-11-01,-0.5,0.5,-1.0,1.0,39.68000030517578,21.700000762939453
2021-11-02,0.5,-0.5,1.0,-1.0,39.54999923706055,21.8799991607666
2021-11-03,0.5,-0.5,1.0,-1.0,41.04999923706055,19.239999771118164
2021-11-04,-0.5,0.5,-1.0,1.0,40.84999847412109,18.93000030517578
2021-11-05,0.5,-0.5,1.0,-1.0,40.20000076293945,19.36000061035156
2021-11-08,-0.5000000000000001,0.5,-1.0,1.0,43.36000061035156,18.76000022888184
2021-11-09,0.5,-0.5,1.0,-1.0,40.77000045776367,18.440000534057617
2021-11-10,-0.5,0.5,-1.0,1.0,38.16999816894531,18.34000015258789
2021-11-11,-0.49999999999999994,0.5000000000000001,-1.0,1.0,39.52000045776367,17.84000015258789
2021-11-12,0.4999999999999982,-0.5000000000000017,1.0,-1.0,39.2599983215332,18.100000381469727
2021-11-15,0.500000000000001,-0.49999999999999895,1.0,-1.0,38.47999954223633,18.06999969482422
2021-11-16,0.5,-0.5,1.0,-1.0,35.5,17.93000030517578
2021-11-17,0.5,-0.5,1.0,-1.0,34.54999923706055,17.8799991607666
2021-11-18,-0.4999999999999999,0.5000000000000001,-1.0,1.0,35.59000015258789,17.489999771118164
2021-11-19,0.5,-0.5,1.0,-1.0,35.79999923706055,18.030000686645508
2021-11-22,-0.5,0.5,-1.0,1.0,36.84000015258789,17.219999313354492
2021-11-23,0.5,-0.5,1.0,-1.0,36.59000015258789,17.399999618530273
2021-11-24,-0.49999999999999967,0.5000000000000003,-1.0,1.0,37.93000030517578,17.479999542236328
2021-11-26,0.5000000000000001,-0.49999999999999994,1.0,-1.0,36.91999816894531,17.059999465942383
2021-11-29,0.5000000000000002,-0.4999999999999999,1.0,-1.0,34.34000015258789,16.90999984741211
2021-11-30,-0.5,0.5,-1.0,1.0,34.540000915527344,16.790000915527344
2021-12-01,0.5000000000000002,-0.4999999999999999,1.0,-1.0,33.15999984741211,16.399999618530273
2021-12-02,0.5000000000000002,-0.49999999999999983,1.0,-1.0,33.349998474121094,16.479999542236328
2021-12-03,0.5,-0.5,1.0,-1.0,32.2400016784668,15.84000015258789
2021-12-06,0.5,-0.5,1.0,-1.0,32.90999984741211,16.18000030517578
2021-12-07,0.49999999999999967,-0.5000000000000003,1.0,-1.0,34.18000030517578,16.56999969482422
2021-12-08,0.49999999999999967,-0.5000000000000003,1.0,-1.0,35.130001068115234,16.8700008392334
2021-12-09,0.49999999999999994,-0.5000000000000001,1.0,-1.0,34.099998474121094,16.56999969482422
2021-12-10,0.5,-0.5,1.0,-1.0,33.150001525878906,16.649999618530273
2021-12-13,0.4999999999999999,-0.5000000000000001,1.0,-1.0,32.54999923706055,17.0
2021-12-14,0.5,-0.5,1.0,-1.0,30.700000762939453,17.0
2021-12-15,0.5,-0.5,1.0,-1.0,32.77000045776367,17.860000610351562
2021-12-16,0.5000000000000008,-0.49999999999999917,1.0,-1.0,33.5099983215332,17.6299991607666
2021-12-17,0.5,-0.5,1.0,-1.0,35.29999923706055,18.200000762939453
2021-12-20,0.5000000000000001,-0.5,1.0,-1.0,35.970001220703125,18.68000030517578
2021-12-21,0.5,-0.5,1.0,-1.0,37.810001373291016,18.93000030517578
2021-12-22,0.5,-0.5,1.0,-1.0,37.70000076293945,19.100000381469727
2021-12-23,0.5,-0.5,1.0,-1.0,38.45000076293945,19.280000686645508
2021-12-27,0.49999999999999994,-0.5000000000000001,1.0,-1.0,37.130001068115234,19.020000457763672
2021-12-28,0.5,-0.5,1.0,-1.0,37.02000045776367,18.84000015258789
2021-12-29,0.5,-0.5,1.0,-1.0,35.54999923706055,18.989999771118164
2021-12-30,0.5,-0.5,1.0,-1.0,38.02000045776367,18.6299991607666
2021-12-31,0.5,-0.5,1.0,-1.0,37.77999877929688,18.280000686645508
2022-01-03,0.5,-0.5,1.0,-1.0,37.83000183105469,19.18000030517578
2022-01-04,0.5,-0.5,1.0,-1.0,35.90999984741211,18.75
2022-01-05,0.5,-0.5,1.0,-1.0,33.18000030517578,18.030000686645508
2022-01-06,0.5,-0.5,1.0,-1.0,33.09000015258789,18.290000915527344
2022-01-07,0.49999999999999994,-0.5000000000000001,1.0,-1.0,32.90999984741211,18.739999771118164
2022-01-10,0.49999999999999994,-0.5000000000000001,1.0,-1.0,33.40999984741211,18.270000457763672
2022-01-11,0.49999999999999994,-0.5000000000000001,1.0,-1.0,33.08000183105469,18.270000457763672
2022-01-12,0.5000000000000002,-0.49999999999999983,1.0,-1.0,31.40999984741211,17.959999084472656
2022-01-13,0.5,-0.5,1.0,-1.0,29.88999938964844,17.770000457763672
2022-01-14,0.4999999999999999,-0.5000000000000002,1.0,-1.0,28.600000381469727,18.1200008392334
2022-01-18,-0.5,0.5,-1.0,1.0,30.18000030517578,17.3799991607666
2022-01-19,-0.5000000000000009,0.49999999999999917,-1.0,1.0,28.520000457763672,17.079999923706055
2022-01-20,0.5,-0.5,1.0,-1.0,26.709999084472656,17.030000686645508
2022-01-21,0.5,-0.5,1.0,-1.0,23.70499992370605,17.31999969482422
2022-01-24,0.5,-0.5,1.0,-1.0,24.18000030517578,18.520000457763672
2022-01-25,0.5,-0.5,1.0,-1.0,26.65999984741211,18.209999084472656
2022-01-26,0.5,-0.5,1.0,-1.0,25.700000762939453,17.920000076293945
2022-01-27,0.5000000000000001,-0.4999999999999999,1.0,-1.0,24.34000015258789,17.420000076293945
2022-01-28,0.5,-0.5,1.0,-1.0,26.31999969482422,17.770000457763672
