Date,Weight_MTSI,Weight_POWI,Pos_MTSI,Pos_POWI,Close_MTSI,Close_POWI
2020-10-13,-0.49999999999999994,0.5,-1.0,1.0,36.31999969482422,58.52973937988281
2020-10-14,-0.5,0.5,-1.0,1.0,36.119998931884766,57.73982620239258
2020-10-15,-0.5,0.5,-1.0,1.0,36.58000183105469,57.62562942504883
2020-10-16,0.49999999999999983,-0.5000000000000001,1.0,-1.0,36.36000061035156,57.42576599121094
2020-10-19,-0.5,0.5,-1.0,1.0,37.18999862670898,56.64536666870117
2020-10-20,0.5000000000000001,-0.5,1.0,-1.0,36.41999816894531,56.99749755859375
2020-10-21,0.5,-0.5,1.0,-1.0,35.08000183105469,57.02604293823242
2020-10-22,0.5,-0.5,1.0,-1.0,35.459999084472656,57.97775650024414
2020-10-23,0.5,-0.5,1.0,-1.0,35.45000076293945,58.653465270996094
2020-10-26,0.5,-0.5,1.0,-1.0,34.68000030517578,57.882591247558594
2020-10-27,-0.5,0.5,-1.0,1.0,34.810001373291016,56.52164459228516
2020-10-28,-0.5,0.5,-1.0,1.0,33.0,52.84807586669922
2020-10-29,-0.5000000000000001,0.49999999999999994,-1.0,1.0,36.79999923706055,55.5509147644043
2020-10-30,0.5,-0.5,1.0,-1.0,36.5,57.302040100097656
2020-11-02,-0.5,0.5,-1.0,1.0,37.25,56.921363830566406
2020-11-03,-0.5,0.5,-1.0,1.0,38.97999954223633,58.32987976074219
2020-11-04,-0.49999999999999994,0.5,-1.0,1.0,40.02000045776367,59.452903747558594
2020-11-05,0.5,-0.5,1.0,-1.0,41.43000030517578,61.99393081665039
2020-11-06,-0.49999999999999994,0.5000000000000001,-1.0,1.0,43.2599983215332,63.0883903503418
2020-11-09,0.5,-0.5,1.0,-1.0,42.470001220703125,63.602325439453125
2020-11-10,0.5,-0.5,1.0,-1.0,41.380001068115234,63.3834228515625
2020-11-11,0.5,-0.5,1.0,-1.0,41.86000061035156,65.86737060546875
2020-11-12,-0.49999999999999994,0.5000000000000001,-1.0,1.0,41.060001373291016,64.31607818603516
2020-11-13,0.5,-0.5,1.0,-1.0,41.31999969482422,65.52474975585938
2020-11-16,0.5,-0.5,1.0,-1.0,41.790000915527344,67.16167449951172
2020-11-17,-0.5000000000000001,0.49999999999999994,-1.0,1.0,42.130001068115234,67.45670318603516
2020-11-18,-0.5,0.5,-1.0,1.0,41.630001068115234,64.78242492675781
2020-11-19,-0.49999999999999994,0.5000000000000001,-1.0,1.0,42.470001220703125,65.49620056152344
2020-11-20,-0.5,0.5,-1.0,1.0,42.75,65.83882904052734
2020-11-23,-0.5,0.5,-1.0,1.0,43.150001525878906,66.33369445800781
2020-11-24,-0.5,0.5,-1.0,1.0,43.81999969482422,66.61921691894531
2020-11-25,-0.5,0.5,-1.0,1.0,43.400001525878906,66.27661895751953
2020-11-27,-0.5000000000000001,0.4999999999999999,-1.0,1.0,44.77999877929688,67.77313995361328
2020-11-30,0.5000000000000001,-0.4999999999999999,1.0,-1.0,44.68000030517578,68.0495834350586
2020-12-01,0.5000000000000001,-0.4999999999999999,1.0,-1.0,44.970001220703125,69.63189697265625
2020-12-02,0.4999999999999999,-0.5000000000000001,1.0,-1.0,44.790000915527344,70.58511352539062
2020-12-03,-0.49999999999999994,0.5000000000000001,-1.0,1.0,46.25,69.98458099365234
2020-12-04,0.5000000000000001,-0.49999999999999994,1.0,-1.0,47.91999816894531,71.86241149902344
2020-12-07,-0.5000000000000001,0.49999999999999994,-1.0,1.0,49.7599983215332,71.91960144042969
2020-12-08,0.4999999999999999,-0.5000000000000002,1.0,-1.0,49.470001220703125,73.73069763183594
2020-12-09,-0.5,0.5,-1.0,1.0,47.43999862670898,69.94644927978516
2020-12-10,-0.5,0.5,-1.0,1.0,47.52000045776367,68.8121566772461
2020-12-11,-0.5,0.5,-1.0,1.0,48.0099983215332,69.35547637939453
2020-12-14,0.5000000000000001,-0.5,1.0,-1.0,49.25,71.24281311035156
2020-12-15,0.5,-0.5,1.0,-1.0,50.18000030517578,73.87366485595703
2020-12-16,0.5,-0.5,1.0,-1.0,49.43999862670898,74.5028076171875
2020-12-17,-0.5,0.5000000000000001,-1.0,1.0,50.060001373291016,74.25496673583984
2020-12-18,-0.49999999999999983,0.5000000000000002,-1.0,1.0,51.34999847412109,73.56864929199219
2020-12-21,-0.5,0.5,-1.0,1.0,52.060001373291016,73.67350006103516
2020-12-22,0.5,-0.5,1.0,-1.0,53.720001220703125,75.44646453857422
2020-12-23,0.5,-0.5,1.0,-1.0,53.970001220703125,75.8372802734375
2020-12-24,-0.49999999999999983,0.5000000000000002,-1.0,1.0,54.56999969482422,75.81820678710938
2020-12-28,0.5,-0.5,1.0,-1.0,54.720001220703125,77.52445983886719
2020-12-29,0.5,-0.5,1.0,-1.0,53.0,75.42740631103516
2020-12-30,-0.5000000000000002,0.49999999999999983,-1.0,1.0,54.84000015258789,77.22897338867188
2020-12-31,0.5,-0.5,1.0,-1.0,55.040000915527344,78.02967834472656
2021-01-04,0.5,-0.5,1.0,-1.0,55.2400016784668,78.43001556396484
2021-01-05,0.5,-0.5,1.0,-1.0,56.470001220703125,79.0019302368164
2021-01-06,0.5000000000000001,-0.5,1.0,-1.0,56.65999984741211,81.31822967529297
2021-01-07,0.5000000000000001,-0.5,1.0,-1.0,58.31999969482422,87.0565414428711
2021-01-08,0.5,-0.5,1.0,-1.0,58.09000015258789,88.37198638916016
2021-01-11,0.5,-0.5,1.0,-1.0,60.90999984741211,89.41098022460938
2021-01-12,0.5,-0.49999999999999994,1.0,-1.0,61.880001068115234,92.23248291015624
2021-01-13,-0.49999999999999983,0.5000000000000002,-1.0,1.0,61.150001525878906,90.39279174804688
2021-01-14,-0.5,0.5,-1.0,1.0,63.40999984741211,91.73680877685548
2021-01-15,-0.5,0.5,-1.0,1.0,61.66999816894531,87.7142562866211
2021-01-19,-0.5,0.5,-1.0,1.0,63.040000915527344,88.75325012207031
2021-01-20,0.5,-0.49999999999999994,1.0,-1.0,61.880001068115234,87.9239730834961
2021-01-21,-0.5000000000000001,0.4999999999999999,-1.0,1.0,62.5099983215332,88.70559692382812
2021-01-22,0.5,-0.5,1.0,-1.0,61.9900016784668,89.95430755615234
2021-01-25,0.5,-0.5,1.0,-1.0,60.970001220703125,88.5912094116211
2021-01-26,-0.5,0.5000000000000001,-1.0,1.0,59.900001525878906,86.26539611816406
2021-01-27,-0.5,0.5,-1.0,1.0,55.970001220703125,80.14579010009766
2021-01-28,-0.49999999999999983,0.5000000000000002,-1.0,1.0,59.93999862670898,80.2411117553711
2021-01-29,0.5000000000000001,-0.4999999999999999,1.0,-1.0,56.86000061035156,76.78095245361328
2021-02-01,-0.5,0.5,-1.0,1.0,62.4900016784668,80.61285400390625
2021-02-02,0.5,-0.5,1.0,-1.0,63.459999084472656,84.740234375
2021-02-03,-0.5,0.5,-1.0,1.0,61.47999954223633,78.93521118164062
2021-02-04,0.5,-0.5,1.0,-1.0,63.2599983215332,82.3000259399414
2021-02-05,0.49999999999999994,-0.5,1.0,-1.0,62.709999084472656,82.15705871582031
2021-02-08,-0.4999999999999998,0.5000000000000003,-1.0,1.0,64.62000274658203,83.47248840332031
2021-02-09,0.5000000000000001,-0.5,1.0,-1.0,64.4000015258789,85.21686553955078
2021-02-10,-0.5,0.5,-1.0,1.0,65.63999938964844,84.53056335449219
2021-02-11,0.5,-0.5,1.0,-1.0,67.61000061035156,87.79052734375
2021-02-12,0.5,-0.5,1.0,-1.0,67.66999816894531,88.21946716308594
2021-02-16,-0.5000000000000002,0.4999999999999999,-1.0,1.0,67.69000244140625,86.97076416015625
2021-02-17,0.5,-0.5,1.0,-1.0,65.16999816894531,88.1241455078125
2021-02-18,0.5,-0.5,1.0,-1.0,64.19000244140625,87.1137466430664
2021-02-19,-0.5,0.5,-1.0,1.0,67.9800033569336,90.73593139648438
2021-02-22,0.5,-0.5000000000000001,1.0,-1.0,65.12000274658203,88.41963958740234
2021-02-23,-0.5000000000000001,0.4999999999999999,-1.0,1.0,65.30000305175781,87.46643829345703
2021-02-24,-0.5,0.5,-1.0,1.0,67.48999786376953,88.44823455810547
2021-02-25,-0.5,0.5,-1.0,1.0,62.75,81.546875
2021-02-26,0.5000000000000001,-0.49999999999999994,1.0,-1.0,64.3499984741211,84.35323333740234
2021-03-01,-0.49999999999999994,0.5000000000000001,-1.0,1.0,68.87000274658203,87.19779205322266
2021-03-02,0.5000000000000001,-0.49999999999999994,1.0,-1.0,64.91000366210938,83.37959289550781
2021-03-03,0.49999999999999994,-0.5000000000000001,1.0,-1.0,63.22999954223633,82.68276977539062
2021-03-04,0.49999999999999994,-0.5000000000000001,1.0,-1.0,58.959999084472656,79.1795883178711
2021-03-05,-0.5,0.5,-1.0,1.0,62.09000015258789,79.34186553955078
2021-03-08,0.5,-0.5,1.0,-1.0,57.38999938964844,74.28277587890625
2021-03-09,-0.49999999999999933,0.5000000000000007,-1.0,1.0,61.470001220703125,77.98640441894531
2021-03-10,-0.49999999999999933,0.5000000000000008,-1.0,1.0,61.119998931884766,77.14640808105469
2021-03-11,-0.5000000000000007,0.4999999999999993,-1.0,1.0,67.2699966430664,80.50640869140625
2021-03-12,-0.5,0.5,-1.0,1.0,66.29000091552734,78.77869415283203
2021-03-15,0.5,-0.5,1.0,-1.0,66.33000183105469,79.5232162475586
2021-03-16,0.49999999999999994,-0.5000000000000001,1.0,-1.0,66.16000366210938,79.72368621826172
2021-03-17,0.5000000000000002,-0.49999999999999983,1.0,-1.0,66.7699966430664,80.86914825439453
2021-03-18,0.4999999999999999,-0.5000000000000002,1.0,-1.0,61.88999938964844,76.65005493164062
2021-03-19,0.5000000000000001,-0.49999999999999983,1.0,-1.0,63.2400016784668,78.56867218017578
2021-03-22,0.5,-0.5,1.0,-1.0,58.65999984741211,78.96961212158203
2021-03-23,-0.49999999999999933,0.5000000000000008,-1.0,1.0,57.02999877929688,76.35414123535156
2021-03-24,0.5,-0.5,1.0,-1.0,55.68000030517578,75.26593780517578
2021-03-25,0.5,-0.5,1.0,-1.0,53.90999984741211,75.15141296386719
2021-03-26,-0.5,0.5,-1.0,1.0,58.459999084472656,79.34186553955078
2021-03-29,-0.49999999999999883,0.5000000000000012,-1.0,1.0,56.2400016784668,75.57140350341797
2021-03-30,-0.5000000000000014,0.4999999999999985,-1.0,1.0,57.11000061035156,75.53323364257812
2021-03-31,0.5,-0.5,1.0,-1.0,58.02000045776367,77.77641296386719
2021-04-01,0.5000000000000001,-0.49999999999999983,1.0,-1.0,58.560001373291016,81.51823425292969
2021-04-05,-0.5,0.5,-1.0,1.0,59.900001525878906,80.94551086425781
2021-04-06,0.5,-0.5,1.0,-1.0,59.20000076293945,80.50640869140625
2021-04-07,-0.5,0.5,-1.0,1.0,58.09000015258789,77.6618881225586
2021-04-08,-0.5000000000000007,0.4999999999999994,-1.0,1.0,59.70000076293945,78.00550079345703
2021-04-09,0.5,-0.5,1.0,-1.0,59.15999984741211,77.3755111694336
2021-04-12,-0.5000000000000004,0.4999999999999996,-1.0,1.0,59.209999084472656,77.1368637084961
2021-04-13,0.5,-0.5,1.0,-1.0,58.75,77.19412994384766
2021-04-14,-0.5,0.5,-1.0,1.0,59.5,77.19412994384766
2021-04-15,0.5,-0.5,1.0,-1.0,60.52999877929688,78.79777526855469
2021-04-16,0.5000000000000001,-0.5,1.0,-1.0,60.5,78.95050811767578
2021-04-19,-0.5000000000000002,0.49999999999999983,-1.0,1.0,59.630001068115234,76.74549865722656
2021-04-20,0.5,-0.5,1.0,-1.0,57.93000030517578,74.73140716552734
2021-04-21,0.5,-0.5,1.0,-1.0,59.45000076293945,78.29185485839844
2021-04-22,0.5000000000000001,-0.4999999999999999,1.0,-1.0,58.709999084472656,78.1868667602539
2021-04-23,0.5,-0.5,1.0,-1.0,61.0099983215332,81.52778625488281
2021-04-26,-0.5,0.5,-1.0,1.0,62.77000045776367,80.6686782836914
2021-04-27,-0.49999999999999983,0.5000000000000002,-1.0,1.0,62.119998931884766,79.5995864868164
2021-04-28,-0.5,0.49999999999999994,-1.0,1.0,61.630001068115234,79.96231079101562
2021-04-29,0.5,-0.5,1.0,-1.0,57.61000061035156,80.2773208618164
2021-04-30,0.49999999999999983,-0.5000000000000002,1.0,-1.0,56.61000061035156,79.04597473144531
2021-05-03,-0.49999999999999994,0.5000000000000001,-1.0,1.0,55.869998931884766,76.87914276123047
2021-05-04,-0.5,0.5,-1.0,1.0,53.93000030517578,74.65503692626953
2021-05-05,0.5,-0.5,1.0,-1.0,53.650001525878906,76.94596862792969
2021-05-06,-0.5,0.5,-1.0,1.0,54.31999969482422,77.16548919677734
2021-05-07,-0.5000000000000001,0.49999999999999994,-1.0,1.0,56.13999938964844,78.73096466064453
2021-05-10,-0.5,0.5,-1.0,1.0,53.09999847412109,74.50232696533203
2021-05-11,-0.5,0.5,-1.0,1.0,53.34999847412109,73.57640838623047
2021-05-12,-0.5000000000000003,0.4999999999999997,-1.0,1.0,49.93999862670898,70.30231475830078
2021-05-13,0.5,-0.5,1.0,-1.0,49.59000015258789,71.28550720214844
2021-05-14,0.5000000000000006,-0.49999999999999944,1.0,-1.0,51.08000183105469,73.52865600585938
2021-05-17,-0.5,0.5,-1.0,1.0,50.720001220703125,72.67915344238281
2021-05-18,-0.5000000000000007,0.4999999999999994,-1.0,1.0,50.400001525878906,71.37141418457031
2021-05-19,-0.4999999999999996,0.5000000000000004,-1.0,1.0,52.709999084472656,73.44276428222656
2021-05-20,-0.5000000000000004,0.4999999999999996,-1.0,1.0,55.09000015258789,75.49504089355469
2021-05-21,-0.5,0.5,-1.0,1.0,54.540000915527344,74.67415618896484
2021-05-24,-0.5000000000000002,0.4999999999999999,-1.0,1.0,55.29999923706055,76.35414123535156
2021-05-25,0.5,-0.5,1.0,-1.0,55.20000076293945,76.94596862792969
2021-05-26,-0.5,0.5,-1.0,1.0,57.45000076293945,78.39685821533203
2021-05-27,-0.5000000000000001,0.49999999999999994,-1.0,1.0,59.040000915527344,78.1578598022461
2021-05-28,0.5,-0.5,1.0,-1.0,59.20000076293945,78.57852935791016
2021-06-01,-0.49999999999999994,0.5,-1.0,1.0,58.27999877929688,76.7142105102539
2021-06-02,-0.49999999999999994,0.5000000000000001,-1.0,1.0,58.16999816894531,77.35477447509766
2021-06-03,-0.5000000000000001,0.5,-1.0,1.0,57.650001525878906,75.83463287353516
2021-06-04,-0.5,0.5,-1.0,1.0,58.83000183105469,77.63201904296875
2021-06-07,-0.5,0.5,-1.0,1.0,59.27000045776367,76.80026245117188
2021-06-08,-0.49999999999999994,0.5,-1.0,1.0,60.310001373291016,76.94366455078125
2021-06-09,-0.5,0.5,-1.0,1.0,59.81999969482422,75.99716186523438
2021-06-10,-0.5,0.5,-1.0,1.0,59.41999816894531,76.57080078125
2021-06-11,-0.5,0.5,-1.0,1.0,59.900001525878906,77.1731185913086
2021-06-14,-0.5,0.5,-1.0,1.0,60.83000183105469,80.34722900390625
2021-06-15,-0.5,0.5,-1.0,1.0,60.5,78.98963165283203
2021-06-16,-0.5,0.5,-1.0,1.0,60.61000061035156,78.58808135986328
2021-06-17,0.5,-0.5,1.0,-1.0,60.0099983215332,78.9035873413086
2021-06-18,-0.5,0.5,-1.0,1.0,58.66999816894531,75.35659790039062
2021-06-21,-0.49999999999999983,0.5000000000000001,-1.0,1.0,59.11000061035156,75.5286865234375
2021-06-22,-0.49999999999999983,0.5000000000000002,-1.0,1.0,59.290000915527344,75.079345703125
2021-06-23,-0.4999999999999999,0.5000000000000002,-1.0,1.0,60.08000183105469,75.70079803466797
2021-06-24,0.5,-0.5,1.0,-1.0,61.310001373291016,77.68939208984375
2021-06-25,-0.5000000000000001,0.4999999999999999,-1.0,1.0,61.959999084472656,77.12530517578125
2021-06-28,-0.5,0.5000000000000001,-1.0,1.0,63.650001525878906,78.06224060058594
2021-06-29,0.5,-0.5,1.0,-1.0,63.41999816894531,79.38159942626953
2021-06-30,-0.5,0.5,-1.0,1.0,64.08000183105469,78.45423126220703
2021-07-01,0.5,-0.5,1.0,-1.0,62.66999816894531,78.91311645507812
2021-07-02,0.5,-0.5,1.0,-1.0,62.540000915527344,79.85963439941406
2021-07-06,0.5,-0.5,1.0,-1.0,61.90999984741211,79.6206283569336
2021-07-07,-0.5,0.5,-1.0,1.0,60.22999954223633,78.96094512939453
2021-07-08,-0.5,0.5,-1.0,1.0,58.470001220703125,77.53642272949219
2021-07-09,-0.5,0.5000000000000001,-1.0,1.0,59.97999954223633,78.80799865722656
2021-07-12,-0.5,0.5000000000000001,-1.0,1.0,59.83000183105469,78.86534118652344
2021-07-13,-0.49999999999999956,0.5000000000000004,-1.0,1.0,60.0099983215332,78.32994079589844
2021-07-14,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.83000183105469,78.37774658203125
2021-07-15,-0.5,0.5,-1.0,1.0,58.20000076293945,76.43693542480469
2021-07-16,-0.5000000000000006,0.49999999999999956,-1.0,1.0,57.34999847412109,74.83074951171875
2021-07-19,0.5000000000000001,-0.4999999999999999,1.0,-1.0,56.810001373291016,74.79254150390625
2021-07-20,0.5,-0.5,1.0,-1.0,58.84999847412109,76.46562194824219
2021-07-21,-0.5,0.5,-1.0,1.0,60.290000915527344,80.78700256347656
2021-07-22,-0.5000000000000001,0.5,-1.0,1.0,60.060001373291016,78.68367004394531
2021-07-23,-0.5,0.5,-1.0,1.0,60.310001373291016,80.72966003417969
2021-07-26,0.5,-0.5,1.0,-1.0,59.58000183105469,80.72007751464844
2021-07-27,-0.5,0.5,-1.0,1.0,57.93999862670898,77.56509399414062
2021-07-28,-0.5000000000000001,0.49999999999999994,-1.0,1.0,59.93000030517578,78.8462142944336
2021-07-29,0.5,-0.5,1.0,-1.0,60.2599983215332,81.27460479736328
2021-07-30,0.5,-0.5,1.0,-1.0,61.720001220703125,92.72820281982422
2021-08-02,-0.5,0.5,-1.0,1.0,61.52000045776367,92.18325805664062
2021-08-03,0.5,-0.5,1.0,-1.0,60.91999816894531,92.95764923095705
2021-08-04,0.5,-0.5,1.0,-1.0,61.400001525878906,94.81240844726562
2021-08-05,-0.5000000000000001,0.5,-1.0,1.0,61.790000915527344,94.97493743896484
2021-08-06,0.5,-0.5,1.0,-1.0,61.93999862670898,95.2426300048828
2021-08-09,0.5,-0.5,1.0,-1.0,61.93000030517578,94.52559661865234
2021-08-10,0.5,-0.5,1.0,-1.0,61.65999984741211,94.74546813964844
2021-08-11,0.5,-0.5,1.0,-1.0,61.84000015258789,94.45867919921876
2021-08-12,0.5000000000000001,-0.49999999999999994,1.0,-1.0,61.47999954223633,93.521728515625
2021-08-13,0.5,-0.5,1.0,-1.0,61.11000061035156,94.17185974121094
2021-08-16,0.5,-0.5,1.0,-1.0,60.43000030517578,94.2865753173828
2021-08-17,0.5,-0.5,1.0,-1.0,57.59000015258789,92.54655456542967
2021-08-18,0.5,-0.5,1.0,-1.0,57.02999877929688,93.77986145019533
2021-08-19,0.5,-0.5,1.0,-1.0,57.119998931884766,94.40131378173828
2021-08-20,-0.5,0.5,-1.0,1.0,58.02000045776367,95.60594177246094
2021-08-23,-0.5,0.5,-1.0,1.0,60.040000915527344,97.29814910888672
2021-08-24,0.5,-0.5,1.0,-1.0,60.77000045776367,99.1624755859375
2021-08-25,0.5,-0.5,1.0,-1.0,60.81999969482422,99.91776275634766
2021-08-26,0.5,-0.5,1.0,-1.0,60.16999816894531,100.6826171875
2021-08-27,0.5000000000000012,-0.49999999999999883,1.0,-1.0,62.15999984741211,103.68464660644533
2021-08-30,0.5000000000000001,-0.49999999999999994,1.0,-1.0,62.810001373291016,105.06301879882812
2021-08-31,0.5000000000000001,-0.49999999999999994,1.0,-1.0,60.709999084472656,103.99095916748048
2021-09-01,0.4999999999999997,-0.5000000000000003,1.0,-1.0,61.90999984741211,103.7133331298828
2021-09-02,0.5,-0.5,1.0,-1.0,63.77999877929688,105.4458999633789
2021-09-03,0.4999999999999996,-0.5000000000000004,1.0,-1.0,63.79999923706055,105.1300277709961
2021-09-07,0.49999999999999944,-0.5000000000000006,1.0,-1.0,63.97999954223633,104.33553314208984
2021-09-08,0.5,-0.5,1.0,-1.0,62.40999984741211,103.05289459228516
2021-09-09,0.5,-0.5,1.0,-1.0,62.709999084472656,102.95716094970705
2021-09-10,0.5,-0.5,1.0,-1.0,64.16999816894531,102.90929412841795
2021-09-13,0.5,-0.5,1.0,-1.0,63.84999847412109,104.62269592285156
2021-09-14,0.5,-0.5,1.0,-1.0,62.70000076293945,103.7229232788086
2021-09-15,0.5,-0.5,1.0,-1.0,63.09999847412109,104.84285736083984
2021-09-16,-0.5,0.5,-1.0,1.0,63.79999923706055,104.6322784423828
2021-09-17,-0.5,0.5,-1.0,1.0,63.34000015258789,102.60299682617188
2021-09-20,0.5,-0.5,1.0,-1.0,61.66999816894531,101.11932373046876
2021-09-21,-0.5,0.5,-1.0,1.0,62.310001373291016,100.80345153808594
2021-09-22,-0.5,0.5,-1.0,1.0,64.56999969482422,101.6649398803711
2021-09-23,-0.5,0.5,-1.0,1.0,66.5199966430664,101.98081970214844
2021-09-24,-0.5,0.5,-1.0,1.0,67.41000366210938,101.72235870361328
2021-09-27,-0.5,0.5,-1.0,1.0,67.58999633789062,101.63621520996094
2021-09-28,-0.5,0.5,-1.0,1.0,64.43000030517578,97.53936767578124
2021-09-29,-0.5,0.5,-1.0,1.0,63.959999084472656,95.57708740234376
2021-09-30,-0.5,0.5,-1.0,1.0,64.87000274658203,94.75389099121094
2021-10-01,-0.5000000000000001,0.4999999999999999,-1.0,1.0,65.33999633789062,96.15142059326172
2021-10-04,-0.5,0.5,-1.0,1.0,64.87999725341797,93.13623046875
2021-10-05,-0.49999999999999994,0.5000000000000001,-1.0,1.0,65.37999725341797,94.63903045654295
2021-10-06,-0.5000000000000001,0.49999999999999994,-1.0,1.0,65.20999908447266,94.6581802368164
2021-10-07,-0.49999999999999994,0.5000000000000001,-1.0,1.0,66.18000030517578,95.82596588134766
2021-10-08,-0.5000000000000001,0.49999999999999994,-1.0,1.0,65.63999938964844,95.2899398803711
2021-10-11,-0.5,0.5,-1.0,1.0,64.06999969482422,94.1030044555664
2021-10-12,-0.5,0.5,-1.0,1.0,62.970001220703125,94.2082748413086
2021-10-13,-0.5,0.5,-1.0,1.0,62.63999938964844,93.74884033203124
2021-10-14,-0.5000000000000001,0.5,-1.0,1.0,63.79999923706055,94.9166259765625
2021-10-15,-0.5,0.5,-1.0,1.0,64.29000091552734,94.1317138671875
2021-10-18,-0.5000000000000001,0.5,-1.0,1.0,65.02999877929688,93.88285064697266
2021-10-19,-0.5,0.5,-1.0,1.0,65.54000091552734,94.55288696289062
2021-10-20,-0.5,0.5,-1.0,1.0,65.4800033569336,95.23251342773438
2021-10-21,-0.5,0.5,-1.0,1.0,66.52999877929688,97.81697082519533
2021-10-22,-0.49999999999999994,0.5,-1.0,1.0,66.48999786376953,97.63508605957033
2021-10-25,-0.5000000000000001,0.49999999999999994,-1.0,1.0,67.63999938964844,98.64017486572266
2021-10-26,0.5,-0.5,1.0,-1.0,66.18000030517578,96.82145690917967
2021-10-27,-0.5000000000000001,0.49999999999999994,-1.0,1.0,66.12000274658203,94.9166259765625
2021-10-28,0.5,-0.5,1.0,-1.0,69.62999725341797,102.41154479980467
2021-10-29,-0.5000000000000001,0.49999999999999994,-1.0,1.0,69.81999969482422,98.79328918457033
2021-11-01,-0.5,0.5,-1.0,1.0,70.7699966430664,99.81752014160156
2021-11-02,-0.5000000000000001,0.5,-1.0,1.0,72.66000366210938,97.9030990600586
2021-11-03,-0.5,0.5,-1.0,1.0,73.69000244140625,98.39128112792967
2021-11-04,-0.4999999999999999,0.5000000000000001,-1.0,1.0,74.5199966430664,97.8265380859375
2021-11-05,0.49999999999999944,-0.5000000000000006,1.0,-1.0,73.5,97.12776184082033
2021-11-08,-0.5000000000000001,0.5,-1.0,1.0,74.4000015258789,97.9701156616211
2021-11-09,-0.5,0.5,-1.0,1.0,74.16999816894531,97.03207397460938
2021-11-10,0.5,-0.5,1.0,-1.0,71.20999908447266,93.97856903076172
2021-11-11,-0.5,0.5,-1.0,1.0,73.80999755859375,97.15648651123048
2021-11-12,0.5000000000000002,-0.4999999999999998,1.0,-1.0,74.8499984741211,99.15703582763672
2021-11-15,0.5,-0.5,1.0,-1.0,75.62000274658203,101.2724838256836
2021-11-16,0.5,-0.5,1.0,-1.0,77.06999969482422,104.23982238769533
2021-11-17,-0.49999999999999994,0.5,-1.0,1.0,77.58000183105469,101.83721160888672
2021-11-18,0.5,-0.5,1.0,-1.0,77.25,103.03375244140624
2021-11-19,-0.5,0.5,-1.0,1.0,77.51000213623047,102.21054077148438
2021-11-22,0.49999999999999994,-0.5000000000000001,1.0,-1.0,76.31999969482422,100.83216857910156
2021-11-23,0.5,-0.5,1.0,-1.0,75.18000030517578,100.9087371826172
2021-11-24,-0.4999999999999999,0.5000000000000002,-1.0,1.0,76.41999816894531,100.47799682617188
2021-11-26,0.5000000000000001,-0.4999999999999999,1.0,-1.0,73.58999633789062,97.99881744384766
2021-11-29,-0.5,0.5,-1.0,1.0,74.73999786376953,99.42716979980467
2021-11-30,0.49999999999999983,-0.5000000000000002,1.0,-1.0,71.91000366210938,95.88990020751952
2021-12-01,-0.5,0.5,-1.0,1.0,73.55999755859375,95.28596496582033
2021-12-02,-0.5,0.5,-1.0,1.0,73.83999633789062,95.03672790527344
2021-12-03,-0.5,0.5,-1.0,1.0,74.0999984741211,93.65632629394533
2021-12-06,-0.5000000000000009,0.4999999999999992,-1.0,1.0,73.4800033569336,86.36127471923828
2021-12-07,0.5,-0.5,1.0,-1.0,77.19000244140625,91.97874450683594
2021-12-08,-0.5,0.5,-1.0,1.0,78.23999786376953,89.70684051513672
2021-12-09,-0.4999999999999993,0.5000000000000008,-1.0,1.0,76.6500015258789,85.83405303955078
2021-12-10,-0.49999999999999944,0.5000000000000006,-1.0,1.0,76.66999816894531,84.18523406982422
2021-12-13,0.5,-0.5,1.0,-1.0,75.05000305175781,82.67062377929688
2021-12-14,0.4999999999999996,-0.5000000000000004,1.0,-1.0,73.87999725341797,83.59090423583984
2021-12-15,-0.5,0.5,-1.0,1.0,76.27999877929688,86.0737075805664
2021-12-16,0.5,-0.5,1.0,-1.0,72.08999633789062,82.78567504882812
2021-12-17,-0.5,0.5,-1.0,1.0,73.4800033569336,83.7538833618164
2021-12-20,-0.5,0.5,-1.0,1.0,73.26000213623047,82.42140197753906
2021-12-21,-0.5,0.5,-1.0,1.0,75.26000213623047,83.82098388671875
2021-12-22,-0.49999999999999123,0.5000000000000088,-1.0,1.0,77.05999755859375,85.01923370361328
2021-12-23,0.5,-0.5,1.0,-1.0,77.4800033569336,85.67108154296875
2021-12-27,0.5,-0.5,1.0,-1.0,79.94000244140625,90.19573211669922
2021-12-28,-0.5,0.5,-1.0,1.0,79.5,88.01010131835938
2021-12-29,0.49999999999999983,-0.5000000000000002,1.0,-1.0,78.29000091552734,89.27546691894531
2021-12-30,0.5000000000000002,-0.4999999999999998,1.0,-1.0,77.48999786376953,88.85368347167969
2021-12-31,-0.5,0.5,-1.0,1.0,78.30000305175781,89.04540252685547
2022-01-03,-0.5,0.5,-1.0,1.0,79.75,88.70986938476562
2022-01-04,0.5000000000000001,-0.49999999999999983,1.0,-1.0,78.58000183105469,87.74169921875
2022-01-05,0.5,-0.5,1.0,-1.0,73.73999786376953,83.04448699951172
2022-01-06,0.5000000000000002,-0.4999999999999999,1.0,-1.0,74.68000030517578,84.11813354492188
2022-01-07,0.5000000000000026,-0.49999999999999745,1.0,-1.0,72.4800033569336,81.58740234375
2022-01-10,0.5,-0.5,1.0,-1.0,72.83999633789062,81.52987670898438
