Date,Weight_CRTO,Weight_STGW,Pos_CRTO,Pos_STGW,Close_CRTO,Close_STGW
2017-02-27,-0.5,0.5,-1.0,1.0,49.5099983215332,8.850000381469727
2017-02-28,-0.5,0.49999999999999994,-1.0,1.0,46.97999954223633,8.75
2017-03-01,-0.5,0.5000000000000001,-1.0,1.0,49.040000915527344,8.850000381469727
2017-03-02,-0.5,0.5,-1.0,1.0,48.56999969482422,8.949999809265137
2017-03-03,-0.5,0.5,-1.0,1.0,48.0,9.0
2017-03-06,-0.49999999999999994,0.5000000000000001,-1.0,1.0,47.7599983215332,8.75
2017-03-07,-0.5000000000000001,0.49999999999999994,-1.0,1.0,48.959999084472656,8.800000190734863
2017-03-08,-0.5,0.5,-1.0,1.0,50.220001220703125,8.75
2017-03-09,-0.5,0.5,-1.0,1.0,49.59000015258789,8.75
2017-03-10,-0.5,0.5,-1.0,1.0,49.25,8.649999618530273
2017-03-13,-0.5,0.5,-1.0,1.0,48.720001220703125,8.600000381469727
2017-03-14,-0.5,0.5,-1.0,1.0,48.95000076293945,8.699999809265137
2017-03-15,-0.5000000000000001,0.5,-1.0,1.0,48.75,8.800000190734863
2017-03-16,-0.5,0.5,-1.0,1.0,48.34000015258789,8.850000381469727
2017-03-17,-0.5,0.5,-1.0,1.0,50.06999969482422,8.899999618530273
2017-03-20,-0.5,0.5,-1.0,1.0,50.900001525878906,8.800000190734863
2017-03-21,-0.5,0.5,-1.0,1.0,50.68999862670898,8.899999618530273
2017-03-22,-0.5,0.5,-1.0,1.0,49.72999954223633,8.949999809265137
2017-03-23,-0.5,0.5,-1.0,1.0,51.43000030517578,9.199999809265137
2017-03-24,-0.5,0.5,-1.0,1.0,51.54999923706055,9.399999618530272
2017-03-27,-0.5,0.5,-1.0,1.0,52.40999984741211,9.25
2017-03-28,-0.5,0.5,-1.0,1.0,51.09999847412109,9.25
2017-03-29,-0.5,0.5,-1.0,1.0,49.77000045776367,9.350000381469728
2017-03-30,-0.5,0.5,-1.0,1.0,50.650001525878906,9.5
2017-03-31,-0.5,0.5,-1.0,1.0,49.9900016784668,9.399999618530272
2017-04-03,-0.5,0.5,-1.0,1.0,50.619998931884766,9.300000190734863
2017-04-04,-0.5,0.5,-1.0,1.0,51.15999984741211,9.300000190734863
2017-04-05,-0.5,0.5,-1.0,1.0,51.04999923706055,9.0
2017-04-06,-0.5,0.5,-1.0,1.0,51.02999877929688,9.100000381469728
2017-04-07,-0.5,0.5,-1.0,1.0,50.04999923706055,9.050000190734863
2017-04-10,-0.5,0.5,-1.0,1.0,51.06999969482422,8.850000381469727
2017-04-11,-0.5,0.5,-1.0,1.0,50.15999984741211,8.75
2017-04-12,-0.5,0.5,-1.0,1.0,50.02000045776367,8.600000381469727
2017-04-13,-0.5,0.5,-1.0,1.0,49.91999816894531,8.399999618530273
2017-04-17,-0.5,0.5,-1.0,1.0,50.70000076293945,9.0
2017-04-18,-0.5,0.5,-1.0,1.0,50.209999084472656,8.25
2017-04-19,-0.5,0.5,-1.0,1.0,51.41999816894531,8.350000381469727
2017-04-20,-0.5,0.5,-1.0,1.0,51.459999084472656,8.350000381469727
2017-04-21,-0.5,0.5,-1.0,1.0,51.709999084472656,8.399999618530273
2017-04-24,-0.5,0.5,-1.0,1.0,52.06999969482422,8.600000381469727
2017-04-25,-0.5,0.5,-1.0,1.0,52.5099983215332,8.550000190734863
2017-04-26,-0.5,0.5,-1.0,1.0,53.459999084472656,8.75
2017-04-27,-0.5,0.5,-1.0,1.0,54.369998931884766,8.5
2017-04-28,-0.5,0.5,-1.0,1.0,54.38999938964844,8.949999809265137
2017-05-01,-0.5,0.5,-1.0,1.0,54.790000915527344,8.630000114440918
2017-05-02,-0.5,0.5,-1.0,1.0,54.84000015258789,8.699999809265137
2017-05-03,-0.5,0.5,-1.0,1.0,53.869998931884766,8.699999809265137
2017-05-04,-0.5,0.5,-1.0,1.0,52.18000030517578,8.699999809265137
2017-05-05,-0.5,0.5,-1.0,1.0,52.77000045776367,8.399999618530273
2017-05-08,-0.5,0.5,-1.0,1.0,53.150001525878906,8.399999618530273
2017-05-09,-0.5,0.5,-1.0,1.0,55.25,8.600000381469727
2017-05-10,-0.5,0.5,-1.0,1.0,54.9900016784668,8.75
2017-05-11,-0.5,0.5,-1.0,1.0,53.56999969482422,8.649999618530273
2017-05-12,-0.5,0.5,-1.0,1.0,53.61000061035156,8.350000381469727
2017-05-15,-0.5,0.5,-1.0,1.0,52.7599983215332,8.5
2017-05-16,-0.5,0.5,-1.0,1.0,51.18999862670898,8.550000190734863
2017-05-17,-0.5,0.5,-1.0,1.0,48.93999862670898,8.550000190734863
2017-05-18,-0.5,0.5,-1.0,1.0,48.77000045776367,8.5
2017-05-19,-0.5,0.5,-1.0,1.0,49.20000076293945,8.699999809265137
2017-05-22,-0.5,0.5,-1.0,1.0,51.310001373291016,8.550000190734863
2017-05-23,-0.5,0.5,-1.0,1.0,54.59999847412109,8.0
2017-05-24,-0.5,0.5,-1.0,1.0,55.04999923706055,7.949999809265137
2017-05-25,-0.5,0.5,-1.0,1.0,55.38999938964844,8.25
2017-05-26,-0.5,0.5,-1.0,1.0,54.900001525878906,8.199999809265137
2017-05-30,-0.5,0.5,-1.0,1.0,54.93999862670898,8.199999809265137
2017-05-31,-0.5,0.5,-1.0,1.0,52.43000030517578,8.300000190734863
2017-06-01,-0.5,0.5,-1.0,1.0,52.619998931884766,8.449999809265137
2017-06-02,-0.5,0.5,-1.0,1.0,52.68000030517578,8.699999809265137
2017-06-05,-0.5,0.5,-1.0,1.0,48.79999923706055,8.399999618530273
2017-06-06,-0.5,0.5,-1.0,1.0,47.5,8.25
2017-06-07,-0.49999999999999994,0.5000000000000001,-1.0,1.0,46.650001525878906,7.900000095367432
2017-06-08,-0.5,0.5,-1.0,1.0,46.540000915527344,8.199999809265137
2017-06-09,-0.5000000000000001,0.49999999999999994,-1.0,1.0,45.45000076293945,8.350000381469727
2017-06-12,-0.5000000000000001,0.49999999999999994,-1.0,1.0,44.77999877929688,8.550000190734863
2017-06-13,0.5,-0.5,1.0,-1.0,46.619998931884766,8.199999809265137
2017-06-14,-0.5,0.49999999999999994,-1.0,1.0,47.709999084472656,8.399999618530273
2017-06-15,-0.5000000000000001,0.5,-1.0,1.0,46.84999847412109,8.649999618530273
2017-06-16,-0.5,0.5,-1.0,1.0,46.869998931884766,8.75
2017-06-19,-0.5,0.5,-1.0,1.0,47.5,8.949999809265137
2017-06-20,0.5,-0.5,1.0,-1.0,47.06999969482422,8.5
2017-06-21,0.5,-0.5,1.0,-1.0,47.209999084472656,8.350000381469727
2017-06-22,-0.5,0.49999999999999994,-1.0,1.0,47.18999862670898,8.5
2017-06-23,-0.5000000000000001,0.5,-1.0,1.0,50.16999816894531,8.600000381469727
2017-06-26,-0.5,0.5,-1.0,1.0,48.61000061035156,8.899999618530273
2017-06-27,-0.5,0.5,-1.0,1.0,48.41999816894531,8.949999809265137
2017-06-28,-0.5,0.5,-1.0,1.0,48.9900016784668,10.0
2017-06-29,-0.5,0.5,-1.0,1.0,47.68999862670898,9.949999809265137
2017-06-30,0.5,-0.5,1.0,-1.0,49.04999923706055,9.899999618530272
2017-07-03,-0.5,0.5,-1.0,1.0,49.09000015258789,9.949999809265137
2017-07-05,-0.5,0.5,-1.0,1.0,49.2599983215332,9.850000381469728
2017-07-06,0.5,-0.5,1.0,-1.0,48.22999954223633,9.550000190734863
2017-07-07,-0.5,0.5,-1.0,1.0,48.83000183105469,9.649999618530272
2017-07-10,-0.5,0.5,-1.0,1.0,49.95000076293945,9.850000381469728
2017-07-11,-0.5000000000000001,0.49999999999999994,-1.0,1.0,50.900001525878906,9.850000381469728
2017-07-12,-0.5,0.5,-1.0,1.0,51.25,9.949999809265137
2017-07-13,-0.5,0.5,-1.0,1.0,50.72999954223633,10.0
2017-07-14,-0.5,0.5,-1.0,1.0,50.7400016784668,10.300000190734863
2017-07-17,-0.5000000000000001,0.5,-1.0,1.0,51.36000061035156,10.350000381469728
2017-07-18,-0.49999999999999994,0.5000000000000001,-1.0,1.0,51.619998931884766,10.199999809265137
2017-07-19,-0.5,0.5,-1.0,1.0,51.619998931884766,10.350000381469728
2017-07-20,-0.5,0.5,-1.0,1.0,50.25,10.399999618530272
2017-07-21,-0.5000000000000001,0.4999999999999999,-1.0,1.0,50.560001373291016,10.449999809265137
2017-07-24,-0.5,0.5,-1.0,1.0,51.52999877929688,10.25
2017-07-25,-0.5,0.5,-1.0,1.0,51.77999877929688,10.100000381469728
2017-07-26,-0.5,0.5,-1.0,1.0,51.65999984741211,10.199999809265137
2017-07-27,-0.5,0.5,-1.0,1.0,51.45000076293945,10.199999809265137
2017-07-28,-0.5,0.5,-1.0,1.0,51.41999816894531,9.949999809265137
2017-07-31,-0.5,0.5,-1.0,1.0,50.59999847412109,9.899999618530272
2017-08-01,-0.5,0.5,-1.0,1.0,52.40999984741211,9.850000381469728
2017-08-02,-0.5,0.5,-1.0,1.0,51.040000915527344,9.600000381469728
2017-08-03,-0.5,0.5,-1.0,1.0,49.63999938964844,9.75
2017-08-04,-0.5,0.5,-1.0,1.0,49.31999969482422,9.649999618530272
2017-08-07,-0.5,0.5,-1.0,1.0,49.13999938964844,9.350000381469728
2017-08-08,0.5,-0.5,1.0,-1.0,49.0,10.850000381469728
2017-08-09,0.5,-0.5,1.0,-1.0,50.0,11.300000190734863
2017-08-10,0.5,-0.5,1.0,-1.0,48.880001068115234,10.699999809265137
2017-08-11,-0.49999999999999994,0.5000000000000001,-1.0,1.0,49.0,10.699999809265137
2017-08-14,-0.5,0.5000000000000001,-1.0,1.0,50.4900016784668,10.649999618530272
2017-08-15,-0.5,0.5,-1.0,1.0,49.13999938964844,10.399999618530272
2017-08-16,-0.5,0.5,-1.0,1.0,50.13999938964844,10.350000381469728
2017-08-17,-0.5,0.5,-1.0,1.0,49.150001525878906,10.199999809265137
2017-08-18,0.5,-0.5,1.0,-1.0,48.400001525878906,10.149999618530272
2017-08-21,0.5,-0.5,1.0,-1.0,47.790000915527344,10.100000381469728
2017-08-22,-0.5,0.5,-1.0,1.0,49.150001525878906,10.25
2017-08-23,0.5,-0.5,1.0,-1.0,47.54999923706055,10.25
2017-08-24,0.5,-0.5,1.0,-1.0,45.540000915527344,9.850000381469728
2017-08-25,0.5,-0.5,1.0,-1.0,46.97999954223633,10.100000381469728
2017-08-28,0.5,-0.5,1.0,-1.0,46.27999877929688,10.0
2017-08-29,0.5,-0.5,1.0,-1.0,46.43999862670898,9.75
2017-08-30,0.5,-0.5,1.0,-1.0,47.5099983215332,9.850000381469728
2017-08-31,0.5,-0.5,1.0,-1.0,48.709999084472656,10.199999809265137
2017-09-01,0.5,-0.5,1.0,-1.0,48.470001220703125,9.75
2017-09-05,0.5,-0.5,1.0,-1.0,46.65999984741211,9.300000190734863
2017-09-06,0.5,-0.5,1.0,-1.0,45.220001220703125,9.350000381469728
2017-09-07,0.5,-0.5,1.0,-1.0,44.65999984741211,9.449999809265137
2017-09-08,0.5,-0.5,1.0,-1.0,44.880001068115234,9.449999809265137
2017-09-11,0.5,-0.5,1.0,-1.0,45.91999816894531,9.649999618530272
2017-09-12,0.5,-0.5,1.0,-1.0,47.41999816894531,9.399999618530272
2017-09-13,0.5,-0.5,1.0,-1.0,45.08000183105469,9.5
2017-09-14,0.5,-0.5,1.0,-1.0,41.59000015258789,9.399999618530272
2017-09-15,0.5,-0.5,1.0,-1.0,42.88999938964844,9.75
2017-09-18,0.5,-0.5,1.0,-1.0,41.22999954223633,9.850000381469728
2017-09-19,0.5,-0.5,1.0,-1.0,40.38999938964844,10.0
2017-09-20,0.5,-0.5,1.0,-1.0,39.52999877929688,10.050000190734863
2017-09-21,0.5,-0.5,1.0,-1.0,42.09999847412109,10.149999618530272
2017-09-22,0.5,-0.5,1.0,-1.0,42.77000045776367,10.399999618530272
2017-09-25,0.5,-0.5,1.0,-1.0,42.060001373291016,10.600000381469728
2017-09-26,0.5,-0.5,1.0,-1.0,41.97999954223633,10.600000381469728
2017-09-27,0.5,-0.5,1.0,-1.0,42.0,10.800000190734863
2017-09-28,0.5,-0.5,1.0,-1.0,41.5,10.949999809265137
2017-09-29,0.5,-0.5,1.0,-1.0,41.5,11.0
2017-10-02,0.5,-0.5,1.0,-1.0,43.06999969482422,10.850000381469728
2017-10-03,0.5,-0.5,1.0,-1.0,43.06999969482422,11.0
2017-10-04,0.5,-0.5,1.0,-1.0,43.5099983215332,11.100000381469728
2017-10-05,0.5,-0.5,1.0,-1.0,44.310001373291016,11.199999809265137
2017-10-06,0.5,-0.5,1.0,-1.0,45.20000076293945,10.949999809265137
2017-10-09,0.5,-0.5,1.0,-1.0,43.869998931884766,10.800000190734863
2017-10-10,0.5,-0.5,1.0,-1.0,44.45000076293945,11.399999618530272
2017-10-11,0.5,-0.5,1.0,-1.0,45.59999847412109,11.25
2017-10-12,0.5,-0.5,1.0,-1.0,44.650001525878906,11.199999809265137
2017-10-13,0.5,-0.5,1.0,-1.0,44.959999084472656,11.149999618530272
2017-10-16,0.5,-0.5,1.0,-1.0,45.970001220703125,11.300000190734863
2017-10-17,0.5,-0.5,1.0,-1.0,46.09000015258789,11.75
2017-10-18,0.5,-0.5,1.0,-1.0,47.20000076293945,11.75
2017-10-19,0.5,-0.5,1.0,-1.0,46.58000183105469,11.699999809265137
2017-10-20,0.5,-0.5,1.0,-1.0,46.0099983215332,12.100000381469728
2017-10-23,0.5,-0.5,1.0,-1.0,46.13999938964844,11.899999618530272
2017-10-24,0.5,-0.5,1.0,-1.0,42.56999969482422,11.5
2017-10-25,0.5,-0.5,1.0,-1.0,41.880001068115234,11.5
2017-10-26,0.5,-0.5,1.0,-1.0,42.33000183105469,11.5
2017-10-27,0.5,-0.5,1.0,-1.0,41.43000030517578,10.800000190734863
2017-10-30,0.5,-0.5,1.0,-1.0,41.81999969482422,11.149999618530272
2017-10-31,0.5,-0.5,1.0,-1.0,41.77000045776367,11.5
2017-11-01,0.5,-0.5,1.0,-1.0,37.7400016784668,11.399999618530272
2017-11-02,0.5,-0.5,1.0,-1.0,36.88999938964844,11.149999618530272
2017-11-03,0.5,-0.5,1.0,-1.0,37.66999816894531,11.0
2017-11-06,0.5,-0.5,1.0,-1.0,37.959999084472656,10.800000190734863
2017-11-07,0.5,-0.5,1.0,-1.0,36.22999954223633,10.550000190734863
2017-11-08,0.5,-0.5,1.0,-1.0,36.61000061035156,10.350000381469728
2017-11-09,0.5,-0.5,1.0,-1.0,35.47999954223633,10.25
2017-11-10,0.5,-0.5,1.0,-1.0,35.220001220703125,10.100000381469728
2017-11-13,0.5,-0.5,1.0,-1.0,35.45000076293945,9.899999618530272
2017-11-14,0.5,-0.5,1.0,-1.0,34.84000015258789,10.300000190734863
2017-11-15,0.5,-0.5,1.0,-1.0,34.22999954223633,10.199999809265137
2017-11-16,0.5,-0.5,1.0,-1.0,34.31999969482422,10.449999809265137
2017-11-17,0.5,-0.5,1.0,-1.0,35.11000061035156,10.75
2017-11-20,0.5,-0.5,1.0,-1.0,33.97999954223633,11.050000190734863
2017-11-21,0.5,-0.5,1.0,-1.0,33.209999084472656,11.0
2017-11-22,0.5,-0.5,1.0,-1.0,32.06999969482422,11.149999618530272
2017-11-24,0.5,-0.5,1.0,-1.0,32.29999923706055,11.300000190734863
2017-11-27,0.5,-0.5,1.0,-1.0,32.95000076293945,11.25
2017-11-28,0.5,-0.5,1.0,-1.0,32.41999816894531,11.399999618530272
2017-11-29,0.5,-0.5,1.0,-1.0,31.84000015258789,11.800000190734863
2017-11-30,0.5,-0.5,1.0,-1.0,33.349998474121094,11.600000381469728
2017-12-01,0.5,-0.5,1.0,-1.0,32.459999084472656,11.649999618530272
2017-12-04,0.5,-0.5,1.0,-1.0,31.93000030517578,11.800000190734863
2017-12-05,0.5,-0.5,1.0,-1.0,31.190000534057617,11.649999618530272
2017-12-06,0.5,-0.5,1.0,-1.0,30.459999084472656,11.399999618530272
2017-12-07,0.5,-0.5,1.0,-1.0,30.799999237060547,11.149999618530272
2017-12-08,0.5,-0.5,1.0,-1.0,31.39999961853028,10.899999618530272
2017-12-11,0.5,-0.5,1.0,-1.0,31.700000762939453,11.100000381469728
2017-12-12,0.5,-0.5,1.0,-1.0,31.809999465942383,11.050000190734863
2017-12-13,0.5,-0.5,1.0,-1.0,31.61000061035156,11.449999809265137
2017-12-14,0.5,-0.5,1.0,-1.0,24.420000076293945,10.699999809265137
2017-12-15,0.5,-0.5,1.0,-1.0,22.68000030517578,10.899999618530272
2017-12-18,0.5,-0.5,1.0,-1.0,22.489999771118164,10.699999809265137
2017-12-19,0.5,-0.5,1.0,-1.0,23.059999465942383,10.25
2017-12-20,0.5,-0.5,1.0,-1.0,24.25,10.25
2017-12-21,0.5,-0.5,1.0,-1.0,25.170000076293945,10.300000190734863
2017-12-22,0.5,-0.5,1.0,-1.0,25.36000061035156,10.149999618530272
2017-12-26,0.5,-0.5,1.0,-1.0,24.989999771118164,9.949999809265137
2017-12-27,0.5,-0.5,1.0,-1.0,25.600000381469727,9.699999809265137
2017-12-28,0.5,-0.5,1.0,-1.0,26.049999237060547,9.800000190734863
2017-12-29,0.5,-0.5,1.0,-1.0,26.030000686645508,9.75
2018-01-02,0.5,-0.5,1.0,-1.0,26.09000015258789,10.149999618530272
2018-01-03,0.5,-0.5,1.0,-1.0,25.809999465942383,9.949999809265137
2018-01-04,0.5,-0.5,1.0,-1.0,25.86000061035156,9.850000381469728
2018-01-05,0.5,-0.5,1.0,-1.0,26.31999969482422,9.600000381469728
2018-01-08,0.5,-0.5,1.0,-1.0,26.0,9.850000381469728
2018-01-09,0.5,-0.5,1.0,-1.0,26.06999969482422,9.649999618530272
2018-01-10,0.5,-0.5,1.0,-1.0,25.01000022888184,9.449999809265137
2018-01-11,0.5,-0.5,1.0,-1.0,25.51000022888184,9.449999809265137
2018-01-12,0.5,-0.5,1.0,-1.0,25.5,9.399999618530272
2018-01-16,0.5,-0.5,1.0,-1.0,25.31999969482422,8.899999618530273
2018-01-17,0.5,-0.5,1.0,-1.0,25.770000457763672,9.25
2018-01-18,0.5,-0.5,1.0,-1.0,25.3700008392334,9.100000381469728
2018-01-19,0.5,-0.5,1.0,-1.0,25.26000022888184,9.149999618530272
2018-01-22,0.5,-0.5,1.0,-1.0,25.440000534057617,9.199999809265137
2018-01-23,0.5,-0.5,1.0,-1.0,24.850000381469727,9.149999618530272
2018-01-24,0.5,-0.5,1.0,-1.0,25.559999465942383,9.199999809265137
2018-01-25,0.5,-0.5,1.0,-1.0,25.059999465942383,9.050000190734863
2018-01-26,0.5,-0.5,1.0,-1.0,24.950000762939453,9.100000381469728
2018-01-29,0.5,-0.5,1.0,-1.0,25.26000022888184,9.050000190734863
2018-01-30,0.5,-0.5,1.0,-1.0,25.01000022888184,9.0
2018-01-31,0.5,-0.5,1.0,-1.0,23.809999465942383,9.0
2018-02-01,0.5,-0.5,1.0,-1.0,23.200000762939453,9.0
2018-02-02,0.5,-0.5,1.0,-1.0,22.89999961853028,8.850000381469727
2018-02-05,0.5,-0.5,1.0,-1.0,22.200000762939453,8.399999618530273
2018-02-06,0.5,-0.5,1.0,-1.0,22.65999984741211,8.600000381469727
2018-02-07,0.5,-0.5,1.0,-1.0,22.1200008392334,8.75
2018-02-08,0.5,-0.5,1.0,-1.0,22.540000915527344,8.649999618530273
2018-02-09,0.5,-0.5,1.0,-1.0,22.440000534057617,9.0
2018-02-12,0.5,-0.5,1.0,-1.0,22.920000076293945,9.0
2018-02-13,0.5,-0.5,1.0,-1.0,23.38999938964844,8.930000305175781
2018-02-14,0.5,-0.5,1.0,-1.0,30.25,9.600000381469728
2018-02-15,0.5,-0.5,1.0,-1.0,30.51000022888184,9.600000381469728
2018-02-16,0.5,-0.5,1.0,-1.0,31.0,9.699999809265137
2018-02-20,0.5,-0.5,1.0,-1.0,30.270000457763672,9.399999618530272
2018-02-21,0.5,-0.5,1.0,-1.0,30.6299991607666,9.350000381469728
2018-02-22,-0.5,0.5,-1.0,1.0,30.3700008392334,9.699999809265137
2018-02-23,-0.5,0.5,-1.0,1.0,29.989999771118164,8.75
2018-02-26,-0.5,0.5,-1.0,1.0,30.59000015258789,8.600000381469727
2018-02-27,-0.5,0.5,-1.0,1.0,29.6200008392334,8.449999809265137
2018-02-28,-0.5,0.5,-1.0,1.0,29.989999771118164,7.849999904632568
2018-03-01,-0.5,0.5,-1.0,1.0,29.700000762939453,7.900000095367432
2018-03-02,-0.5,0.5,-1.0,1.0,29.850000381469727,8.199999809265137
2018-03-05,-0.5,0.5,-1.0,1.0,29.989999771118164,7.800000190734863
2018-03-06,-0.5,0.5,-1.0,1.0,30.14999961853028,7.550000190734863
2018-03-07,-0.5,0.5,-1.0,1.0,30.040000915527344,7.449999809265137
2018-03-08,-0.5,0.5,-1.0,1.0,30.350000381469727,7.349999904632568
2018-03-09,-0.5,0.5,-1.0,1.0,30.030000686645508,7.449999809265137
2018-03-12,-0.5,0.5,-1.0,1.0,30.51000022888184,7.849999904632568
2018-03-13,-0.5000000000000001,0.5,-1.0,1.0,30.26000022888184,7.650000095367432
2018-03-14,-0.5,0.5,-1.0,1.0,30.40999984741211,7.699999809265137
2018-03-15,-0.5,0.5,-1.0,1.0,30.39999961853028,7.599999904632568
2018-03-16,-0.5,0.5,-1.0,1.0,30.020000457763672,7.400000095367432
2018-03-19,-0.5,0.5,-1.0,1.0,30.01000022888184,7.099999904632568
2018-03-20,-0.5,0.5,-1.0,1.0,29.89999961853028,7.099999904632568
2018-03-21,-0.5,0.5,-1.0,1.0,28.989999771118164,7.0
2018-03-22,-0.5,0.5,-1.0,1.0,28.63999938964844,6.650000095367432
2018-03-23,-0.5,0.5,-1.0,1.0,28.51000022888184,6.650000095367432
2018-03-26,-0.5,0.5,-1.0,1.0,27.559999465942383,6.699999809265137
2018-03-27,-0.5,0.5,-1.0,1.0,27.600000381469727,6.949999809265137
2018-03-28,-0.5,0.5,-1.0,1.0,27.040000915527344,7.099999904632568
2018-03-29,-0.5,0.5,-1.0,1.0,25.84000015258789,7.199999809265137
2018-04-02,-0.5,0.5,-1.0,1.0,25.31999969482422,6.949999809265137
2018-04-03,-0.5,0.5,-1.0,1.0,25.64999961853028,6.849999904632568
2018-04-04,-0.5,0.5,-1.0,1.0,26.700000762939453,7.050000190734863
2018-04-05,-0.5,0.5,-1.0,1.0,26.63999938964844,7.150000095367432
2018-04-06,-0.5,0.5,-1.0,1.0,26.700000762939453,7.050000190734863
2018-04-09,-0.5,0.5,-1.0,1.0,26.950000762939453,6.949999809265137
2018-04-10,-0.5,0.5,-1.0,1.0,27.600000381469727,6.900000095367432
2018-04-11,-0.5,0.5,-1.0,1.0,27.690000534057617,6.849999904632568
2018-04-12,0.49999999999999994,-0.5000000000000001,1.0,-1.0,27.700000762939453,7.650000095367432
2018-04-13,0.5,-0.5,1.0,-1.0,27.520000457763672,7.550000190734863
2018-04-16,0.5000000000000001,-0.49999999999999994,1.0,-1.0,27.81999969482422,8.180000305175781
2018-04-17,0.5,-0.5,1.0,-1.0,27.940000534057617,8.199999809265137
2018-04-18,0.5000000000000001,-0.49999999999999994,1.0,-1.0,27.93000030517578,8.199999809265137
2018-04-19,0.5,-0.5,1.0,-1.0,27.8799991607666,7.949999809265137
2018-04-20,0.5,-0.5,1.0,-1.0,27.549999237060547,7.949999809265137
2018-04-23,0.5,-0.5,1.0,-1.0,28.11000061035156,7.800000190734863
2018-04-24,0.5,-0.5,1.0,-1.0,27.989999771118164,7.75
2018-04-25,0.5,-0.5,1.0,-1.0,27.850000381469727,7.599999904632568
2018-04-26,0.5,-0.49999999999999994,1.0,-1.0,25.739999771118164,7.599999904632568
2018-04-27,0.5,-0.5,1.0,-1.0,25.770000457763672,7.449999809265137
2018-04-30,0.5,-0.5,1.0,-1.0,25.770000457763672,7.550000190734863
2018-05-01,0.5,-0.5,1.0,-1.0,26.06999969482422,7.300000190734863
2018-05-02,-0.5,0.5,-1.0,1.0,26.479999542236328,7.150000095367432
2018-05-03,-0.5,0.5,-1.0,1.0,26.270000457763672,7.050000190734863
2018-05-04,-0.5,0.5,-1.0,1.0,27.239999771118164,7.25
2018-05-07,-0.5,0.5,-1.0,1.0,26.950000762939453,7.349999904632568
2018-05-08,-0.5,0.5,-1.0,1.0,26.739999771118164,7.050000190734863
2018-05-09,-0.5,0.5,-1.0,1.0,27.190000534057617,6.849999904632568
2018-05-10,-0.5,0.5,-1.0,1.0,26.989999771118164,4.849999904632568
2018-05-11,-0.5,0.5,-1.0,1.0,26.690000534057617,4.349999904632568
2018-05-14,-0.5,0.5,-1.0,1.0,25.989999771118164,4.099999904632568
2018-05-15,-0.5,0.5,-1.0,1.0,25.299999237060547,4.150000095367432
2018-05-16,-0.5,0.5,-1.0,1.0,25.200000762939453,4.300000190734863
2018-05-17,-0.5,0.5,-1.0,1.0,24.299999237060547,4.599999904632568
2018-05-18,-0.5,0.5,-1.0,1.0,24.020000457763672,4.5
2018-05-21,-0.5,0.49999999999999994,-1.0,1.0,24.21999931335449,4.5
2018-05-22,-0.5,0.5,-1.0,1.0,25.739999771118164,4.449999809265137
2018-05-23,-0.5,0.5,-1.0,1.0,26.200000762939453,4.449999809265137
2018-05-24,-0.5,0.5,-1.0,1.0,25.38999938964844,4.349999904632568
2018-05-25,-0.5,0.5,-1.0,1.0,25.34000015258789,4.400000095367432
2018-05-29,-0.5,0.5,-1.0,1.0,24.39999961853028,4.199999809265137
2018-05-30,-0.5,0.5,-1.0,1.0,24.46999931335449,4.25
2018-05-31,-0.5,0.5,-1.0,1.0,24.14999961853028,4.150000095367432
2018-06-01,-0.5,0.5,-1.0,1.0,24.270000457763672,4.25
2018-06-04,-0.5000000000000001,0.49999999999999994,-1.0,1.0,25.729999542236328,4.449999809265137
2018-06-05,-0.5,0.5,-1.0,1.0,25.950000762939453,4.75
2018-06-06,-0.5,0.5,-1.0,1.0,27.020000457763672,4.75
2018-06-07,-0.5,0.5,-1.0,1.0,27.57999992370605,4.650000095367432
2018-06-08,-0.5,0.5,-1.0,1.0,27.850000381469727,4.650000095367432
2018-06-11,-0.5,0.5,-1.0,1.0,28.920000076293945,4.800000190734863
2018-06-12,-0.5,0.5,-1.0,1.0,29.38999938964844,4.699999809265137
2018-06-13,-0.5,0.5,-1.0,1.0,29.690000534057617,4.650000095367432
2018-06-14,-0.5,0.5,-1.0,1.0,28.920000076293945,4.75
2018-06-15,-0.5,0.5,-1.0,1.0,29.290000915527344,4.900000095367432
2018-06-18,-0.5,0.5,-1.0,1.0,29.670000076293945,4.800000190734863
2018-06-19,-0.5,0.5,-1.0,1.0,30.200000762939453,4.75
2018-06-20,-0.5,0.5,-1.0,1.0,32.650001525878906,4.900000095367432
2018-06-21,-0.5,0.5,-1.0,1.0,32.90999984741211,4.900000095367432
2018-06-22,-0.5,0.5,-1.0,1.0,33.86000061035156,5.199999809265137
2018-06-25,-0.5,0.5,-1.0,1.0,33.56999969482422,5.050000190734863
2018-06-26,-0.5,0.5,-1.0,1.0,33.220001220703125,5.099999904632568
2018-06-27,-0.5,0.5,-1.0,1.0,33.220001220703125,4.849999904632568
2018-06-28,-0.5,0.5,-1.0,1.0,32.47999954223633,4.650000095367432
2018-06-29,-0.5,0.5,-1.0,1.0,32.849998474121094,4.599999904632568
2018-07-02,-0.5,0.5,-1.0,1.0,32.75,4.699999809265137
2018-07-03,-0.5,0.5,-1.0,1.0,32.79999923706055,5.199999809265137
2018-07-05,-0.5,0.5,-1.0,1.0,33.15999984741211,5.300000190734863
2018-07-06,-0.5,0.5,-1.0,1.0,33.470001220703125,5.449999809265137
2018-07-09,-0.5,0.5,-1.0,1.0,34.91999816894531,5.5
