Date,Weight_IDCC,Weight_NICE,Pos_IDCC,Pos_NICE,Close_IDCC,Close_NICE
2018-04-13,-0.5,0.5,-1.0,1.0,67.99473571777344,94.0
2018-04-16,-0.5,0.5,-1.0,1.0,68.20993041992188,94.9499969482422
2018-04-17,-0.5000000000000001,0.49999999999999994,-1.0,1.0,68.85543823242188,96.68000030517578
2018-04-18,-0.5,0.5000000000000001,-1.0,1.0,68.64024353027344,97.23999786376952
2018-04-19,-0.5,0.5,-1.0,1.0,68.29596710205078,97.7300033569336
2018-04-20,-0.5,0.5,-1.0,1.0,68.81468200683594,97.04000091552734
2018-04-23,-0.5,0.5,-1.0,1.0,68.77143859863281,97.36000061035156
2018-04-24,-0.5,0.5,-1.0,1.0,67.77728271484375,95.27999877929688
2018-04-25,-0.5,0.5,-1.0,1.0,67.82050323486328,93.97000122070312
2018-04-26,-0.5,0.5,-1.0,1.0,65.39990234375,96.47000122070312
2018-04-27,-0.5,0.5000000000000001,-1.0,1.0,64.79473114013672,95.3000030517578
2018-04-30,-0.5,0.5,-1.0,1.0,64.36248016357422,95.16999816894533
2018-05-01,-0.5000000000000001,0.49999999999999994,-1.0,1.0,65.31343841552734,96.83999633789062
2018-05-02,-0.5,0.5,-1.0,1.0,65.91858673095703,97.44000244140624
2018-05-03,-0.5,0.5,-1.0,1.0,64.79473114013672,96.54000091552734
2018-05-04,-0.5,0.49999999999999994,-1.0,1.0,65.27020263671875,97.05999755859376
2018-05-07,-0.5,0.5,-1.0,1.0,66.65343475341797,95.75
2018-05-08,-0.5,0.5,-1.0,1.0,67.86373901367188,96.54000091552734
2018-05-09,-0.49999999999999994,0.5,-1.0,1.0,68.72822570800781,98.12000274658205
2018-05-10,-0.5,0.5,-1.0,1.0,68.98760223388672,99.26000213623048
2018-05-11,-0.5,0.5,-1.0,1.0,68.55533599853516,100.12999725341795
2018-05-14,-0.49999999999999994,0.5000000000000001,-1.0,1.0,68.68499755859375,101.33000183105467
2018-05-15,-0.5,0.5,-1.0,1.0,68.51210021972656,102.2699966430664
2018-05-16,-0.5,0.5000000000000001,-1.0,1.0,68.81468200683594,103.55999755859376
2018-05-17,-0.5,0.5,-1.0,1.0,68.81468200683594,103.75
2018-05-18,0.49999999999999994,-0.5000000000000001,1.0,-1.0,68.51210021972656,103.7699966430664
2018-05-21,-0.5,0.5,-1.0,1.0,68.55533599853516,105.4499969482422
2018-05-22,-0.49999999999999994,0.5000000000000001,-1.0,1.0,68.03660583496094,106.0
2018-05-23,0.5,-0.5,1.0,-1.0,68.81468200683594,105.87000274658205
2018-05-24,0.5,-0.5,1.0,-1.0,68.4688949584961,107.11000061035156
2018-05-25,0.49999999999999994,-0.5000000000000001,1.0,-1.0,68.94434356689453,108.16000366210938
2018-05-29,0.5,-0.5,1.0,-1.0,69.07403564453125,106.9800033569336
2018-05-30,0.5,-0.5,1.0,-1.0,69.59274291992188,106.04000091552734
2018-05-31,-0.5,0.49999999999999994,-1.0,1.0,68.16629028320312,105.75
2018-06-01,-0.5,0.5,-1.0,1.0,69.29015350341797,106.94000244140624
2018-06-04,-0.5,0.5,-1.0,1.0,70.28434753417969,108.06999969482422
2018-06-05,-0.5,0.5,-1.0,1.0,70.41402435302734,108.52999877929688
2018-06-06,-0.5,0.5,-1.0,1.0,71.0624008178711,108.62999725341795
2018-06-07,-0.5,0.5,-1.0,1.0,70.8895034790039,107.08999633789062
2018-06-08,0.5000000000000001,-0.5,1.0,-1.0,71.14884948730469,106.41000366210938
2018-06-11,0.49999999999999994,-0.5,1.0,-1.0,71.40821075439453,106.73999786376952
2018-06-12,0.49999999999999994,-0.5000000000000001,1.0,-1.0,72.61851501464844,107.6999969482422
2018-06-13,0.5,-0.5,1.0,-1.0,72.48884582519531,108.26000213623048
2018-06-14,-0.49999999999999956,0.5000000000000004,-1.0,1.0,73.74237060546875,108.91999816894533
2018-06-15,0.4999999999999999,-0.5000000000000001,1.0,-1.0,73.82880401611328,109.31999969482422
2018-06-18,0.5000000000000001,-0.49999999999999994,1.0,-1.0,73.26689910888672,110.5
2018-06-19,0.5,-0.5,1.0,-1.0,73.26689910888672,110.9499969482422
2018-06-20,0.4999999999999996,-0.5000000000000004,1.0,-1.0,73.26689910888672,110.1999969482422
2018-06-21,-0.5,0.5,-1.0,1.0,72.57527160644531,108.38999938964844
2018-06-22,-0.5,0.5,-1.0,1.0,72.53206634521484,107.51000213623048
2018-06-25,0.5000000000000001,-0.49999999999999994,1.0,-1.0,70.75980377197266,104.44000244140624
2018-06-26,0.5,-0.5000000000000001,1.0,-1.0,71.01918029785156,104.9499969482422
2018-06-27,-0.49999999999999994,0.5000000000000001,-1.0,1.0,69.89533233642578,103.66999816894533
2018-06-28,-0.49999999999999994,0.5000000000000001,-1.0,1.0,70.19789123535156,104.1999969482422
2018-06-29,-0.5,0.5,-1.0,1.0,69.93854522705078,103.7699966430664
2018-07-02,-0.5000000000000001,0.49999999999999994,-1.0,1.0,70.8895034790039,105.0199966430664
2018-07-03,-0.49999999999999994,0.5,-1.0,1.0,70.11144256591797,105.6500015258789
2018-07-05,-0.5,0.5,-1.0,1.0,72.05657196044922,105.0
2018-07-06,-0.49999999999999994,0.5,-1.0,1.0,72.79138946533203,104.9800033569336
2018-07-09,-0.5,0.5,-1.0,1.0,73.95851135253906,104.70999908447266
2018-07-10,-0.5,0.5000000000000001,-1.0,1.0,73.91507720947266,105.79000091552734
2018-07-11,-0.5,0.5,-1.0,1.0,73.30744171142578,105.4499969482422
2018-07-12,-0.5,0.5,-1.0,1.0,73.91507720947266,106.68000030517578
2018-07-13,-0.5,0.5,-1.0,1.0,73.56787109375,107.25
2018-07-16,-0.49999999999999994,0.5,-1.0,1.0,72.35259246826172,109.1999969482422
2018-07-17,-0.5000000000000001,0.5,-1.0,1.0,71.96198272705078,109.2699966430664
2018-07-18,-0.5,0.5,-1.0,1.0,72.04877471923828,109.95999908447266
2018-07-19,-0.5,0.5,-1.0,1.0,72.39600372314453,108.66000366210938
2018-07-20,-0.5,0.5,-1.0,1.0,72.39600372314453,109.08000183105467
2018-07-23,-0.5000000000000001,0.49999999999999994,-1.0,1.0,71.22411346435547,109.80999755859376
2018-07-24,-0.49999999999999994,0.5000000000000001,-1.0,1.0,71.4411392211914,110.8000030517578
2018-07-25,-0.5000000000000001,0.5,-1.0,1.0,71.31092834472656,114.4800033569336
2018-07-26,-0.5,0.5,-1.0,1.0,71.5279312133789,115.33000183105467
2018-07-27,-0.5,0.49999999999999994,-1.0,1.0,70.65988159179688,114.5
2018-07-30,-0.5,0.5,-1.0,1.0,70.61646270751953,109.19000244140624
2018-07-31,-0.5,0.5,-1.0,1.0,71.57133483886719,109.4000015258789
2018-08-01,-0.5,0.5,-1.0,1.0,70.79007720947266,110.36000061035156
2018-08-02,-0.5,0.5,-1.0,1.0,70.35607147216797,111.1999969482422
2018-08-03,-0.5000000000000001,0.49999999999999994,-1.0,1.0,69.8786392211914,111.58999633789062
2018-08-06,-0.5,0.5,-1.0,1.0,71.18071746826172,109.77999877929688
2018-08-07,-0.5,0.5,-1.0,1.0,71.96198272705078,110.2300033569336
2018-08-08,-0.5,0.5,-1.0,1.0,71.31092834472656,110.04000091552734
2018-08-09,-0.5000000000000001,0.49999999999999994,-1.0,1.0,71.00709533691406,108.72000122070312
2018-08-10,-0.5000000000000001,0.49999999999999994,-1.0,1.0,70.52967834472656,110.55999755859376
2018-08-13,-0.5,0.5,-1.0,1.0,70.9637222290039,111.8000030517578
2018-08-14,-0.5,0.5,-1.0,1.0,71.18071746826172,110.75
2018-08-15,-0.5,0.5,-1.0,1.0,70.1390380859375,110.0
2018-08-16,0.49999999999999994,-0.5000000000000001,1.0,-1.0,71.18071746826172,109.54000091552734
2018-08-17,-0.49999999999999994,0.5000000000000001,-1.0,1.0,70.65988159179688,110.38999938964844
2018-08-20,-0.5,0.5,-1.0,1.0,70.70328521728516,113.18000030517578
2018-08-21,-0.5,0.5,-1.0,1.0,71.26750946044922,113.23999786376952
2018-08-22,-0.5,0.49999999999999994,-1.0,1.0,71.4411392211914,113.69000244140624
2018-08-23,-0.5,0.5,-1.0,1.0,71.3977279663086,114.3000030517578
2018-08-24,-0.5,0.5,-1.0,1.0,71.7883529663086,114.86000061035156
2018-08-27,-0.49999999999999994,0.5,-1.0,1.0,72.00536346435547,114.1500015258789
2018-08-28,-0.5000000000000001,0.49999999999999994,-1.0,1.0,71.96198272705078,114.1999969482422
2018-08-29,-0.5,0.5,-1.0,1.0,71.83175659179688,115.61000061035156
2018-08-30,-0.49999999999999994,0.5,-1.0,1.0,70.9637222290039,115.16999816894533
2018-08-31,-0.5,0.5,-1.0,1.0,71.70155334472656,115.58999633789062
2018-09-04,-0.5,0.5,-1.0,1.0,70.9637222290039,116.6999969482422
2018-09-05,-0.5,0.5,-1.0,1.0,71.09390258789062,115.3000030517578
2018-09-06,-0.5,0.5,-1.0,1.0,70.65988159179688,116.41999816894533
2018-09-07,-0.5000000000000001,0.5,-1.0,1.0,70.74668884277344,115.95999908447266
2018-09-10,-0.5000000000000001,0.49999999999999994,-1.0,1.0,70.74668884277344,115.1500015258789
2018-09-11,-0.5,0.5,-1.0,1.0,70.79007720947266,115.20999908447266
2018-09-12,-0.49999999999999994,0.5,-1.0,1.0,71.00709533691406,116.0
2018-09-13,-0.5000000000000001,0.5,-1.0,1.0,71.09390258789062,117.0
2018-09-14,-0.4999999999999999,0.5000000000000001,-1.0,1.0,69.57479858398438,117.36000061035156
2018-09-17,-0.5,0.5,-1.0,1.0,69.09737396240234,116.2699966430664
2018-09-18,-0.5000000000000002,0.4999999999999999,-1.0,1.0,68.61994171142578,115.70999908447266
2018-09-19,-0.5,0.5,-1.0,1.0,69.27098846435547,113.19000244140624
2018-09-20,-0.5,0.5,-1.0,1.0,70.0088119506836,113.30999755859376
2018-09-21,-0.5000000000000001,0.4999999999999999,-1.0,1.0,69.27098846435547,113.08000183105467
2018-09-24,-0.5,0.5,-1.0,1.0,70.09563446044922,113.33000183105467
2018-09-25,-0.49999999999999994,0.5000000000000001,-1.0,1.0,69.57479858398438,114.4000015258789
2018-09-26,-0.5000000000000002,0.4999999999999999,-1.0,1.0,68.96715545654297,115.0999984741211
2018-09-27,-0.5000000000000001,0.5,-1.0,1.0,69.22755432128906,114.0199966430664
2018-09-28,-0.5000000000000001,0.4999999999999999,-1.0,1.0,69.4446029663086,114.47000122070312
2018-10-01,-0.4999999999999998,0.5000000000000002,-1.0,1.0,68.53314208984375,113.30999755859376
2018-10-02,-0.49999999999999994,0.5000000000000001,-1.0,1.0,67.960205078125,112.1500015258789
2018-10-03,-0.5000000000000013,0.4999999999999987,-1.0,1.0,67.67376708984375,114.63999938964844
2018-10-04,-0.5,0.5000000000000001,-1.0,1.0,67.21366119384766,111.77999877929688
2018-10-05,-0.5,0.5,-1.0,1.0,66.21542358398438,111.33999633789062
2018-10-08,-0.49999999999999994,0.5000000000000001,-1.0,1.0,66.04182434082031,108.20999908447266
2018-10-09,-0.5,0.5,-1.0,1.0,65.46624755859375,107.91999816894533
2018-10-10,-0.5000000000000001,0.49999999999999994,-1.0,1.0,63.57383728027344,104.56999969482422
2018-10-11,0.5,-0.5,1.0,-1.0,62.431453704833984,105.0500030517578
2018-10-12,-0.49999999999999944,0.5000000000000006,-1.0,1.0,62.44015121459961,107.38999938964844
2018-10-15,-0.5000000000000001,0.49999999999999994,-1.0,1.0,62.9023551940918,105.0
2018-10-16,-0.5000000000000001,0.49999999999999994,-1.0,1.0,64.37614440917969,107.23999786376952
2018-10-17,-0.49999999999999994,0.5000000000000001,-1.0,1.0,64.29766082763672,106.36000061035156
2018-10-18,-0.4999999999999993,0.5000000000000008,-1.0,1.0,63.39944839477539,105.37999725341795
2018-10-19,-0.5000000000000006,0.49999999999999944,-1.0,1.0,62.7017936706543,107.20999908447266
2018-10-22,-0.5,0.5,-1.0,1.0,63.09420394897461,108.72000122070312
2018-10-23,-0.5,0.49999999999999994,-1.0,1.0,62.62330627441406,106.88999938964844
2018-10-24,-0.5,0.5,-1.0,1.0,60.8442611694336,104.58000183105467
2018-10-25,-0.5000000000000001,0.49999999999999994,-1.0,1.0,61.751224517822266,104.86000061035156
2018-10-26,-0.5,0.49999999999999994,-1.0,1.0,61.07100677490234,103.2300033569336
2018-10-29,-0.5,0.5,-1.0,1.0,60.00710678100586,101.69000244140624
2018-10-30,-0.49999999999999994,0.5000000000000001,-1.0,1.0,61.24542236328125,103.72000122070312
2018-10-31,-0.49999999999999983,0.5000000000000002,-1.0,1.0,61.873313903808594,105.94000244140624
2018-11-01,-0.49999999999999994,0.5000000000000001,-1.0,1.0,64.57674407958984,106.11000061035156
2018-11-02,-0.5000000000000001,0.5,-1.0,1.0,64.803466796875,105.3000030517578
2018-11-05,-0.5,0.5,-1.0,1.0,66.25981903076172,105.4499969482422
2018-11-06,0.5,-0.49999999999999994,1.0,-1.0,67.34990692138672,105.98999786376952
2018-11-07,-0.5000000000000001,0.49999999999999994,-1.0,1.0,67.59410095214844,107.26000213623048
2018-11-08,-0.5,0.5,-1.0,1.0,67.52432250976562,113.1500015258789
2018-11-09,-0.5,0.49999999999999994,-1.0,1.0,65.84996032714844,113.5199966430664
2018-11-12,-0.49999999999999994,0.5000000000000001,-1.0,1.0,64.49823760986328,112.94000244140624
2018-11-13,-0.5,0.5,-1.0,1.0,65.04765319824219,111.37999725341795
2018-11-14,-0.5,0.5,-1.0,1.0,65.46624755859375,110.36000061035156
2018-11-15,-0.5000000000000001,0.49999999999999994,-1.0,1.0,66.66096496582031,112.44000244140624
2018-11-16,-0.5,0.49999999999999994,-1.0,1.0,66.1551742553711,114.4499969482422
2018-11-19,-0.5,0.5,-1.0,1.0,65.34415435791016,111.05999755859376
2018-11-20,-0.5,0.49999999999999994,-1.0,1.0,63.216285705566406,110.5
2018-11-21,-0.49999999999999994,0.5000000000000001,-1.0,1.0,63.8703498840332,110.58000183105467
2018-11-23,-0.5,0.5000000000000001,-1.0,1.0,63.58258056640625,110.5
2018-11-26,-0.5000000000000001,0.5,-1.0,1.0,64.30638885498047,111.81999969482422
2018-11-27,-0.5000000000000001,0.49999999999999994,-1.0,1.0,63.600040435791016,112.55999755859376
2018-11-28,-0.5,0.49999999999999994,-1.0,1.0,64.35872650146484,115.04000091552734
2018-11-29,-0.5,0.5,-1.0,1.0,64.7598876953125,115.05999755859376
2018-11-30,-0.5,0.5,-1.0,1.0,65.63192749023438,116.13999938964844
2018-12-03,-0.5,0.5,-1.0,1.0,66.39061737060547,116.5
2018-12-04,-0.5,0.5000000000000001,-1.0,1.0,64.27149963378906,115.5
2018-12-06,-0.5,0.5000000000000001,-1.0,1.0,64.54185485839844,113.97000122070312
2018-12-07,-0.5000000000000001,0.49999999999999994,-1.0,1.0,62.79769515991211,112.5199966430664
2018-12-10,-0.5,0.5,-1.0,1.0,63.53024291992188,112.1999969482422
2018-12-11,-0.5,0.5,-1.0,1.0,64.0360336303711,112.01000213623048
2018-12-12,-0.5,0.5,-1.0,1.0,63.922698974609375,112.98999786376952
2018-12-13,-0.5,0.5,-1.0,1.0,62.71920394897461,112.72000122070312
2018-12-14,-0.5,0.5,-1.0,1.0,62.57969665527344,111.68000030517578
2018-12-17,-0.5,0.5,-1.0,1.0,62.44887924194336,109.3499984741211
2018-12-18,-0.49999999999999994,0.5000000000000001,-1.0,1.0,62.31806564331055,109.4000015258789
2018-12-19,-0.5,0.5,-1.0,1.0,61.1582145690918,108.8499984741211
2018-12-20,-0.5000000000000001,0.49999999999999983,-1.0,1.0,59.87630081176758,106.76000213623048
2018-12-21,-0.5,0.5,-1.0,1.0,56.90253448486328,105.0
2018-12-24,-0.5,0.5,-1.0,1.0,55.00141906738281,103.05999755859376
2018-12-26,-0.4999999999999998,0.5000000000000002,-1.0,1.0,56.62347030639648,106.7699966430664
2018-12-27,-0.49999999999999994,0.5000000000000001,-1.0,1.0,57.425758361816406,107.70999908447266
2018-12-28,-0.5000000000000001,0.49999999999999994,-1.0,1.0,57.69611740112305,107.3000030517578
2018-12-31,-0.4999999999999998,0.5000000000000002,-1.0,1.0,57.93156433105469,108.20999908447266
2019-01-02,-0.5,0.5,-1.0,1.0,57.9402961730957,106.8499984741211
2019-01-03,-0.5000000000000001,0.5,-1.0,1.0,57.08566284179688,104.95999908447266
2019-01-04,-0.49999999999999994,0.5,-1.0,1.0,58.68154525756836,107.7300033569336
2019-01-07,-0.5,0.5,-1.0,1.0,58.92573547363281,107.30999755859376
2019-01-08,-0.5000000000000001,0.5,-1.0,1.0,60.135440826416016,107.75
2019-01-09,-0.49999999999999994,0.5000000000000001,-1.0,1.0,60.29324722290039,106.41999816894533
2019-01-10,-0.5,0.5,-1.0,1.0,61.099700927734375,107.23999786376952
2019-01-11,-0.5,0.5,-1.0,1.0,61.73964691162109,107.62000274658205
2019-01-14,-0.5,0.5,-1.0,1.0,61.713356018066406,103.76000213623048
2019-01-15,-0.5,0.5,-1.0,1.0,62.33574676513672,105.33000183105467
2019-01-16,0.49999999999999994,-0.5000000000000001,1.0,-1.0,63.1422004699707,104.36000061035156
2019-01-17,0.4999999999999999,-0.5000000000000002,1.0,-1.0,63.94869613647461,105.5500030517578
2019-01-18,0.5,-0.5,1.0,-1.0,63.41395950317383,106.11000061035156
2019-01-22,0.5000000000000001,-0.5,1.0,-1.0,62.7302131652832,105.20999908447266
2019-01-23,0.5,-0.49999999999999994,1.0,-1.0,63.06333160400391,106.27999877929688
2019-01-24,0.5,-0.5,1.0,-1.0,63.48408508300781,106.77999877929688
2019-01-25,-0.5,0.5,-1.0,1.0,63.203590393066406,107.62000274658205
2019-01-28,-0.5,0.5,-1.0,1.0,63.01070785522461,107.45999908447266
2019-01-29,-0.5,0.5,-1.0,1.0,62.71267318725586,107.87000274658205
2019-01-30,-0.5,0.5,-1.0,1.0,63.23864364624024,108.6500015258789
2019-01-31,-0.5,0.5,-1.0,1.0,63.825965881347656,109.9499969482422
2019-02-01,-0.5,0.5,-1.0,1.0,63.29121780395508,110.37999725341795
2019-02-04,-0.5,0.5,-1.0,1.0,63.887332916259766,111.36000061035156
2019-02-05,-0.5,0.5,-1.0,1.0,63.86981201171875,112.30999755859376
2019-02-06,-0.5,0.5,-1.0,1.0,63.825965881347656,111.4800033569336
2019-02-07,-0.49999999999999994,0.5000000000000001,-1.0,1.0,63.39643096923828,111.75
2019-02-08,-0.5,0.5,-1.0,1.0,63.72956085205078,112.66000366210938
2019-02-11,0.4999999999999998,-0.5000000000000002,1.0,-1.0,63.90485763549805,111.9499969482422
2019-02-12,-0.5,0.5,-1.0,1.0,64.24673461914062,113.06999969482422
2019-02-13,-0.5,0.5,-1.0,1.0,64.34320068359375,111.66000366210938
2019-02-14,-0.5,0.5,-1.0,1.0,64.1327896118164,116.26000213623048
2019-02-15,-0.5,0.5,-1.0,1.0,64.30810546875,114.45999908447266
2019-02-19,-0.5,0.5,-1.0,1.0,64.1327896118164,113.93000030517578
2019-02-20,-0.5000000000000001,0.5,-1.0,1.0,63.72077941894531,114.37999725341795
2019-02-21,-0.5,0.5,-1.0,1.0,61.35393142700195,114.94000244140624
2019-02-22,-0.49999999999999994,0.5000000000000001,-1.0,1.0,60.20558166503906,116.0999984741211
2019-02-25,-0.5,0.49999999999999994,-1.0,1.0,60.82796096801758,118.01000213623048
2019-02-26,-0.5,0.49999999999999994,-1.0,1.0,60.50361633300781,117.13999938964844
2019-02-27,-0.5,0.5,-1.0,1.0,61.06465911865234,117.1999969482422
2019-02-28,-0.5,0.5,-1.0,1.0,61.12602233886719,117.69000244140624
2019-03-01,-0.5000000000000001,0.5,-1.0,1.0,59.67083740234375,118.06999969482422
2019-03-04,-0.5,0.5,-1.0,1.0,59.59196472167969,116.41000366210938
2019-03-05,-0.5,0.5,-1.0,1.0,60.45978927612305,116.0
2019-03-06,-0.5000000000000001,0.5,-1.0,1.0,59.4254035949707,114.76000213623048
2019-03-07,-0.49999999999999994,0.5000000000000001,-1.0,1.0,57.86503982543945,113.6999969482422
2019-03-08,-0.5000000000000001,0.49999999999999994,-1.0,1.0,57.89132308959961,114.48999786376952
2019-03-11,-0.49999999999999994,0.5,-1.0,1.0,58.96956253051758,115.29000091552734
2019-03-12,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.3909912109375,115.16000366210938
2019-03-13,-0.5,0.49999999999999994,-1.0,1.0,58.89065933227539,116.0
2019-03-14,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.60138702392578,117.66000366210938
2019-03-15,-0.5,0.5000000000000001,-1.0,1.0,59.2676010131836,118.98999786376952
2019-03-18,-0.5000000000000002,0.49999999999999983,-1.0,1.0,58.38222885131836,120.37999725341795
2019-03-19,-0.5000000000000002,0.4999999999999998,-1.0,1.0,58.13677597045898,120.0
2019-03-20,-0.5000000000000008,0.4999999999999993,-1.0,1.0,57.4530143737793,119.76000213623048
2019-03-21,-0.5,0.5000000000000001,-1.0,1.0,58.19814300537109,118.88999938964844
2019-03-22,0.5,-0.5,1.0,-1.0,56.436153411865234,117.0
2019-03-25,-0.5000000000000001,0.49999999999999994,-1.0,1.0,57.041011810302734,116.2300033569336
2019-03-26,-0.5,0.5,-1.0,1.0,57.24264144897461,117.58000183105467
2019-03-27,-0.5000000000000006,0.49999999999999944,-1.0,1.0,57.049781799316406,117.66999816894533
2019-03-28,-0.5,0.5,-1.0,1.0,57.400421142578125,118.86000061035156
2019-03-29,-0.5000000000000001,0.4999999999999999,-1.0,1.0,57.83872604370117,122.51000213623048
2019-04-01,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.97832107543945,124.41999816894533
2019-04-02,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.39976119995117,124.4499969482422
2019-04-03,-0.5,0.5,-1.0,1.0,59.0484504699707,125.38999938964844
2019-04-04,-0.5,0.5,-1.0,1.0,59.87248229980469,123.16000366210938
2019-04-05,-0.5000000000000001,0.49999999999999994,-1.0,1.0,60.65264892578125,123.16999816894533
2019-04-08,-0.49999999999999994,0.5,-1.0,1.0,60.18806457519531,123.62000274658205
2019-04-09,-0.5,0.5000000000000001,-1.0,1.0,59.66819763183594,123.45999908447266
2019-04-10,-0.5,0.5,-1.0,1.0,60.73432540893555,124.9499969482422
2019-04-11,-0.49999999999999994,0.5,-1.0,1.0,59.36861801147461,125.47000122070312
2019-04-12,-0.5,0.5,-1.0,1.0,60.34663772583008,125.66999816894533
2019-04-15,-0.5,0.49999999999999994,-1.0,1.0,60.16160583496094,126.56999969482422
2019-04-16,-0.5,0.5000000000000001,-1.0,1.0,60.87528991699219,128.80999755859375
2019-04-17,-0.5,0.5,-1.0,1.0,61.06035614013672,130.8300018310547
2019-04-18,-0.5,0.5,-1.0,1.0,60.84885787963867,133.6999969482422
2019-04-22,-0.5,0.5,-1.0,1.0,60.63740921020508,137.39999389648438
2019-04-23,-0.49999999999999994,0.5000000000000001,-1.0,1.0,58.64611053466797,138.1699981689453
2019-04-24,-0.5000000000000001,0.4999999999999999,-1.0,1.0,58.1086311340332,138.05999755859375
2019-04-25,-0.5,0.5,-1.0,1.0,57.0865592956543,137.86000061035156
2019-04-26,-0.5000000000000001,0.5,-1.0,1.0,57.35970306396485,138.25
2019-04-29,-0.5,0.5,-1.0,1.0,58.19675064086914,138.77000427246094
2019-04-30,-0.4999999999999999,0.5000000000000001,-1.0,1.0,57.6152229309082,137.86000061035156
2019-05-01,-0.5,0.5,-1.0,1.0,57.89717483520508,135.64999389648438
2019-05-02,-0.5,0.5,-1.0,1.0,59.78273010253906,134.05999755859375
2019-05-03,-0.5,0.5,-1.0,1.0,63.92393112182617,134.75999450683594
2019-05-06,-0.5,0.5,-1.0,1.0,63.28953552246094,133.77000427246094
2019-05-07,-0.5000000000000001,0.5,-1.0,1.0,61.92380905151367,133.35000610351562
2019-05-08,-0.5,0.5,-1.0,1.0,61.49208831787109,134.6300048828125
2019-05-09,-0.5,0.5,-1.0,1.0,62.31150817871094,133.5800018310547
2019-05-10,-0.5,0.5,-1.0,1.0,63.13093948364258,134.2100067138672
2019-05-13,-0.5000000000000001,0.49999999999999994,-1.0,1.0,60.36426544189453,130.47000122070312
2019-05-14,-0.49999999999999994,0.5000000000000001,-1.0,1.0,61.04271697998047,132.07000732421875
2019-05-15,-0.5,0.5,-1.0,1.0,61.853328704833984,133.19000244140625
2019-05-16,-0.5,0.5,-1.0,1.0,61.78285598754883,143.89999389648438
2019-05-17,-0.5,0.5,-1.0,1.0,61.06913757324219,144.24000549316406
2019-05-20,-0.5,0.5,-1.0,1.0,59.13072967529297,141.05999755859375
2019-05-21,-0.5,0.5,-1.0,1.0,58.637298583984375,139.88999938964844
2019-05-22,-0.5,0.5,-1.0,1.0,57.76501083374024,141.58999633789062
2019-05-23,-0.5,0.49999999999999994,-1.0,1.0,57.16585922241211,139.77999877929688
2019-05-24,-0.5,0.5,-1.0,1.0,56.97201919555664,139.36000061035156
2019-05-28,-0.5,0.5,-1.0,1.0,56.11735534667969,138.39999389648438
2019-05-29,-0.5,0.5,-1.0,1.0,55.09527587890625,137.47000122070312
2019-05-30,-0.5000000000000001,0.49999999999999994,-1.0,1.0,58.046966552734375,138.4199981689453
2019-05-31,-0.5,0.5,-1.0,1.0,55.96756362915039,139.85000610351562
2019-06-03,-0.49999999999999994,0.5,-1.0,1.0,56.90152740478516,136.5399932861328
2019-06-04,-0.5,0.5,-1.0,1.0,57.70333862304688,136.72000122070312
2019-06-05,-0.5,0.5000000000000001,-1.0,1.0,57.69453048706055,137.61000061035156
2019-06-06,-0.49999999999999994,0.5000000000000001,-1.0,1.0,57.95005798339844,138.14999389648438
2019-06-07,-0.5,0.49999999999999994,-1.0,1.0,56.90152740478516,139.27000427246094
2019-06-10,-0.5,0.49999999999999994,-1.0,1.0,57.676902770996094,137.75999450683594
2019-06-11,-0.5,0.5,-1.0,1.0,57.483055114746094,137.5
2019-06-12,-0.5000000000000001,0.5,-1.0,1.0,57.0865592956543,139.4600067138672
2019-06-13,-0.5,0.5,-1.0,1.0,57.18348693847656,138.6999969482422
2019-06-14,-0.5000000000000001,0.49999999999999994,-1.0,1.0,56.346435546875,138.32000732421875
2019-06-17,-0.5000000000000001,0.49999999999999994,-1.0,1.0,55.49176406860352,137.11000061035156
2019-06-18,-0.49999999999999994,0.5,-1.0,1.0,56.91033172607422,137.55999755859375
2019-06-19,-0.5000000000000001,0.49999999999999994,-1.0,1.0,56.25832748413086,138.42999267578125
2019-06-20,-0.5,0.5,-1.0,1.0,57.15705108642578,139.1300048828125
2019-06-21,-0.5,0.5,-1.0,1.0,56.97201919555664,138.36000061035156
2019-06-24,-0.5000000000000001,0.49999999999999994,-1.0,1.0,57.11299514770508,139.57000732421875
2019-06-25,-0.5,0.5,-1.0,1.0,56.54908752441406,138.07000732421875
2019-06-26,-0.5000000000000001,0.49999999999999994,-1.0,1.0,55.19219970703125,135.97000122070312
2019-06-27,-0.5,0.5,-1.0,1.0,55.98518371582031,137.25
2019-06-28,-0.5,0.5,-1.0,1.0,56.74293899536133,137.0
2019-07-01,-0.5,0.5000000000000001,-1.0,1.0,56.59314727783203,140.22000122070312
2019-07-02,-0.5,0.5,-1.0,1.0,57.15705108642578,141.47999572753906
2019-07-03,-0.5,0.5,-1.0,1.0,58.02934265136719,142.1199951171875
2019-07-05,-0.5,0.5,-1.0,1.0,57.905982971191406,142.85000610351562
2019-07-08,-0.49999999999999994,0.5,-1.0,1.0,56.66362762451172,143.88999938964844
2019-07-09,-0.5,0.5,-1.0,1.0,58.0899772644043,145.00999450683594
2019-07-10,-0.5,0.5,-1.0,1.0,58.12540054321289,144.82000732421875
2019-07-11,-0.5,0.5,-1.0,1.0,58.03681945800781,145.9600067138672
