Date,Adj Close,Close,High,Low,Open,Volume,Symbol,Security Name
1/6/2021,349.7304993,373.5499878,376.980011,369.1199951,369.7099915,107997700,SPY,SPDR S&P 500 ETF Trust
1/7/2021,354.9265442,379.1000061,379.8999939,375.9100037,376.1000061,68766800,SPY,SPDR S&P 500 ETF Trust
1/8/2021,356.9487915,381.2600098,381.4899902,377.1000061,380.5899963,71677200,SPY,SPDR S&P 500 ETF Trust
1/11/2021,354.5426025,378.6900024,380.5799866,377.7200012,377.8500061,51034700,SPY,SPDR S&P 500 ETF Trust
1/12/2021,354.6175842,378.769989,379.8599854,376.3599854,378.8900146,52547700,SPY,SPDR S&P 500 ETF Trust
1/13/2021,355.5725708,379.7900085,380.8599854,377.8500061,378.6900024,45303600,SPY,SPDR S&P 500 ETF Trust
1/14/2021,354.3273926,378.4599915,381.1300049,378.1000061,380.5899963,49989100,SPY,SPDR S&P 500 ETF Trust
1/15/2021,351.7433777,375.7000122,377.5799866,373.7000122,376.7200012,107160000,SPY,SPDR S&P 500 ETF Trust
1/19/2021,354.5051575,378.6499939,379.230011,376.75,378.3399963,51233300,SPY,SPDR S&P 500 ETF Trust
1/20/2021,359.4111633,383.8900146,384.7900085,380.6900024,381.1099854,61836100,SPY,SPDR S&P 500 ETF Trust
1/21/2021,359.7388,384.2399902,384.9500122,383.25,384.4899902,47840100,SPY,SPDR S&P 500 ETF Trust
1/22/2021,358.4655457,382.8800049,384.1300049,381.8399963,382.25,52860500,SPY,SPDR S&P 500 ETF Trust
1/25/2021,359.8792114,384.3900146,384.769989,378.4599915,383.6700134,70402000,SPY,SPDR S&P 500 ETF Trust
1/26/2021,359.3175659,383.7900085,385.8500061,383.5400085,385.4100037,42665300,SPY,SPDR S&P 500 ETF Trust
1/27/2021,350.535553,374.4100037,380.3200073,372.0100098,380.2200012,123351100,SPY,SPDR S&P 500 ETF Trust
1/28/2021,353.5502625,377.6300049,381.9299927,375.8900146,376.3599854,94198100,SPY,SPDR S&P 500 ETF Trust
1/29/2021,346.4723206,370.0700073,376.6700134,368.269989,375.6300049,126765100,SPY,SPDR S&P 500 ETF Trust
2/1/2021,352.239563,376.230011,377.3399963,370.3800049,373.7200012,75817600,SPY,SPDR S&P 500 ETF Trust
2/2/2021,357.2202759,381.5499878,383.2200012,376.3200073,379.6499939,64450700,SPY,SPDR S&P 500 ETF Trust
2/3/2021,357.5012512,381.8500061,383.7000122,380.480011,382.4400024,52427100,SPY,SPDR S&P 500 ETF Trust
2/4/2021,361.5644531,386.1900024,386.2399902,381.9700012,382.9599915,47142600,SPY,SPDR S&P 500 ETF Trust
2/5/2021,362.9875488,387.7099915,388.4700012,386.1400146,388.2000122,48669800,SPY,SPDR S&P 500 ETF Trust
2/8/2021,365.6090088,390.5100098,390.5599976,388.3500061,389.269989,38365200,SPY,SPDR S&P 500 ETF Trust
2/9/2021,365.3655396,390.25,390.8900146,389.1700134,389.6099854,35551100,SPY,SPDR S&P 500 ETF Trust
2/10/2021,365.2064209,390.0799866,392.2799988,387.5,392.1199951,59154400,SPY,SPDR S&P 500 ETF Trust
2/11/2021,365.7962646,390.7099915,391.6900024,388.1000061,391.2399902,42913300,SPY,SPDR S&P 500 ETF Trust
2/12/2021,367.6031799,392.6400146,392.8999939,389.769989,389.8500061,50593300,SPY,SPDR S&P 500 ETF Trust
2/16/2021,367.2848816,392.2999878,394.1700134,391.5299988,393.9599915,50972400,SPY,SPDR S&P 500 ETF Trust
2/17/2021,367.3691711,392.3900146,392.6600037,389.3299866,390.4200134,52290600,SPY,SPDR S&P 500 ETF Trust
2/18/2021,365.805603,390.7200012,391.519989,387.7399902,389.5899963,59712800,SPY,SPDR S&P 500 ETF Trust
2/19/2021,365.1595764,390.0299988,392.3800049,389.5499878,392.0700073,83241000,SPY,SPDR S&P 500 ETF Trust
2/22/2021,362.3508911,387.0299988,389.6199951,386.7399902,387.0599976,67414200,SPY,SPDR S&P 500 ETF Trust
2/23/2021,362.7909241,387.5,388.9500122,380.2000122,384.6600037,107284100,SPY,SPDR S&P 500 ETF Trust
2/24/2021,366.7886047,391.769989,392.230011,385.269989,386.3299866,72433900,SPY,SPDR S&P 500 ETF Trust
2/25/2021,357.950592,382.3299866,391.8800049,380.7799988,390.4100037,146670500,SPY,SPDR S&P 500 ETF Trust
2/26/2021,356.1062317,380.3599854,385.5799866,378.230011,384.3500061,152701600,SPY,SPDR S&P 500 ETF Trust
3/1/2021,364.7382813,389.5799866,390.9200134,380.5700073,385.5899963,105348800,SPY,SPDR S&P 500 ETF Trust
3/2/2021,361.8921204,386.5400085,390.0700073,386,389.8200073,79595300,SPY,SPDR S&P 500 ETF Trust
3/3/2021,357.0986633,381.4200134,386.8299866,381.3099976,385.7900085,119940200,SPY,SPDR S&P 500 ETF Trust
3/4/2021,352.6795654,376.7000122,384,371.8800049,381.2200012,183433000,SPY,SPDR S&P 500 ETF Trust
3/5/2021,359.1677551,383.6300049,384.7600098,372.6400146,380.4599915,152039600,SPY,SPDR S&P 500 ETF Trust
3/8/2021,357.3795166,381.7200012,387.6799927,381.4200134,384.6600037,123149200,SPY,SPDR S&P 500 ETF Trust
3/9/2021,362.4820251,387.1700134,389.9100037,385.3099976,385.8500061,113633600,SPY,SPDR S&P 500 ETF Trust
3/10/2021,364.7382813,389.5799866,391.3999939,388.1700134,389.6900024,109899400,SPY,SPDR S&P 500 ETF Trust
3/11/2021,368.4364014,393.5299988,395.6499939,391.7399902,392.230011,86245000,SPY,SPDR S&P 500 ETF Trust
3/12/2021,368.9326477,394.0599976,394.2099915,391.2000122,392.0700073,64653600,SPY,SPDR S&P 500 ETF Trust
3/15/2021,371.1327515,396.4100037,396.6900024,392.0299988,394.3299866,73427200,SPY,SPDR S&P 500 ETF Trust
3/16/2021,370.6647034,395.9100037,397.8299866,395.0799866,397.0700073,73722500,SPY,SPDR S&P 500 ETF Trust
3/17/2021,371.9286194,397.2600098,398.1199951,393.2999878,394.5299988,97959300,SPY,SPDR S&P 500 ETF Trust
3/18/2021,366.5171204,391.480011,396.7200012,390.75,394.480011,115349100,SPY,SPDR S&P 500 ETF Trust
3/19/2021,365.8389893,389.480011,391.5700073,387.1499939,389.8800049,113624500,SPY,SPDR S&P 500 ETF Trust
3/22/2021,368.7602234,392.5899963,394.0700073,389.9700012,390.0299988,73778600,SPY,SPDR S&P 500 ETF Trust
3/23/2021,365.8577576,389.5,393.4599915,388.6600037,391.9100037,90686600,SPY,SPDR S&P 500 ETF Trust
3/24/2021,363.9979248,387.519989,392.75,387.4700012,391,97588600,SPY,SPDR S&P 500 ETF Trust
3/25/2021,366.0456848,389.7000122,390.5499878,383.8999939,385.980011,116128600,SPY,SPDR S&P 500 ETF Trust
3/26/2021,371.944397,395.980011,396.4100037,390.2900085,390.9299927,114409100,SPY,SPDR S&P 500 ETF Trust
3/29/2021,371.7565918,395.7799988,396.75,392.8099976,394.3999939,108107600,SPY,SPDR S&P 500 ETF Trust
3/30/2021,370.7703552,394.730011,395.4500122,393.019989,394.4200134,76262200,SPY,SPDR S&P 500 ETF Trust
3/31/2021,372.2731934,396.3299866,398,395.3099976,395.3399963,112734200,SPY,SPDR S&P 500 ETF Trust
4/1/2021,376.2933655,400.6099854,400.6700134,398.1799927,398.3999939,99682900,SPY,SPDR S&P 500 ETF Trust
4/5/2021,381.6944275,406.3599854,406.9400024,403.3800049,403.4599915,91684800,SPY,SPDR S&P 500 ETF Trust
4/6/2021,381.4689331,406.1199951,407.2399902,405.3999939,405.7600098,62021000,SPY,SPDR S&P 500 ETF Trust
4/7/2021,381.9104004,406.5899963,406.9599915,405.4500122,405.9400024,55836300,SPY,SPDR S&P 500 ETF Trust
4/8/2021,383.7233276,408.519989,408.5799866,406.9299927,407.9299927,57863100,SPY,SPDR S&P 500 ETF Trust
4/9/2021,386.5129395,411.4899902,411.6700134,408.2600098,408.3900146,61104600,SPY,SPDR S&P 500 ETF Trust
4/12/2021,386.6538696,411.6400146,411.9299927,410.2000122,410.8500061,56704900,SPY,SPDR S&P 500 ETF Trust
4/13/2021,387.7998352,412.8599854,413.5299988,411.1199951,411.5299988,56551000,SPY,SPDR S&P 500 ETF Trust
4/14/2021,386.4754333,411.4500122,413.9599915,410.8699951,412.8299866,61659900,SPY,SPDR S&P 500 ETF Trust
4/15/2021,390.6271057,415.8699951,416.1600037,413.6900024,413.7399902,60229800,SPY,SPDR S&P 500 ETF Trust
4/16/2021,391.9327393,417.2600098,417.9100037,415.730011,417.25,82037300,SPY,SPDR S&P 500 ETF Trust
4/19/2021,390.0072021,415.2099915,416.7399902,413.7900085,416.2600098,78498500,SPY,SPDR S&P 500 ETF Trust
4/20/2021,387.1517334,412.1700134,415.0899963,410.5899963,413.9100037,81851800,SPY,SPDR S&P 500 ETF Trust
4/21/2021,390.8150024,416.0700073,416.2900085,411.3599854,411.5100098,66793000,SPY,SPDR S&P 500 ETF Trust
4/22/2021,387.245636,412.269989,416.7799988,411.1300049,415.8900146,97582800,SPY,SPDR S&P 500 ETF Trust
4/23/2021,391.4443054,416.7399902,418.25,412.7900085,412.8699951,73209200,SPY,SPDR S&P 500 ETF Trust
4/26/2021,392.2615051,417.6099854,418.2200012,416.8099976,417.4400024,52182400,SPY,SPDR S&P 500 ETF Trust
4/27/2021,392.177002,417.519989,418.1400146,416.2999878,417.9299927,51303100,SPY,SPDR S&P 500 ETF Trust
4/28/2021,392.0643005,417.3999939,419.0100098,416.8999939,417.8099976,51238900,SPY,SPDR S&P 500 ETF Trust
4/29/2021,394.5627747,420.0599976,420.7200012,416.4400024,420.3200073,78544300,SPY,SPDR S&P 500 ETF Trust
4/30/2021,391.9703369,417.2999878,418.5400085,416.3399963,417.6300049,85527000,SPY,SPDR S&P 500 ETF Trust
5/3/2021,392.8157959,418.2000122,419.8399963,417.6700134,419.4299927,68128300,SPY,SPDR S&P 500 ETF Trust
5/4/2021,390.3923035,415.6199951,416.6000061,411.6700134,416.0700073,101591200,SPY,SPDR S&P 500 ETF Trust
5/5/2021,390.5144958,415.75,417.6300049,415.1499939,417.3800049,60162200,SPY,SPDR S&P 500 ETF Trust
5/6/2021,393.6328735,419.0700073,419.2099915,413.6799927,415.8299866,74321400,SPY,SPDR S&P 500 ETF Trust
5/7/2021,396.4977417,422.1199951,422.8200073,419.1600037,419.8900146,67733800,SPY,SPDR S&P 500 ETF Trust
5/10/2021,392.5715027,417.9400024,422.7399902,417.8099976,422.5,81852400,SPY,SPDR S&P 500 ETF Trust
5/11/2021,389.0678406,414.2099915,415.269989,410.0599976,413.1000061,116888000,SPY,SPDR S&P 500 ETF Trust
5/12/2021,380.802002,405.4100037,412.5899963,404,411.230011,134811000,SPY,SPDR S&P 500 ETF Trust
5/13/2021,385.3764343,410.2799988,412.3500061,407.019989,407.0700073,106394000,SPY,SPDR S&P 500 ETF Trust
5/14/2021,391.2939758,416.5799866,417.4899902,413.1799927,413.2099915,82201600,SPY,SPDR S&P 500 ETF Trust
5/17/2021,390.2983704,415.519989,416.3900146,413.3599854,415.3900146,65129200,SPY,SPDR S&P 500 ETF Trust
5/18/2021,386.9356995,411.9400024,416.0599976,411.769989,415.7999878,59810200,SPY,SPDR S&P 500 ETF Trust
5/19/2021,385.9211731,410.8599854,411.0499878,405.3299866,406.9200134,106467100,SPY,SPDR S&P 500 ETF Trust
5/20/2021,390.072937,415.2799988,416.6300049,411.6700134,411.7999878,78022200,SPY,SPDR S&P 500 ETF Trust
5/21/2021,389.7535706,414.9400024,418.2000122,414.4500122,416.8699951,76578700,SPY,SPDR S&P 500 ETF Trust
5/24/2021,393.7268066,419.1700134,420.3200073,417.0799866,417.3399963,51376700,SPY,SPDR S&P 500 ETF Trust
5/25/2021,392.853241,418.2399902,420.7099915,417.6199951,420.3299866,57451400,SPY,SPDR S&P 500 ETF Trust
5/26/2021,393.6328735,419.0700073,419.6099854,417.7600098,418.8699951,43088600,SPY,SPDR S&P 500 ETF Trust
5/27/2021,393.8395691,419.2900085,420.7200012,418.9899902,420.1700134,56707700,SPY,SPDR S&P 500 ETF Trust
5/28/2021,394.5440063,420.0400085,421.25,419.7900085,420.9700012,58520200,SPY,SPDR S&P 500 ETF Trust
6/1/2021,394.1964722,419.6700134,422.7200012,419.2000122,422.5700073,54216600,SPY,SPDR S&P 500 ETF Trust
6/2/2021,394.8164368,420.3299866,421.230011,419.2900085,420.3699951,49097100,SPY,SPDR S&P 500 ETF Trust
6/3/2021,393.3510437,418.769989,419.9899902,416.2799988,417.8500061,58138800,SPY,SPDR S&P 500 ETF Trust
6/4/2021,396.9487,422.6000061,422.9200134,418.8399963,420.75,55938800,SPY,SPDR S&P 500 ETF Trust
6/7/2021,396.5635071,422.1900024,422.7799988,421.1900024,422.5899963,51555000,SPY,SPDR S&P 500 ETF Trust
6/8/2021,396.6480408,422.2799988,423.2099915,420.3200073,423.1099854,47134300,SPY,SPDR S&P 500 ETF Trust
6/9/2021,396.0562744,421.6499939,423.2600098,421.4100037,423.1799927,48436300,SPY,SPDR S&P 500 ETF Trust
6/10/2021,397.8973389,423.6099854,424.6300049,421.5499878,422.9599915,51020100,SPY,SPDR S&P 500 ETF Trust
6/11/2021,398.5548096,424.3099976,424.4299927,422.8200073,424.2000122,45570800,SPY,SPDR S&P 500 ETF Trust
6/14/2021,399.4471741,425.2600098,425.3699951,423.1000061,424.4299927,42358500,SPY,SPDR S&P 500 ETF Trust
6/15/2021,398.7145386,424.480011,425.4599915,423.5400085,425.4200134,51508500,SPY,SPDR S&P 500 ETF Trust
6/16/2021,396.4882813,422.1099854,424.8699951,419.9200134,424.6300049,80386100,SPY,SPDR S&P 500 ETF Trust
6/17/2021,396.3569031,421.9700012,423.019989,419.3200073,421.6700134,90949700,SPY,SPDR S&P 500 ETF Trust
6/18/2021,391.0098572,414.9200134,417.8299866,414.7000122,417.0899963,118676300,SPY,SPDR S&P 500 ETF Trust
6/21/2021,396.6075439,420.8599854,421.0599976,415.9299927,416.7999878,72822000,SPY,SPDR S&P 500 ETF Trust
6/22/2021,398.7278442,423.1099854,424,420.0799866,420.8500061,57700300,SPY,SPDR S&P 500 ETF Trust
6/23/2021,398.247345,422.6000061,424.0499878,422.5100098,423.1900024,49445400,SPY,SPDR S&P 500 ETF Trust
6/24/2021,400.6031799,425.1000061,425.5499878,424.6199951,424.8900146,45110300,SPY,SPDR S&P 500 ETF Trust
6/25/2021,402.0261536,426.6099854,427.0899963,425.5499878,425.8999939,58129500,SPY,SPDR S&P 500 ETF Trust
6/28/2021,402.8366394,427.4700012,427.6499939,425.8900146,427.1700134,53159600,SPY,SPDR S&P 500 ETF Trust
6/29/2021,403.0534363,427.7000122,428.5599976,427.1300049,427.8800049,35970500,SPY,SPDR S&P 500 ETF Trust
6/30/2021,403.3926086,428.0599976,428.7799988,427.1799927,427.2099915,64827900,SPY,SPDR S&P 500 ETF Trust
7/1/2021,405.6260681,430.4299927,430.6000061,428.7999878,428.8699951,53441000,SPY,SPDR S&P 500 ETF Trust
7/2/2021,408.7265015,433.7200012,434.1000061,430.519989,431.6700134,57697700,SPY,SPDR S&P 500 ETF Trust
7/6/2021,407.9819336,432.9299927,434.0100098,430.0100098,433.7799988,68710400,SPY,SPDR S&P 500 ETF Trust
7/7/2021,409.4237976,434.4599915,434.7600098,431.5100098,433.6600037,63549500,SPY,SPDR S&P 500 ETF Trust
7/8/2021,406.0878601,430.9200134,431.730011,427.519989,428.7799988,97595200,SPY,SPDR S&P 500 ETF Trust
7/9/2021,410.422699,435.519989,435.8399963,430.7099915,432.5299988,76238600,SPY,SPDR S&P 500 ETF Trust
7/12/2021,411.8928833,437.0799866,437.3500061,434.9700012,435.4299927,52889600,SPY,SPDR S&P 500 ETF Trust
7/13/2021,410.488739,435.5899963,437.8399963,435.3099976,436.2399902,52911300,SPY,SPDR S&P 500 ETF Trust
7/14/2021,411.1012268,436.2399902,437.9200134,434.9100037,437.3999939,64130400,SPY,SPDR S&P 500 ETF Trust
7/15/2021,409.697113,434.75,435.5299988,432.7200012,434.8099976,55126400,SPY,SPDR S&P 500 ETF Trust
7/16/2021,406.4835815,431.3399963,436.0599976,430.9200134,436.0100098,75874700,SPY,SPDR S&P 500 ETF Trust
7/19/2021,400.4806824,424.9700012,431.4100037,421.9700012,426.1900024,147987000,SPY,SPDR S&P 500 ETF Trust
7/20/2021,406.2197266,431.0599976,432.4200134,424.8299866,425.6799927,99608200,SPY,SPDR S&P 500 ETF Trust
7/21/2021,409.508667,434.5499878,434.7000122,431.0100098,432.3399963,64724400,SPY,SPDR S&P 500 ETF Trust
7/22/2021,410.3661499,435.4599915,435.7200012,433.6900024,434.7399902,47878500,SPY,SPDR S&P 500 ETF Trust
7/23/2021,414.5880127,439.9400024,440.2999878,436.7900085,437.519989,63766600,SPY,SPDR S&P 500 ETF Trust
7/26/2021,415.6057739,441.019989,441.0299988,439.2600098,439.3099976,43719200,SPY,SPDR S&P 500 ETF Trust
7/27/2021,413.7116394,439.0100098,439.9400024,435.9899902,439.9100037,67397100,SPY,SPDR S&P 500 ETF Trust
7/28/2021,413.5419617,438.8299866,440.2999878,437.3099976,439.6799927,52472400,SPY,SPDR S&P 500 ETF Trust
7/29/2021,415.2571106,440.6499939,441.7999878,439.8099976,439.8200073,47435300,SPY,SPDR S&P 500 ETF Trust
7/30/2021,413.2404785,438.5100098,440.0599976,437.769989,437.9100037,68951200,SPY,SPDR S&P 500 ETF Trust
8/2/2021,412.3734436,437.5899963,440.9299927,437.2099915,440.3399963,58783300,SPY,SPDR S&P 500 ETF Trust
8/3/2021,415.7283325,441.1499939,441.2799988,436.1000061,438.4400024,58053900,SPY,SPDR S&P 500 ETF Trust
8/4/2021,413.6833801,438.980011,441.1199951,438.730011,439.7799988,46732200,SPY,SPDR S&P 500 ETF Trust
8/5/2021,416.3031616,441.7600098,441.8500061,439.8800049,440.2200012,38969700,SPY,SPDR S&P 500 ETF Trust
8/6/2021,416.9910583,442.4899902,442.9400024,441.7999878,442.1000061,46930000,SPY,SPDR S&P 500 ETF Trust
8/9/2021,416.6517944,442.1300049,442.7999878,441.3099976,442.4599915,41222600,SPY,SPDR S&P 500 ETF Trust
8/10/2021,417.1700745,442.6799927,443.4400024,441.8800049,442.6099854,43339300,SPY,SPDR S&P 500 ETF Trust
8/11/2021,418.2068176,443.7799988,443.8800049,442.6199951,443.8200073,44034300,SPY,SPDR S&P 500 ETF Trust
8/12/2021,419.460083,445.1099854,445.2600098,442.6600037,443.6199951,38909400,SPY,SPDR S&P 500 ETF Trust
8/13/2021,420.2234802,445.9200134,445.9400024,445.0700073,445.5899963,39470300,SPY,SPDR S&P 500 ETF Trust
8/16/2021,421.2129211,446.9700012,447.1099854,442.8699951,444.5299988,73740000,SPY,SPDR S&P 500 ETF Trust
8/17/2021,418.4518127,444.0400085,444.9599915,440.8500061,444.2399902,92673900,SPY,SPDR S&P 500 ETF Trust
8/18/2021,413.8717957,439.1799927,444.6300049,438.9200134,442.9599915,89351900,SPY,SPDR S&P 500 ETF Trust
8/19/2021,414.5126648,439.8599854,441.1400146,436.1199951,436.269989,92812200,SPY,SPDR S&P 500 ETF Trust
8/20/2021,417.8108826,443.3599854,443.7099915,439.7099915,440.230011,72008700,SPY,SPDR S&P 500 ETF Trust
8/23/2021,421.4862366,447.2600098,448.230011,443.4400024,445.1600037,54973000,SPY,SPDR S&P 500 ETF Trust
8/24/2021,422.155365,447.9700012,448.5400085,447.4200134,447.9700012,38744700,SPY,SPDR S&P 500 ETF Trust
8/25/2021,423.0412292,448.9100037,449.4599915,447.769989,448.1700134,40529700,SPY,SPDR S&P 500 ETF Trust
8/26/2021,420.5438538,446.2600098,448.8599854,446.1600037,448.6099854,57829600,SPY,SPDR S&P 500 ETF Trust
8/27/2021,424.303894,450.25,450.6499939,447.0599976,447.1199951,77235100,SPY,SPDR S&P 500 ETF Trust
8/30/2021,426.1697998,452.230011,453.0700073,450.7099915,450.9700012,48357400,SPY,SPDR S&P 500 ETF Trust
8/31/2021,425.5384521,451.5599976,452.4899902,450.9200134,452.1300049,59300200,SPY,SPDR S&P 500 ETF Trust
9/1/2021,425.7645264,451.7999878,453.1099854,451.5499878,452.5599976,48721400,SPY,SPDR S&P 500 ETF Trust
9/2/2021,427.0745239,453.1900024,454.0499878,451.9100037,453.3200073,42501000,SPY,SPDR S&P 500 ETF Trust
9/3/2021,426.9708557,453.0799866,453.6300049,451.5499878,451.980011,47170500,SPY,SPDR S&P 500 ETF Trust
9/7/2021,425.4441833,451.4599915,452.8099976,450.7399902,452.7099915,51671500,SPY,SPDR S&P 500 ETF Trust
9/8/2021,424.9258118,450.9100037,451.6700134,448.8599854,450.8900146,56181900,SPY,SPDR S&P 500 ETF Trust
9/9/2021,423.1071472,448.980011,452.5700073,448.7200012,450.7000122,57970400,SPY,SPDR S&P 500 ETF Trust
9/10/2021,419.7711182,445.4400024,451.4899902,445.3099976,451.0400085,89948200,SPY,SPDR S&P 500 ETF Trust
9/13/2021,420.845459,446.5799866,448.9200134,444.1099854,448.6400146,83738600,SPY,SPDR S&P 500 ETF Trust
9/14/2021,418.5742798,444.1700134,448.3399963,443.2200012,448.1199951,78197100,SPY,SPDR S&P 500 ETF Trust
9/15/2021,422.0705261,447.8800049,448.4100037,443.4400024,444.6199951,78792200,SPY,SPDR S&P 500 ETF Trust
9/16/2021,421.4014282,447.1700134,448.3599854,444.019989,447.3200073,77786700,SPY,SPDR S&P 500 ETF Trust
9/17/2021,417.2965393,441.3999939,445.3699951,441.019989,444.9200134,118425000,SPY,SPDR S&P 500 ETF Trust
9/20/2021,410.3384094,434.0400085,436.5599976,428.8599854,434.8800049,166445500,SPY,SPDR S&P 500 ETF Trust
9/21/2021,409.9508972,433.6300049,437.9100037,433.0700073,436.5299988,92526100,SPY,SPDR S&P 500 ETF Trust
9/22/2021,413.9497681,437.8599854,440.0299988,433.75,436.0499878,102350100,SPY,SPDR S&P 500 ETF Trust
9/23/2021,418.9792786,443.1799927,444.8900146,439.6000061,439.8500061,76396000,SPY,SPDR S&P 500 ETF Trust
9/24/2021,419.6695557,443.9100037,444.6700134,441.2099915,441.4400024,62094800,SPY,SPDR S&P 500 ETF Trust
9/27/2021,418.4688416,442.6400146,444.0499878,441.8999939,442.8099976,61371100,SPY,SPDR S&P 500 ETF Trust
9/28/2021,410.0359192,433.7200012,440.0400085,432.9400024,439.6900024,130436300,SPY,SPDR S&P 500 ETF Trust
9/29/2021,410.7260437,434.4500122,437.0400085,433.8500061,435.1900024,82329200,SPY,SPDR S&P 500 ETF Trust
9/30/2021,405.7060242,429.1400146,436.769989,428.7799988,436.019989,140506000,SPY,SPDR S&P 500 ETF Trust
10/1/2021,410.5274963,434.2399902,436.0299988,427.230011,430.980011,129240100,SPY,SPDR S&P 500 ETF Trust
10/4/2021,405.2333374,428.6400146,433.9599915,426.3599854,433,128570000,SPY,SPDR S&P 500 ETF Trust
10/5/2021,409.449707,433.1000061,435.4899902,429.3900146,430.2399902,90682500,SPY,SPDR S&P 500 ETF Trust
10/6/2021,411.1514893,434.8999939,435.1199951,427.5400085,429.269989,113032200,SPY,SPDR S&P 500 ETF Trust
10/7/2021,414.7062073,438.6600037,441.6799927,438.2000122,438.3900146,72437500,SPY,SPDR S&P 500 ETF Trust
10/8/2021,413.9497681,437.8599854,439.8900146,437.1900024,439.480011,74557400,SPY,SPDR S&P 500 ETF Trust
10/11/2021,410.9529114,434.6900024,440.2600098,434.6199951,437.1600037,65233300,SPY,SPDR S&P 500 ETF Trust
10/12/2021,409.9414368,433.6199951,436.1000061,432.7799988,435.6700134,71181200,SPY,SPDR S&P 500 ETF Trust
10/13/2021,411.4161682,435.1799927,436.0499878,431.5400085,434.7099915,72974000,SPY,SPDR S&P 500 ETF Trust
10/14/2021,418.3364258,442.5,442.6600037,438.5799866,439.0799866,70236800,SPY,SPDR S&P 500 ETF Trust
10/15/2021,421.5224609,445.8699951,446.2600098,444.0899963,444.75,66260200,SPY,SPDR S&P 500 ETF Trust
10/18/2021,422.7703552,447.1900024,447.5499878,443.269989,443.9700012,62213200,SPY,SPDR S&P 500 ETF Trust
10/19/2021,426.0319519,450.6400146,450.7099915,448.269989,448.9200134,46996800,SPY,SPDR S&P 500 ETF Trust
10/20/2021,427.7052917,452.4100037,452.730011,451.0100098,451.1300049,49571600,SPY,SPDR S&P 500 ETF Trust
10/21/2021,428.8208923,453.5899963,453.8299866,451.3099976,451.769989,41305400,SPY,SPDR S&P 500 ETF Trust
10/22/2021,428.3765564,453.1199951,454.6700134,451.0499878,453.1300049,58845100,SPY,SPDR S&P 500 ETF Trust
10/25/2021,430.6738281,455.5499878,455.8999939,452.3900146,454.2799988,45214500,SPY,SPDR S&P 500 ETF Trust
10/26/2021,431.0614319,455.9599915,458.4899902,455.5599976,457.2000122,56075100,SPY,SPDR S&P 500 ETF Trust
10/27/2021,429.1517639,453.9400024,457.1600037,453.8599854,456.4500122,72438000,SPY,SPDR S&P 500 ETF Trust
10/28/2021,433.292572,458.3200073,458.3999939,455.4500122,455.4599915,51437900,SPY,SPDR S&P 500 ETF Trust
10/29/2021,434.171814,459.25,459.5599976,455.5599976,455.8699951,70162400,SPY,SPDR S&P 500 ETF Trust
11/1/2021,434.9186707,460.0400085,460.7000122,458.2000122,460.2999878,48433600,SPY,SPDR S&P 500 ETF Trust
11/2/2021,436.6770325,461.8999939,462.230011,460.0799866,460.2200012,48908400,SPY,SPDR S&P 500 ETF Trust
11/3/2021,439.3430786,464.7200012,465.1499939,460.8299866,461.2999878,52509800,SPY,SPDR S&P 500 ETF Trust
11/4/2021,441.4135132,466.9100037,467,464.9899902,465.3599854,52847100,SPY,SPDR S&P 500 ETF Trust
11/5/2021,442.9450684,468.5299988,470.6499939,466.9200134,469.2799988,66390600,SPY,SPDR S&P 500 ETF Trust
11/8/2021,443.3231506,468.9299927,470.230011,468.2000122,469.7000122,50405200,SPY,SPDR S&P 500 ETF Trust
11/9/2021,441.8578491,467.3800049,469.5700073,465.8800049,469.3200073,51149100,SPY,SPDR S&P 500 ETF Trust
11/10/2021,438.3031311,463.6199951,467.3800049,462.0400085,465.5799866,69429700,SPY,SPDR S&P 500 ETF Trust
11/11/2021,438.4448853,463.769989,465.2900085,463.75,465.2099915,34848500,SPY,SPDR S&P 500 ETF Trust
11/12/2021,441.7537842,467.269989,467.8599854,464.1099854,465.1199951,53466700,SPY,SPDR S&P 500 ETF Trust
11/15/2021,441.9050903,467.4299927,468.8099976,466.230011,468.6400146,46980500,SPY,SPDR S&P 500 ETF Trust
11/16/2021,443.6541138,469.2799988,470.4899902,467.0700073,467.1499939,48857500,SPY,SPDR S&P 500 ETF Trust
11/17/2021,442.576355,468.1400146,469.1900024,467.480011,469,47858300,SPY,SPDR S&P 500 ETF Trust
11/18/2021,444.0794983,469.730011,470.0100098,466.3399963,469.2399902,50625600,SPY,SPDR S&P 500 ETF Trust
11/19/2021,443.2853394,468.8900146,470.9400024,468.5,469.6099854,57315600,SPY,SPDR S&P 500 ETF Trust
11/22/2021,442.0374451,467.5700073,473.5400085,467.3500061,470.8900146,72762000,SPY,SPDR S&P 500 ETF Trust
11/23/2021,442.6235657,468.1900024,469.1000061,464.4500122,467.2200012,73206500,SPY,SPDR S&P 500 ETF Trust
11/24/2021,443.8053589,469.4400024,469.5700073,465.1900024,466.0599976,61858800,SPY,SPDR S&P 500 ETF Trust
11/26/2021,433.907074,458.9700012,463.8999939,457.769989,462.3399963,112669600,SPY,SPDR S&P 500 ETF Trust
11/29/2021,439.2296753,464.6000061,466.5599976,461.730011,464.0700073,86268800,SPY,SPDR S&P 500 ETF Trust
11/30/2021,430.6832886,455.5599976,464.0299988,455.2999878,462,148559600,SPY,SPDR S&P 500 ETF Trust
