Date,Weight_PATK,Weight_TILE,Pos_PATK,Pos_TILE,Close_PATK,Close_TILE
2018-04-11,0.5,-0.5,1.0,-1.0,33.84758758544922,23.81698226928711
2018-04-12,-0.5,0.5,-1.0,1.0,34.23355865478516,23.864336013793945
2018-04-13,0.5,-0.5,1.0,-1.0,33.639732360839844,23.959030151367188
2018-04-16,0.5,-0.5,1.0,-1.0,33.16468811035156,24.29047966003418
2018-04-17,0.5,-0.5,1.0,-1.0,33.283451080322266,24.432531356811523
2018-04-18,0.5,-0.5,1.0,-1.0,33.22406768798828,24.479883193969727
2018-04-19,0.49999999999999994,-0.5,1.0,-1.0,31.79890823364257,24.337831497192383
2018-04-20,-0.5,0.5,-1.0,1.0,31.70983123779297,24.1010856628418
2018-04-23,-0.5,0.5,-1.0,1.0,31.858285903930664,23.81698226928711
2018-04-24,0.5000000000000001,-0.49999999999999994,1.0,-1.0,31.1754093170166,23.76963424682617
2018-04-25,-0.5,0.5,-1.0,1.0,31.858285903930664,23.67493057250977
2018-04-26,-0.5,0.5,-1.0,1.0,35.68840408325195,21.591535568237305
2018-04-27,0.5,-0.5,1.0,-1.0,34.649227142333984,21.11803436279297
2018-04-30,0.5,-0.5000000000000001,1.0,-1.0,33.7881965637207,20.83394241333008
2018-05-01,-0.5,0.5,-1.0,1.0,34.35231399536133,20.69189453125
2018-05-02,0.5,-0.5,1.0,-1.0,34.14448165893555,21.402135848999023
2018-05-03,0.5,-0.5,1.0,-1.0,33.25376510620117,21.354793548583984
2018-05-04,0.5,-0.5,1.0,-1.0,33.75850296020508,21.73358917236328
2018-05-07,-0.5,0.5,-1.0,1.0,35.03520584106445,21.73358917236328
2018-05-08,0.5,-0.5,1.0,-1.0,33.55066680908203,21.922990798950195
2018-05-09,-0.5,0.5,-1.0,1.0,33.9366455078125,21.686241149902344
2018-05-10,-0.5,0.5,-1.0,1.0,35.12428665161133,21.65300369262696
2018-05-11,0.5,-0.5,1.0,-1.0,34.91645431518555,21.55803298950196
2018-05-14,0.5,-0.5,1.0,-1.0,34.53047180175781,21.415576934814453
2018-05-15,0.5,-0.5,1.0,-1.0,34.560150146484375,21.463064193725582
2018-05-16,-0.5,0.5,-1.0,1.0,35.569637298583984,21.463064193725582
2018-05-17,-0.5,0.5,-1.0,1.0,35.98531723022461,21.700483322143555
2018-05-18,-0.5,0.5,-1.0,1.0,37.26202774047852,21.74797439575196
2018-05-21,0.5,-0.5,1.0,-1.0,37.76676940917969,22.12784576416016
2018-05-22,0.5,-0.5,1.0,-1.0,37.02448272705078,21.79545783996582
2018-05-23,0.49999999999999994,-0.5000000000000001,1.0,-1.0,35.5102653503418,21.79545783996582
2018-05-24,-0.49999999999999994,0.5000000000000001,-1.0,1.0,35.718101501464844,21.55803298950196
2018-05-25,0.5,-0.5,1.0,-1.0,35.361812591552734,21.65300369262696
2018-05-29,-0.5,0.5,-1.0,1.0,36.54944610595703,21.463064193725582
2018-05-30,-0.5000000000000001,0.5,-1.0,1.0,37.58861541748047,21.74797439575196
2018-05-31,-0.5000000000000002,0.49999999999999983,-1.0,1.0,35.98531723022461,21.55803298950196
2018-06-01,-0.500000000000001,0.499999999999999,-1.0,1.0,34.797691345214844,21.415576934814453
2018-06-04,-0.5,0.5,-1.0,1.0,35.7774772644043,21.842941284179688
2018-06-05,-0.49999999999999994,0.5000000000000001,-1.0,1.0,36.90573120117188,22.12784576416016
2018-06-06,-0.5000000000000001,0.5,-1.0,1.0,37.172950744628906,22.03287506103516
2018-06-07,0.4999999999999997,-0.5000000000000002,1.0,-1.0,36.044700622558594,22.08036422729492
2018-06-08,-0.5,0.5000000000000001,-1.0,1.0,36.816654205322266,22.27030372619629
2018-06-11,-0.5,0.5,-1.0,1.0,37.88553237915039,22.27030372619629
2018-06-12,0.5,-0.5,1.0,-1.0,37.11357116699219,22.507719039916992
2018-06-13,0.5,-0.5,1.0,-1.0,35.7774772644043,22.602691650390625
2018-06-14,-0.5,0.5,-1.0,1.0,35.89624786376953,22.46023941040039
2018-06-15,0.5,-0.5,1.0,-1.0,36.044700622558594,22.55520820617676
2018-06-18,0.5,-0.49999999999999994,1.0,-1.0,36.1634635925293,22.84011459350586
2018-06-19,0.5000000000000001,-0.5,1.0,-1.0,35.95562744140625,22.88760566711425
2018-06-20,0.5,-0.5,1.0,-1.0,36.25253677368164,23.125024795532227
2018-06-21,-0.5,0.5,-1.0,1.0,36.75727844238281,22.821121215820312
2018-06-22,0.49999999999999994,-0.5000000000000001,1.0,-1.0,35.48057556152344,22.88760566711425
2018-06-25,-0.5,0.5,-1.0,1.0,34.471092224121094,21.985397338867188
2018-06-26,0.5,-0.5,1.0,-1.0,34.649227142333984,22.31778717041016
2018-06-27,-0.5000000000000001,0.4999999999999999,-1.0,1.0,34.292945861816406,21.79545783996582
2018-06-28,-0.4999999999999999,0.5000000000000002,-1.0,1.0,34.32262420654297,21.700483322143555
2018-06-29,0.5,-0.5000000000000001,1.0,-1.0,33.75850296020508,21.79545783996582
2018-07-02,-0.5000000000000002,0.49999999999999983,-1.0,1.0,35.005523681640625,22.08036422729492
2018-07-03,0.5,-0.5000000000000001,1.0,-1.0,34.76798629760742,22.31778717041016
2018-07-05,-0.5,0.5,-1.0,1.0,35.48057556152344,22.74514961242676
2018-07-06,-0.5000000000000003,0.4999999999999996,-1.0,1.0,35.89624786376953,22.74514961242676
2018-07-09,0.5,-0.5,1.0,-1.0,35.2430534362793,22.982568740844727
2018-07-10,0.5,-0.49999999999999994,1.0,-1.0,34.50077438354492,22.84011459350586
2018-07-11,0.5000000000000008,-0.4999999999999993,1.0,-1.0,34.23355865478516,22.17533493041992
2018-07-12,0.5,-0.5,1.0,-1.0,34.94614791870117,22.365272521972656
2018-07-13,0.5000000000000007,-0.49999999999999933,1.0,-1.0,35.21336364746094,22.365272521972656
2018-07-16,0.5,-0.5,1.0,-1.0,35.064903259277344,22.12784576416016
2018-07-17,-0.5000000000000003,0.4999999999999997,-1.0,1.0,36.1634635925293,22.12784576416016
2018-07-18,0.5000000000000001,-0.5,1.0,-1.0,36.1634635925293,22.365272521972656
2018-07-19,-0.4999999999999996,0.5000000000000004,-1.0,1.0,36.37129592895508,22.365272521972656
2018-07-20,0.49999999999999994,-0.5,1.0,-1.0,35.747779846191406,22.27030372619629
2018-07-23,-0.5,0.5,-1.0,1.0,35.83686447143555,22.08036422729492
2018-07-24,0.49999999999999994,-0.5,1.0,-1.0,34.20386505126953,22.31778717041016
2018-07-25,0.5,-0.5,1.0,-1.0,33.46159362792969,22.41275787353516
2018-07-26,-0.5,0.5,-1.0,1.0,36.816654205322266,20.94072914123535
2018-07-27,0.5,-0.5,1.0,-1.0,35.3914909362793,20.89324378967285
2018-07-30,-0.5,0.5,-1.0,1.0,35.95562744140625,20.94072914123535
2018-07-31,0.5,-0.5,1.0,-1.0,36.37129592895508,21.273122787475582
2018-08-01,0.5,-0.5,1.0,-1.0,33.75850296020508,20.89324378967285
2018-08-02,-0.5,0.5,-1.0,1.0,34.82737731933594,21.03569984436035
2018-08-03,-0.5,0.5,-1.0,1.0,35.3914909362793,20.988216400146484
2018-08-06,0.5,-0.5,1.0,-1.0,35.59934616088867,21.17815017700196
2018-08-07,0.5,-0.5,1.0,-1.0,35.83686447143555,21.415576934814453
2018-08-08,0.5,-0.5,1.0,-1.0,35.925933837890625,21.60551643371582
2018-08-09,-0.5,0.5,-1.0,1.0,36.54944610595703,21.71504211425781
2018-08-10,-0.5,0.5,-1.0,1.0,36.87605285644531,21.47694206237793
2018-08-13,-0.5,0.5,-1.0,1.0,36.965118408203125,21.33408164978028
2018-08-14,-0.5,0.5,-1.0,1.0,38.241825103759766,21.9055233001709
2018-08-15,0.5,-0.5,1.0,-1.0,36.46037673950195,21.57217788696289
2018-08-16,-0.5,0.5,-1.0,1.0,37.499549865722656,21.71504211425781
2018-08-17,0.5,-0.5,1.0,-1.0,36.43067169189453,21.810287475585938
2018-08-20,0.5,-0.5,1.0,-1.0,36.668212890625,22.00076675415039
2018-08-21,-0.5,0.5,-1.0,1.0,37.67770004272461,22.42935562133789
2018-08-22,-0.5,0.5,-1.0,1.0,37.618309020996094,22.3341121673584
2018-08-23,-0.5,0.5,-1.0,1.0,37.70739364624024,22.00076675415039
2018-08-24,0.5000000000000002,-0.4999999999999998,1.0,-1.0,37.64799880981445,22.28649139404297
2018-08-27,-0.5,0.5,-1.0,1.0,38.657493591308594,22.476974487304688
2018-08-28,0.49999999999999983,-0.5000000000000002,1.0,-1.0,38.44966125488281,22.572221755981445
2018-08-29,0.5000000000000001,-0.4999999999999999,1.0,-1.0,37.91522216796875,22.381738662719727
2018-08-30,-0.5,0.5,-1.0,1.0,38.06367874145508,22.28649139404297
2018-08-31,0.5000000000000001,-0.49999999999999994,1.0,-1.0,38.00429534912109,22.42935562133789
2018-09-04,-0.5000000000000001,0.49999999999999994,-1.0,1.0,38.805946350097656,22.85793876647949
2018-09-05,0.5000000000000001,-0.4999999999999999,1.0,-1.0,38.657493591308594,22.810321807861328
2018-09-06,-0.5000000000000001,0.5,-1.0,1.0,38.77626037597656,22.66745948791504
2018-09-07,-0.5,0.5000000000000001,-1.0,1.0,39.1622428894043,22.66745948791504
2018-09-10,-0.5,0.5,-1.0,1.0,39.69668197631836,22.7150821685791
2018-09-11,0.5,-0.5,1.0,-1.0,39.281009674072266,22.52459526062012
2018-09-12,0.5,-0.5,1.0,-1.0,38.15275573730469,22.476974487304688
2018-09-13,0.5000000000000001,-0.49999999999999994,1.0,-1.0,37.46986389160156,22.3341121673584
2018-09-14,-0.5,0.5,-1.0,1.0,39.13254928588867,22.3341121673584
2018-09-17,-0.5,0.5,-1.0,1.0,39.51852798461914,21.9531478881836
2018-09-18,-0.5,0.5,-1.0,1.0,39.281009674072266,21.71504211425781
2018-09-19,0.5,-0.5,1.0,-1.0,39.013790130615234,21.9531478881836
2018-09-20,0.5,-0.5,1.0,-1.0,38.00429534912109,22.28649139404297
2018-09-21,0.49999999999999994,-0.5000000000000001,1.0,-1.0,36.51975631713867,22.381738662719727
2018-09-24,0.5000000000000001,-0.49999999999999994,1.0,-1.0,35.569637298583984,21.9531478881836
2018-09-25,0.5,-0.5,1.0,-1.0,35.005523681640625,22.00076675415039
2018-09-26,-0.5,0.5,-1.0,1.0,35.332122802734375,22.04838752746582
2018-09-27,0.5000000000000001,-0.49999999999999994,1.0,-1.0,35.3914909362793,22.09601593017578
2018-09-28,0.5,-0.5,1.0,-1.0,35.15397262573242,22.238874435424805
2018-10-01,-0.5,0.5,-1.0,1.0,33.80006790161133,21.31503295898437
2018-10-02,0.49999999999999994,-0.5000000000000001,1.0,-1.0,33.40815353393555,21.15311050415039
2018-10-03,-0.49999999999999994,0.5000000000000001,-1.0,1.0,34.51265335083008,21.33408164978028
2018-10-04,0.5,-0.5,1.0,-1.0,34.221675872802734,21.324556350708008
2018-10-05,0.49999999999999994,-0.5000000000000001,1.0,-1.0,33.69318008422852,21.09597587585449
2018-10-08,0.5,-0.49999999999999994,1.0,-1.0,32.81433868408203,21.02931022644043
2018-10-09,-0.4999999999999999,0.5000000000000001,-1.0,1.0,31.9117374420166,20.35309600830078
2018-10-10,-0.5,0.5,-1.0,1.0,32.054256439208984,20.02927589416504
2018-10-11,-0.5,0.5,-1.0,1.0,32.62431335449219,19.229248046875
2018-10-12,-0.5,0.5,-1.0,1.0,31.82265853881836,18.61969947814941
2018-10-15,0.49999999999999994,-0.5000000000000001,1.0,-1.0,32.07205581665039,19.029239654541016
2018-10-16,0.5,-0.5,1.0,-1.0,32.57086944580078,19.59115600585937
2018-10-17,0.5,-0.5,1.0,-1.0,31.71577453613281,19.619728088378903
2018-10-18,-0.49999999999999994,0.5000000000000001,-1.0,1.0,30.926002502441406,18.886377334594727
2018-10-19,0.5,-0.5,1.0,-1.0,30.005584716796875,18.64826774597168
2018-10-22,0.5,-0.5,1.0,-1.0,29.097043991088867,18.781606674194336
2018-10-23,0.5,-0.5,1.0,-1.0,28.610105514526367,18.61017608642578
2018-10-24,-0.5000000000000001,0.5,-1.0,1.0,27.31558990478516,17.724428176879883
2018-10-25,0.5,-0.5,1.0,-1.0,26.17546272277832,17.257741928100586
2018-10-26,-0.5,0.5,-1.0,1.0,25.427249908447266,15.724360466003418
2018-10-29,0.5,-0.5,1.0,-1.0,24.04365539550781,15.22910499572754
2018-10-30,-0.5,0.5,-1.0,1.0,26.08638572692871,15.610069274902344
2018-10-31,0.5,-0.5,1.0,-1.0,25.83698081970215,15.5148286819458
2018-11-01,-0.5,0.5,-1.0,1.0,26.84646797180176,15.924365043640137
2018-11-02,-0.5,0.5,-1.0,1.0,27.891590118408203,16.295812606811523
2018-11-05,-0.5,0.5,-1.0,1.0,27.719383239746094,16.1719913482666
2018-11-06,0.5000000000000001,-0.4999999999999999,1.0,-1.0,28.3072566986084,16.57200813293457
2018-11-07,0.5,-0.5,1.0,-1.0,27.808454513549805,16.781539916992188
2018-11-08,0.5,-0.5,1.0,-1.0,26.71583366394043,16.298791885375977
2018-11-09,0.4999999999999998,-0.5000000000000002,1.0,-1.0,25.979501724243164,16.184072494506836
2018-11-12,-0.5,0.5,-1.0,1.0,25.492570877075195,15.67742919921875
2018-11-13,-0.5,0.5,-1.0,1.0,25.76572608947754,15.763458251953123
2018-11-14,0.5000000000000007,-0.4999999999999993,1.0,-1.0,25.599454879760746,15.66786766052246
2018-11-15,0.5,-0.5,1.0,-1.0,25.10658836364746,15.801702499389648
2018-11-16,0.5,-0.5,1.0,-1.0,24.46526336669922,15.581830024719238
2018-11-19,-0.5,0.5,-1.0,1.0,24.44151306152344,15.333287239074709
2018-11-20,0.5,-0.5,1.0,-1.0,23.265748977661133,15.256814002990724
2018-11-21,0.5,-0.5,1.0,-1.0,23.568603515625,15.534034729003906
2018-11-23,-0.5,0.5,-1.0,1.0,24.29899787902832,15.534034729003906
2018-11-26,-0.5,0.5,-1.0,1.0,23.59235382080078,15.352404594421388
2018-11-27,-0.5,0.5,-1.0,1.0,23.455774307250977,15.132539749145508
2018-11-28,-0.49999999999999994,0.5,-1.0,1.0,24.27524375915528,15.51491641998291
2018-11-29,0.4999999999999999,-0.5000000000000001,1.0,-1.0,23.829879760742188,15.457562446594238
2018-11-30,0.49999999999999983,-0.5000000000000002,1.0,-1.0,23.58641624450684,15.486238479614258
2018-12-03,-0.5,0.5,-1.0,1.0,24.388071060180664,15.51491641998291
2018-12-04,0.5000000000000006,-0.4999999999999995,1.0,-1.0,22.149383544921875,14.740604400634766
2018-12-06,0.5,-0.5,1.0,-1.0,21.442737579345703,14.654571533203123
2018-12-07,0.4999999999999996,-0.5000000000000004,1.0,-1.0,20.88455009460449,14.44426155090332
2018-12-10,0.5,-0.5,1.0,-1.0,20.29073143005371,14.281752586364746
2018-12-11,0.5000000000000001,-0.49999999999999994,1.0,-1.0,19.376251220703125,14.30087184906006
2018-12-12,0.5,-0.5,1.0,-1.0,19.10903549194336,14.453821182250977
2018-12-13,0.5000000000000001,-0.49999999999999983,1.0,-1.0,18.372699737548828,14.061884880065918
2018-12-14,0.4999999999999999,-0.5000000000000002,1.0,-1.0,17.980783462524414,13.851582527160645
2018-12-17,0.5,-0.5,1.0,-1.0,17.26820182800293,13.67951202392578
2018-12-18,-0.5,0.5000000000000001,-1.0,1.0,17.73137664794922,14.004530906677246
2018-12-19,-0.5000000000000001,0.49999999999999994,-1.0,1.0,17.743253707885742,13.813340187072754
2018-12-20,0.4999999999999999,-0.5000000000000002,1.0,-1.0,17.274139404296875,13.660388946533203
2018-12-21,-0.5,0.5,-1.0,1.0,16.846590042114258,13.191983222961426
2018-12-24,0.5,-0.5,1.0,-1.0,16.525930404663086,13.019911766052246
2018-12-26,0.5,-0.5,1.0,-1.0,17.20882225036621,13.574357986450195
2018-12-27,-0.49999999999999994,0.5000000000000001,-1.0,1.0,17.47010040283203,13.603033065795898
2018-12-28,-0.5,0.5,-1.0,1.0,17.725440979003906,13.59347438812256
2018-12-31,0.5000000000000001,-0.49999999999999994,1.0,-1.0,17.582921981811523,13.622156143188477
2019-01-02,-0.5000000000000001,0.49999999999999994,-1.0,1.0,18.23612594604492,13.918498992919922
2019-01-03,0.5000000000000001,-0.49999999999999994,1.0,-1.0,17.767011642456055,13.583914756774902
2019-01-04,-0.49999999999999994,0.5000000000000001,-1.0,1.0,18.930889129638672,14.033208847045898
2019-01-07,-0.5000000000000001,0.5,-1.0,1.0,19.89287376403809,14.29131317138672
2019-01-08,0.5000000000000001,-0.4999999999999999,1.0,-1.0,20.16008758544922,14.50162124633789
2019-01-09,-0.5,0.5000000000000001,-1.0,1.0,20.926118850708008,14.702364921569824
2019-01-10,0.5,-0.5,1.0,-1.0,20.819231033325195,14.874439239501951
2019-01-11,-0.49999999999999994,0.5,-1.0,1.0,20.908302307128903,14.931792259216309
2019-01-14,-0.4999999999999999,0.5000000000000001,-1.0,1.0,21.282405853271484,14.941350936889648
2019-01-15,-0.5000000000000001,0.49999999999999994,-1.0,1.0,20.96174430847168,14.654571533203123
2019-01-16,-0.5,0.5,-1.0,1.0,21.472427368164062,14.664130210876465
2019-01-17,-0.4999999999999999,0.5000000000000002,-1.0,1.0,22.17313575744629,14.903116226196287
2019-01-18,-0.5000000000000002,0.49999999999999983,-1.0,1.0,23.12917709350586,15.486238479614258
2019-01-22,-0.5,0.5,-1.0,1.0,23.10542297363281,15.304609298706056
2019-01-23,-0.4999999999999999,0.5000000000000001,-1.0,1.0,22.915401458740234,14.97958755493164
2019-01-24,0.49999999999999994,-0.5000000000000001,1.0,-1.0,23.14698982238769,15.132539749145508
2019-01-25,-0.4999999999999999,0.5000000000000001,-1.0,1.0,23.39045524597168,15.247251510620115
2019-01-28,-0.5,0.5,-1.0,1.0,23.687368392944336,15.304609298706056
2019-01-29,0.49999999999999994,-0.5000000000000001,1.0,-1.0,23.455774307250977,15.352404594421388
2019-01-30,-0.49999999999999994,0.5,-1.0,1.0,23.337018966674805,15.266371726989746
2019-01-31,0.5,-0.5,1.0,-1.0,23.69330406188965,15.686981201171877
2019-02-01,0.49999999999999994,-0.5000000000000001,1.0,-1.0,23.616107940673828,15.744339942932127
2019-02-04,0.5,-0.5,1.0,-1.0,23.39045524597168,15.849494934082031
2019-02-05,-0.49999999999999983,0.5000000000000001,-1.0,1.0,23.89520263671875,15.868612289428713
2019-02-06,0.5,-0.5,1.0,-1.0,23.72893142700196,15.992884635925291
2019-02-07,-0.4999999999999998,0.5000000000000002,-1.0,1.0,23.19449806213379,15.59139347076416
2019-02-08,-0.5,0.5,-1.0,1.0,23.651731491088867,15.878173828125
2019-02-11,-0.5,0.5,-1.0,1.0,24.120849609375,16.098041534423828
2019-02-12,-0.5,0.5,-1.0,1.0,24.774049758911133,16.40394401550293
2019-02-13,-0.5000000000000002,0.49999999999999983,-1.0,1.0,25.31442070007324,16.547334671020508
2019-02-14,-0.49999999999999994,0.5000000000000001,-1.0,1.0,26.787090301513672,16.48997688293457
2019-02-15,-0.49999999999999994,0.5000000000000001,-1.0,1.0,27.927217483520508,16.76720428466797
2019-02-19,0.5000000000000001,-0.49999999999999983,1.0,-1.0,28.01629066467285,16.96794891357422
2019-02-20,0.5,-0.5,1.0,-1.0,27.7906436920166,17.531957626342773
2019-02-21,-0.5,0.5,-1.0,1.0,27.93315696716309,17.551074981689453
2019-02-22,0.5000000000000001,-0.49999999999999994,1.0,-1.0,28.289451599121094,18.306262969970703
2019-02-25,-0.5,0.5,-1.0,1.0,27.85002517700196,17.809171676635742
2019-02-26,0.5,-0.5,1.0,-1.0,27.27401733398437,17.484155654907227
2019-02-27,-0.4999999999999955,0.5000000000000046,-1.0,1.0,27.51748847961425,17.273847579956055
2019-02-28,0.5,-0.5,1.0,-1.0,26.84646797180176,16.96794891357422
2019-03-01,-0.49999999999999994,0.5000000000000001,-1.0,1.0,28.313194274902344,17.20693016052246
2019-03-04,-0.5,0.5,-1.0,1.0,27.99254035949707,16.96794891357422
2019-03-05,-0.5,0.5,-1.0,1.0,27.582807540893555,16.66204833984375
2019-03-06,-0.5,0.5,-1.0,1.0,27.220579147338867,16.346582412719727
2019-03-07,-0.5,0.5,-1.0,1.0,26.71583366394043,15.938758850097656
2019-03-08,-0.5,0.5,-1.0,1.0,26.787090301513672,15.900378227233888
2019-03-11,-0.5,0.5,-1.0,1.0,27.582807540893555,16.053911209106445
2019-03-12,0.5,-0.5,1.0,-1.0,27.244327545166016,15.909975051879885
2019-03-13,0.5,-0.5,1.0,-1.0,26.90585327148437,15.84280014038086
2019-03-14,-0.5,0.5,-1.0,1.0,26.603008270263672,15.545329093933104
2019-03-15,-0.5,0.5,-1.0,1.0,26.80490493774414,15.458967208862305
2019-03-18,-0.5,0.5,-1.0,1.0,27.71344757080078,15.574115753173828
2019-03-19,0.5,-0.5,1.0,-1.0,26.72771072387696,15.79482078552246
2019-03-20,0.5,-0.5,1.0,-1.0,25.28473472595215,15.06553554534912
2019-03-21,-0.5,0.5,-1.0,1.0,25.77760124206543,15.28623867034912
2019-03-22,-0.5,0.5,-1.0,1.0,24.32275009155273,14.297863960266112
2019-03-25,-0.5,0.5,-1.0,1.0,25.053146362304688,14.307458877563477
2019-03-26,0.5000000000000002,-0.49999999999999983,1.0,-1.0,25.225351333618164,14.489784240722656
2019-03-27,-0.5,0.5,-1.0,1.0,25.87854766845703,14.643317222595217
2019-03-28,-0.5,0.5,-1.0,1.0,26.466432571411133,14.691295623779297
2019-03-29,-0.5,0.5,-1.0,1.0,26.91179656982422,14.700891494750977
2019-04-01,-0.5,0.5,-1.0,1.0,27.35121726989746,14.912001609802246
2019-04-02,0.5,-0.5,1.0,-1.0,26.53768348693848,14.672104835510254
2019-04-03,0.5,-0.5,1.0,-1.0,26.935546875,14.95038604736328
2019-04-04,-0.5,0.5,-1.0,1.0,27.606557846069336,15.11351490020752
2019-04-05,0.5,-0.5,1.0,-1.0,27.891590118408203,15.420581817626951
2019-04-08,-0.5,0.5,-1.0,1.0,27.998477935791016,15.401387214660645
2019-04-09,0.5,-0.5,1.0,-1.0,27.701566696166992,15.267047882080078
2019-04-10,-0.5,0.5,-1.0,1.0,28.62791633605957,15.554924964904783
2019-04-11,-0.5,0.5,-1.0,1.0,29.097043991088867,15.727652549743652
2019-04-12,-0.5,0.5,-1.0,1.0,29.209857940673828,15.727652549743652
2019-04-15,-0.5,0.5,-1.0,1.0,30.908180236816406,15.766034126281738
2019-04-16,-0.5,0.5,-1.0,1.0,32.137386322021484,16.178653717041016
2019-04-17,-0.5,0.5,-1.0,1.0,32.986541748046875,16.18825340270996
2019-04-18,0.5,-0.5,1.0,-1.0,32.73713684082031,16.24582862854004
2019-04-22,-0.5,0.49999999999999994,-1.0,1.0,32.333343505859375,15.98674201965332
2019-04-23,-0.5000000000000002,0.49999999999999983,-1.0,1.0,32.80839157104492,16.226640701293945
2019-04-24,-0.5,0.5,-1.0,1.0,32.90935134887695,16.39936637878418
2019-04-25,-0.5,0.5,-1.0,1.0,30.908180236816406,15.027151107788086
2019-04-26,0.5000000000000001,-0.49999999999999994,1.0,-1.0,30.83692169189453,15.017556190490724
2019-04-29,0.5,-0.5,1.0,-1.0,29.667102813720703,15.439775466918944
2019-04-30,-0.5,0.5,-1.0,1.0,29.613656997680664,15.39179801940918
2019-05-01,0.5,-0.5,1.0,-1.0,28.49134826660156,15.123108863830566
2019-05-02,0.5,-0.5,1.0,-1.0,28.06973457336425,15.046344757080078
2019-05-03,0.5,-0.5,1.0,-1.0,29.287065505981445,15.87159252166748
2019-05-06,0.5,-0.5,1.0,-1.0,28.853574752807617,15.919573783874512
2019-05-07,0.5,-0.5,1.0,-1.0,28.07567596435547,15.526137351989746
2019-05-08,0.5,-0.5,1.0,-1.0,27.559057235717773,15.363007545471191
2019-05-09,-0.5,0.5,-1.0,1.0,27.939098358154297,15.416000366210938
2019-05-10,0.5,-0.5,1.0,-1.0,27.32152366638184,15.589428901672363
2019-05-13,0.5,-0.5,1.0,-1.0,26.074508666992188,15.20403289794922
2019-05-14,-0.5,0.5000000000000001,-1.0,1.0,26.454553604125977,15.290745735168455
2019-05-15,0.5,-0.5,1.0,-1.0,26.502058029174805,15.493081092834473
2019-05-16,0.5,-0.5,1.0,-1.0,26.389236450195312,15.550889015197754
2019-05-17,0.5,-0.5,1.0,-1.0,25.75384330749512,15.444908142089844
2019-05-20,0.5,-0.5,1.0,-1.0,25.61727333068848,14.943888664245604
2019-05-21,0.5,-0.5,1.0,-1.0,26.4486141204834,15.90738296508789
2019-05-22,0.49999999999999994,-0.5000000000000001,1.0,-1.0,26.27047348022461,15.627970695495604
2019-05-23,-0.5000000000000003,0.49999999999999967,-1.0,1.0,26.116077423095703,15.300379753112791
2019-05-24,-0.5000000000000003,0.49999999999999967,-1.0,1.0,26.092323303222656,15.20403289794922
2019-05-28,-0.4999999999999998,0.5000000000000002,-1.0,1.0,25.59351921081543,14.905344009399414
2019-05-29,-0.5,0.5,-1.0,1.0,25.12440490722656,14.462135314941406
2019-05-30,-0.5000000000000002,0.4999999999999998,-1.0,1.0,25.088775634765625,14.375420570373535
2019-05-31,0.5,-0.5,1.0,-1.0,24.2218017578125,13.941844940185549
2019-06-03,-0.5,0.5,-1.0,1.0,24.83342933654785,14.250166893005373
2019-06-04,-0.5,0.5,-1.0,1.0,25.955745697021484,14.818629264831545
2019-06-05,-0.5,0.5,-1.0,1.0,25.61133003234864,14.577753067016602
2019-06-06,-0.5000000000000001,0.4999999999999999,-1.0,1.0,25.50444602966309,14.307974815368652
2019-06-07,-0.5,0.5,-1.0,1.0,26.027000427246094,14.423595428466797
2019-06-10,-0.5,0.5,-1.0,1.0,27.33340072631836,14.558485984802246
2019-06-11,0.5,-0.5,1.0,-1.0,27.036495208740234,14.577753067016602
2019-06-12,0.5000000000000001,-0.49999999999999994,1.0,-1.0,26.61488342285156,14.385054588317873
2019-06-13,-0.49999999999999994,0.5000000000000001,-1.0,1.0,27.600622177124023,14.799359321594238
2019-06-14,-0.5,0.5000000000000001,-1.0,1.0,27.7906436920166,14.703011512756348
2019-06-17,0.5,-0.5,1.0,-1.0,27.2680778503418,14.616296768188477
2019-06-18,0.5000000000000001,-0.49999999999999994,1.0,-1.0,27.85002517700196,14.934250831604004
2019-06-19,0.4999999999999997,-0.5000000000000002,1.0,-1.0,27.98660469055176,15.020966529846191
2019-06-20,-0.5,0.5,-1.0,1.0,28.402278900146484,15.09804630279541
2019-06-21,-0.5000000000000001,0.5,-1.0,1.0,28.55666732788086,14.992058753967283
2019-06-24,-0.5,0.49999999999999994,-1.0,1.0,27.53529930114746,14.442865371704102
2019-06-25,-0.5,0.5,-1.0,1.0,26.70395469665528,14.279070854187012
2019-06-26,-0.5,0.5,-1.0,1.0,27.52342414855957,14.20199203491211
2019-06-27,-0.5,0.5,-1.0,1.0,28.34882926940918,14.770455360412598
2019-06-28,-0.5,0.5,-1.0,1.0,29.209857940673828,14.770455360412598
2019-07-01,-0.4999999999999992,0.5000000000000009,-1.0,1.0,28.78231430053711,14.914978981018066
2019-07-02,-0.4999999999999995,0.5000000000000004,-1.0,1.0,27.71344757080078,14.72227954864502
2019-07-03,-0.5,0.5,-1.0,1.0,28.532915115356445,14.760820388793944
2019-07-05,-0.5,0.5,-1.0,1.0,28.693246841430664,14.780092239379885
2019-07-08,-0.5,0.5,-1.0,1.0,27.76095199584961,14.664471626281738
2019-07-09,0.5,-0.5,1.0,-1.0,27.44622611999512,14.71264362335205
2019-07-10,0.5000000000000006,-0.4999999999999995,1.0,-1.0,27.386842727661133,14.71264362335205
2019-07-11,-0.5000000000000002,0.4999999999999998,-1.0,1.0,26.579254150390625,14.307974815368652
2019-07-12,-0.5,0.5,-1.0,1.0,27.35121726989746,14.500676155090332
